"","Fold Change","log2(FC)"
"1.012/434.13123",5.4086,2.4353
"3.000/682.66321",5.3964,2.432
"2.715/603.81073",5.3922,2.4309
"2.799/516.30338",5.3806,2.4278
"3.898/456.66742",5.3658,2.4238
"0.819/531.00823",5.3444,2.418
"3.021/667.70597",5.2886,2.4029
"0.866/452.15371",5.281,2.4008
"0.913/418.23177",5.2452,2.391
"0.826/460.97500",5.2401,2.3896
"3.093/773.11677",5.2361,2.3885
"1.051/650.21429",0.19168,-2.3832
"0.832/129.01836",5.214,2.3824
"0.910/369.20505",5.2092,2.381
"3.092/788.03809",5.2009,2.3787
"0.820/515.03499",5.1908,2.3759
"2.752/868.41775",5.1786,2.3726
"0.830/193.03493",5.1785,2.3725
"2.775/929.57767",5.1726,2.3709
"2.896/761.13162",5.1653,2.3689
"2.660/339.64168",5.1595,2.3672
"1.444/664.23209",0.19383,-2.3672
"2.910/246.17152",5.1009,2.3508
"2.714/1016.47182",5.0382,2.3329
"2.822/470.29809",0.19862,-2.3319
"1.284/594.09334",5.0139,2.3259
"3.013/671.57799",5.0057,2.3236
"2.962/1173.57261",4.9916,2.3195
"2.869/465.55125",4.9904,2.3192
"0.876/405.09730",4.9644,2.3116
"3.110/658.35786",0.20333,-2.2981
"1.152/651.25769",4.8668,2.283
"2.900/829.00312",4.8644,2.2822
"2.654/364.60283",4.8584,2.2805
"3.102/462.75306",0.20697,-2.2725
"1.184/261.17995",4.7903,2.2601
"1.119/366.11208",4.7872,2.2592
"2.806/467.16998",4.7682,2.2535
"0.871/588.15998",4.7637,2.2521
"2.318/556.14399",4.7382,2.2443
"2.787/721.34015",4.705,2.2342
"2.834/833.47811",4.4307,2.1475
"0.765/231.94435",0.22788,-2.1336
"2.777/929.29251",4.2444,2.0856
"2.774/813.63210",4.1871,2.0659
"2.776/929.72000",4.125,2.0444
"2.776/722.89562",4.0752,2.0269
"1.397/282.12046",0.24821,-2.0103
"2.774/1083.83780",3.8502,1.9449
"2.704/694.85754",3.8275,1.9364
"2.764/746.35871",3.7611,1.9112
"1.667/474.26816",3.57,1.8359
"2.704/463.57460",3.5337,1.8212
"3.233/665.36445",0.28537,-1.8091
"2.389/684.25695",0.28912,-1.7903
"2.789/230.05938",0.2904,-1.7839
"0.889/232.56696",0.29117,-1.7801
"2.780/1047.47838",0.2933,-1.7695
"2.755/666.47036",3.3312,1.7361
"3.234/627.41032",0.30093,-1.7325
"2.810/541.80034",0.3063,-1.707
"1.305/307.08547",0.30702,-1.7036
"1.669/237.63845",3.2304,1.6917
"2.858/470.73066",0.3129,-1.6762
"0.861/729.19361",0.31525,-1.6654
"1.402/150.07703",0.31616,-1.6613
"2.762/559.31019",0.32298,-1.6305
"2.756/445.72661",3.087,1.6262
"0.821/437.97241",0.33211,-1.5903
"2.681/973.32635",0.33674,-1.5703
"1.220/527.15823",0.33781,-1.5657
"1.006/556.13714",0.33921,-1.5598
"1.010/594.09242",0.33934,-1.5592
"1.305/484.11728",0.34089,-1.5526
"1.307/307.58587",0.34274,-1.5448
"2.756/890.44150",2.8847,1.5284
"2.642/689.21336",0.35014,-1.514
"3.209/486.33067",0.35091,-1.5108
"0.868/684.24850",2.8356,1.5037
"1.098/644.01589",0.35365,-1.4996
"2.758/799.96921",2.809,1.49
"2.713/382.53831",2.7912,1.4809
"1.202/521.17174",0.36588,-1.4505
"1.203/652.11706",0.36756,-1.444
"0.865/403.12690",2.68,1.4222
"2.758/799.76804",2.6574,1.41
"2.758/799.56594",2.6317,1.396
"2.926/719.37751",0.38257,-1.3862
"1.146/150.07705",0.3832,-1.3838
"2.846/463.72220",0.38382,-1.3815
"2.889/473.22480",0.38516,-1.3765
"1.302/298.56984",0.38713,-1.3691
"1.006/278.57271",0.38831,-1.3647
"1.184/651.11501",0.39017,-1.3578
"2.730/548.75232",2.5366,1.3429
"1.188/406.14436",0.39673,-1.3338
"2.369/705.18192",0.3969,-1.3332
"1.183/635.14173",0.39886,-1.326
"0.864/269.08891",2.4419,1.288
"2.765/351.64953",2.4392,1.2864
"2.714/508.74089",2.4172,1.2734
"2.698/259.58270",2.4162,1.2728
"1.485/256.10443",2.3741,1.2474
"2.806/881.74557",2.3706,1.2452
"2.972/732.32578",0.42481,-1.2351
"2.684/1185.88388",0.43107,-1.214
"2.889/644.39655",0.4344,-1.2029
"2.667/410.16150",2.2975,1.2001
"0.919/703.48029",2.2968,1.1996
"2.681/1023.82588",0.43618,-1.197
"1.446/694.12620",2.2808,1.1896
"3.043/999.58942",0.43848,-1.1894
"3.449/565.79860",0.44901,-1.1552
"1.171/637.13904",0.45327,-1.1415
"0.920/586.40235",2.1942,1.1337
"2.662/851.26197",0.45824,-1.1258
"1.100/372.54478",0.45946,-1.122
"2.684/556.12352",2.1714,1.1186
"0.920/469.32330",2.1702,1.1178
"2.681/942.79915",0.4613,-1.1162
"0.836/187.14453",2.1645,1.114
"2.806/882.07870",2.1457,1.1014
"0.866/586.19185",2.1251,1.0875
"2.830/559.30897",0.47097,-1.0863
"1.035/230.09624",0.47234,-1.0821
"1.225/543.13405",0.47496,-1.0741
"2.681/861.77216",0.47855,-1.0633
"2.913/587.55290",2.0796,1.0563
"0.956/470.30511",2.0764,1.0541
"1.108/325.59810",0.48475,-1.0447
"2.861/778.05115",2.0588,1.0418
"1.236/186.05185",2.0542,1.0386
"1.327/613.16202",0.48714,-1.0376
"3.038/384.70769",2.0278,1.0199
"2.655/465.08680",0.49408,-1.0172
"2.674/645.13435",2.0239,1.0172
"2.747/736.02369",2.0141,1.0102
