Metabolite Clone1 Clone2 log2FC plotContrast
0.577/125.01776 AC9.2 E30 -0.18478 "AC9.2 vs E30"
0.577/125.01776 AC9.3 E30 0.95946 "AC9.3 vs E30"
0.577/125.01776 AC9.1 AC9.3 -0.76898 "AC9.1 vs AC9.3"
0.577/125.01776 AC9.2 AC9.3 -1.1442 "AC9.2 vs AC9.3"
0.577/125.01776 AC9.1 AC9.2 0.37527 "AC9.1 vs AC9.2"
1.080/125.03463 AC9.1 E30 0.57869 "AC9.1 vs E30"
1.080/125.03463 AC9.2 E30 0.38253 "AC9.2 vs E30"
1.080/125.03463 AC9.3 E30 0.54416 "AC9.3 vs E30"
1.080/125.03463 AC9.1 AC9.3 0.034527 "AC9.1 vs AC9.3"
1.080/125.03463 AC9.2 AC9.3 -0.16163 "AC9.2 vs AC9.3"
1.080/125.03463 AC9.1 AC9.2 0.19616 "AC9.1 vs AC9.2"
1.526/125.03566 AC9.1 E30 0.30386 "AC9.1 vs E30"
1.526/125.03566 AC9.2 E30 0.078465 "AC9.2 vs E30"
1.526/125.03566 AC9.3 E30 -0.20473 "AC9.3 vs E30"
1.526/125.03566 AC9.1 AC9.3 0.50859 "AC9.1 vs AC9.3"
1.526/125.03566 AC9.2 AC9.3 0.28319 "AC9.2 vs AC9.3"
1.526/125.03566 AC9.1 AC9.2 0.22539 "AC9.1 vs AC9.2"
2.836/125.09737 AC9.1 E30 -0.1669 "AC9.1 vs E30"
2.836/125.09737 AC9.2 E30 -0.20621 "AC9.2 vs E30"
2.836/125.09737 AC9.3 E30 -0.05977 "AC9.3 vs E30"
2.836/125.09737 AC9.1 AC9.3 -0.10713 "AC9.1 vs AC9.3"
2.836/125.09737 AC9.2 AC9.3 -0.14644 "AC9.2 vs AC9.3"
2.836/125.09737 AC9.1 AC9.2 0.039301 "AC9.1 vs AC9.2"
0.603/126.05560 AC9.1 E30 0.38006 "AC9.1 vs E30"
0.603/126.05560 AC9.2 E30 0.043753 "AC9.2 vs E30"
0.603/126.05560 AC9.3 E30 -0.13093 "AC9.3 vs E30"
0.603/126.05560 AC9.1 AC9.3 0.51099000000000006 "AC9.1 vs AC9.3"
0.603/126.05560 AC9.2 AC9.3 0.17468 "AC9.2 vs AC9.3"
0.603/126.05560 AC9.1 AC9.2 0.3363 "AC9.1 vs AC9.2"
0.610/127.00342 AC9.1 E30 0.13427 "AC9.1 vs E30"
0.610/127.00342 AC9.2 E30 0.23094 "AC9.2 vs E30"
0.610/127.00342 AC9.3 E30 1.9373 "AC9.3 vs E30"
0.610/127.00342 AC9.1 AC9.3 -1.803 "AC9.1 vs AC9.3"
0.610/127.00342 AC9.2 AC9.3 -1.7064 "AC9.2 vs AC9.3"
0.610/127.00342 AC9.1 AC9.2 -0.096671000000000007 "AC9.1 vs AC9.2"
0.814/127.04022 AC9.1 E30 -0.0015308 "AC9.1 vs E30"
0.814/127.04022 AC9.2 E30 -0.39758 "AC9.2 vs E30"
0.814/127.04022 AC9.3 E30 -0.20542 "AC9.3 vs E30"
0.814/127.04022 AC9.1 AC9.3 0.20389 "AC9.1 vs AC9.3"
0.814/127.04022 AC9.2 AC9.3 -0.19216 "AC9.2 vs AC9.3"
0.814/127.04022 AC9.1 AC9.2 0.39605 "AC9.1 vs AC9.2"
0.562/127.05111 AC9.1 E30 -0.06157 "AC9.1 vs E30"
0.562/127.05111 AC9.2 E30 -0.25262 "AC9.2 vs E30"
0.562/127.05111 AC9.3 E30 -0.68413 "AC9.3 vs E30"
0.562/127.05111 AC9.1 AC9.3 0.62256 "AC9.1 vs AC9.3"
0.562/127.05111 AC9.2 AC9.3 0.43151 "AC9.2 vs AC9.3"
0.562/127.05111 AC9.1 AC9.2 0.19105 "AC9.1 vs AC9.2"
0.460/128.03518 AC9.1 E30 0.21521 "AC9.1 vs E30"
0.460/128.03518 AC9.2 E30 0.57792 "AC9.2 vs E30"
0.460/128.03518 AC9.3 E30 0.029158 "AC9.3 vs E30"
0.460/128.03518 AC9.1 AC9.3 0.18605 "AC9.1 vs AC9.3"
0.460/128.03518 AC9.2 AC9.3 0.54876 "AC9.2 vs AC9.3"
0.460/128.03518 AC9.1 AC9.2 -0.36272 "AC9.1 vs AC9.2"
0.558/128.03546 AC9.1 E30 0.15047 "AC9.1 vs E30"
0.558/128.03546 AC9.2 E30 0.01238 "AC9.2 vs E30"
0.558/128.03546 AC9.3 E30 0.12348 "AC9.3 vs E30"
0.558/128.03546 AC9.1 AC9.3 0.026993 "AC9.1 vs AC9.3"
0.558/128.03546 AC9.2 AC9.3 -0.1111 "AC9.2 vs AC9.3"
0.558/128.03546 AC9.1 AC9.2 0.13809 "AC9.1 vs AC9.2"
0.625/128.07206 AC9.1 E30 -0.27289 "AC9.1 vs E30"
0.625/128.07206 AC9.2 E30 -0.14019 "AC9.2 vs E30"
0.625/128.07206 AC9.3 E30 -0.26845 "AC9.3 vs E30"
0.625/128.07206 AC9.1 AC9.3 -0.0044346 "AC9.1 vs AC9.3"
0.625/128.07206 AC9.2 AC9.3 0.12826 "AC9.2 vs AC9.3"
0.625/128.07206 AC9.1 AC9.2 -0.1327 "AC9.1 vs AC9.2"
0.565/129.01863 AC9.1 E30 -0.27444 "AC9.1 vs E30"
0.565/129.01863 AC9.2 E30 -0.075557 "AC9.2 vs E30"
0.565/129.01863 AC9.3 E30 -0.57482 "AC9.3 vs E30"
0.565/129.01863 AC9.1 AC9.3 0.30039 "AC9.1 vs AC9.3"
0.565/129.01863 AC9.2 AC9.3 0.49927 "AC9.2 vs AC9.3"
0.565/129.01863 AC9.1 AC9.2 -0.19888 "AC9.1 vs AC9.2"
0.451/129.01906 AC9.1 E30 0.34328 "AC9.1 vs E30"
0.451/129.01906 AC9.2 E30 0.27428 "AC9.2 vs E30"
0.451/129.01906 AC9.3 E30 -0.22475 "AC9.3 vs E30"
0.451/129.01906 AC9.1 AC9.3 0.56804 "AC9.1 vs AC9.3"
0.451/129.01906 AC9.2 AC9.3 0.49903 "AC9.2 vs AC9.3"
0.451/129.01906 AC9.1 AC9.2 0.06901 "AC9.1 vs AC9.2"
1.480/129.05588 AC9.1 E30 0.11855 "AC9.1 vs E30"
1.480/129.05588 AC9.2 E30 0.08719 "AC9.2 vs E30"
1.480/129.05588 AC9.3 E30 0.80344 "AC9.3 vs E30"
1.480/129.05588 AC9.1 AC9.3 -0.68489 "AC9.1 vs AC9.3"
1.480/129.05588 AC9.2 AC9.3 -0.71625 "AC9.2 vs AC9.3"
1.480/129.05588 AC9.1 AC9.2 0.031365 "AC9.1 vs AC9.2"
1.366/129.05608 AC9.1 E30 -0.14881 "AC9.1 vs E30"
1.366/129.05608 AC9.2 E30 0.0028643 "AC9.2 vs E30"
1.366/129.05608 AC9.3 E30 0.62486 "AC9.3 vs E30"
1.366/129.05608 AC9.1 AC9.3 -0.77367 "AC9.1 vs AC9.3"
1.366/129.05608 AC9.2 AC9.3 -0.62199 "AC9.2 vs AC9.3"
1.366/129.05608 AC9.1 AC9.2 -0.15167 "AC9.1 vs AC9.2"
0.769/129.68568 AC9.1 E30 -0.068621 "AC9.1 vs E30"
0.769/129.68568 AC9.2 E30 -0.008014 "AC9.2 vs E30"
0.769/129.68568 AC9.3 E30 0.062233 "AC9.3 vs E30"
0.769/129.68568 AC9.1 AC9.3 -0.13085 "AC9.1 vs AC9.3"
0.769/129.68568 AC9.2 AC9.3 -0.070247 "AC9.2 vs AC9.3"
0.769/129.68568 AC9.1 AC9.2 -0.060607 "AC9.1 vs AC9.2"
0.565/129.99438 AC9.1 E30 1.8419 "AC9.1 vs E30"
0.565/129.99438 AC9.2 E30 1.1754 "AC9.2 vs E30"
0.565/129.99438 AC9.3 E30 1.1673 "AC9.3 vs E30"
0.565/129.99438 AC9.1 AC9.3 0.67466 "AC9.1 vs AC9.3"
0.565/129.99438 AC9.2 AC9.3 0.0081613 "AC9.2 vs AC9.3"
0.565/129.99438 AC9.1 AC9.2 0.66649 "AC9.1 vs AC9.2"
0.460/130.03308 AC9.1 E30 1.4665 "AC9.1 vs E30"
0.460/130.03308 AC9.2 E30 1.6245 "AC9.2 vs E30"
0.460/130.03308 AC9.3 E30 1.1097 "AC9.3 vs E30"
0.460/130.03308 AC9.1 AC9.3 0.35686 "AC9.1 vs AC9.3"
0.460/130.03308 AC9.2 AC9.3 0.51487 "AC9.2 vs AC9.3"
0.460/130.03308 AC9.1 AC9.2 -0.15801 "AC9.1 vs AC9.2"
0.635/130.03348 AC9.1 E30 0.47896 "AC9.1 vs E30"
0.635/130.03348 AC9.2 E30 -0.020632 "AC9.2 vs E30"
0.635/130.03348 AC9.3 E30 -0.19748 "AC9.3 vs E30"
0.635/130.03348 AC9.1 AC9.3 0.67644 "AC9.1 vs AC9.3"
0.635/130.03348 AC9.2 AC9.3 0.17685 "AC9.2 vs AC9.3"
0.635/130.03348 AC9.1 AC9.2 0.49959 "AC9.1 vs AC9.2"
0.660/130.05145 AC9.1 E30 0.21175 "AC9.1 vs E30"
0.660/130.05145 AC9.2 E30 0.13791 "AC9.2 vs E30"
0.660/130.05145 AC9.3 E30 -0.03087 "AC9.3 vs E30"
0.660/130.05145 AC9.1 AC9.3 0.24262 "AC9.1 vs AC9.3"
0.660/130.05145 AC9.2 AC9.3 0.16878 "AC9.2 vs AC9.3"
0.660/130.05145 AC9.1 AC9.2 0.073841 "AC9.1 vs AC9.2"
0.769/130.08843 AC9.1 E30 -0.014994 "AC9.1 vs E30"
0.769/130.08843 AC9.2 E30 -0.041014 "AC9.2 vs E30"
0.769/130.08843 AC9.3 E30 0.03268 "AC9.3 vs E30"
0.769/130.08843 AC9.1 AC9.3 -0.047674 "AC9.1 vs AC9.3"
0.769/130.08843 AC9.2 AC9.3 -0.073694 "AC9.2 vs AC9.3"
0.769/130.08843 AC9.1 AC9.2 0.02602 "AC9.1 vs AC9.2"
0.560/131.04604 AC9.1 E30 -0.048211 "AC9.1 vs E30"
0.560/131.04604 AC9.2 E30 -0.15851 "AC9.2 vs E30"
0.560/131.04604 AC9.3 E30 -0.64555 "AC9.3 vs E30"
0.560/131.04604 AC9.1 AC9.3 0.59734 "AC9.1 vs AC9.3"
0.560/131.04604 AC9.2 AC9.3 0.48704 "AC9.2 vs AC9.3"
0.560/131.04604 AC9.1 AC9.2 0.1103 "AC9.1 vs AC9.2"
6.018/131.08177 AC9.1 E30 0.33409 "AC9.1 vs E30"
6.018/131.08177 AC9.2 E30 -0.095168 "AC9.2 vs E30"
6.018/131.08177 AC9.3 E30 1.2338 "AC9.3 vs E30"
6.018/131.08177 AC9.1 AC9.3 -0.89974 "AC9.1 vs AC9.3"
6.018/131.08177 AC9.2 AC9.3 -1.329 "AC9.2 vs AC9.3"
6.018/131.08177 AC9.1 AC9.2 0.42926 "AC9.1 vs AC9.2"
2.124/131.08295 AC9.1 E30 0.33121 "AC9.1 vs E30"
2.124/131.08295 AC9.2 E30 -0.35608 "AC9.2 vs E30"
2.124/131.08295 AC9.3 E30 0.37446 "AC9.3 vs E30"
2.124/131.08295 AC9.1 AC9.3 -0.043246 "AC9.1 vs AC9.3"
2.124/131.08295 AC9.2 AC9.3 -0.73054 "AC9.2 vs AC9.3"
2.124/131.08295 AC9.1 AC9.2 0.68729 "AC9.1 vs AC9.2"
0.994/131.08311 AC9.1 E30 0.1049 "AC9.1 vs E30"
0.994/131.08311 AC9.2 E30 -0.19808 "AC9.2 vs E30"
0.994/131.08311 AC9.3 E30 0.55581 "AC9.3 vs E30"
0.994/131.08311 AC9.1 AC9.3 -0.45091 "AC9.1 vs AC9.3"
0.994/131.08311 AC9.2 AC9.3 -0.75389 "AC9.2 vs AC9.3"
0.994/131.08311 AC9.1 AC9.2 0.30298 "AC9.1 vs AC9.2"
0.619/131.99120 AC9.1 E30 1.2071 "AC9.1 vs E30"
0.619/131.99120 AC9.2 E30 0.8197 "AC9.2 vs E30"
0.619/131.99120 AC9.3 E30 0.57353 "AC9.3 vs E30"
0.619/131.99120 AC9.1 AC9.3 0.63353 "AC9.1 vs AC9.3"
0.619/131.99120 AC9.2 AC9.3 0.24617 "AC9.2 vs AC9.3"
0.619/131.99120 AC9.1 AC9.2 0.38736 "AC9.1 vs AC9.2"
1.310/132.02959 AC9.1 E30 0.078405 "AC9.1 vs E30"
1.310/132.02959 AC9.2 E30 -0.12318 "AC9.2 vs E30"
1.310/132.02959 AC9.3 E30 -1.0881 "AC9.3 vs E30"
1.310/132.02959 AC9.1 AC9.3 1.1665 "AC9.1 vs AC9.3"
1.310/132.02959 AC9.2 AC9.3 0.96495 "AC9.2 vs AC9.3"
1.310/132.02959 AC9.1 AC9.2 0.20159 "AC9.1 vs AC9.2"
0.802/132.02994 AC9.1 E30 0.24871 "AC9.1 vs E30"
0.802/132.02994 AC9.2 E30 0.048783 "AC9.2 vs E30"
0.802/132.02994 AC9.3 E30 -0.80504 "AC9.3 vs E30"
0.802/132.02994 AC9.1 AC9.3 1.0538 "AC9.1 vs AC9.3"
0.802/132.02994 AC9.2 AC9.3 0.85382 "AC9.2 vs AC9.3"
0.802/132.02994 AC9.1 AC9.2 0.19993 "AC9.1 vs AC9.2"
0.557/132.02998 AC9.1 E30 0.15374 "AC9.1 vs E30"
0.557/132.02998 AC9.2 E30 -0.092355 "AC9.2 vs E30"
0.557/132.02998 AC9.3 E30 -0.56091 "AC9.3 vs E30"
0.557/132.02998 AC9.1 AC9.3 0.71465 "AC9.1 vs AC9.3"
0.557/132.02998 AC9.2 AC9.3 0.46856 "AC9.2 vs AC9.3"
0.557/132.02998 AC9.1 AC9.2 0.2461 "AC9.1 vs AC9.2"
0.460/132.03046 AC9.1 E30 0.49148 "AC9.1 vs E30"
0.460/132.03046 AC9.2 E30 0.72016 "AC9.2 vs E30"
0.460/132.03046 AC9.3 E30 0.1119 "AC9.3 vs E30"
0.460/132.03046 AC9.1 AC9.3 0.37959 "AC9.1 vs AC9.3"
0.460/132.03046 AC9.2 AC9.3 0.60827 "AC9.2 vs AC9.3"
0.460/132.03046 AC9.1 AC9.2 -0.22868 "AC9.1 vs AC9.2"
0.556/132.94465 AC9.1 E30 -0.96983 "AC9.1 vs E30"
0.556/132.94465 AC9.2 E30 -0.65134 "AC9.2 vs E30"
0.556/132.94465 AC9.3 E30 -0.31023 "AC9.3 vs E30"
0.556/132.94465 AC9.1 AC9.3 -0.65959 "AC9.1 vs AC9.3"
0.556/132.94465 AC9.2 AC9.3 -0.3411 "AC9.2 vs AC9.3"
0.556/132.94465 AC9.1 AC9.2 -0.31849 "AC9.1 vs AC9.2"
0.460/133.01411 AC9.1 E30 0.42144 "AC9.1 vs E30"
0.460/133.01411 AC9.2 E30 0.85584 "AC9.2 vs E30"
0.460/133.01411 AC9.3 E30 1.1633 "AC9.3 vs E30"
0.460/133.01411 AC9.1 AC9.3 -0.74184 "AC9.1 vs AC9.3"
0.460/133.01411 AC9.2 AC9.3 -0.30744 "AC9.2 vs AC9.3"
0.460/133.01411 AC9.1 AC9.2 -0.4344 "AC9.1 vs AC9.2"
0.726/134.04668 AC9.1 E30 -0.36591 "AC9.1 vs E30"
0.726/134.04668 AC9.2 E30 -0.059187 "AC9.2 vs E30"
0.726/134.04668 AC9.3 E30 0.34014 "AC9.3 vs E30"
0.726/134.04668 AC9.1 AC9.3 -0.70605 "AC9.1 vs AC9.3"
0.726/134.04668 AC9.2 AC9.3 -0.39933 "AC9.2 vs AC9.3"
0.726/134.04668 AC9.1 AC9.2 -0.30673 "AC9.1 vs AC9.2"
0.607/134.04736 AC9.1 E30 0.14133 "AC9.1 vs E30"
0.607/134.04736 AC9.2 E30 -0.0075105 "AC9.2 vs E30"
0.607/134.04736 AC9.3 E30 0.22071 "AC9.3 vs E30"
0.607/134.04736 AC9.1 AC9.3 -0.07938 "AC9.1 vs AC9.3"
0.607/134.04736 AC9.2 AC9.3 -0.22822 "AC9.2 vs AC9.3"
0.607/134.04736 AC9.1 AC9.2 0.14884 "AC9.1 vs AC9.2"
2.345/134.04746 AC9.1 E30 -0.10602 "AC9.1 vs E30"
2.345/134.04746 AC9.2 E30 -0.38104 "AC9.2 vs E30"
2.345/134.04746 AC9.3 E30 -2.1538e-4 "AC9.3 vs E30"
2.345/134.04746 AC9.1 AC9.3 -0.1058 "AC9.1 vs AC9.3"
2.345/134.04746 AC9.2 AC9.3 -0.38083 "AC9.2 vs AC9.3"
2.345/134.04746 AC9.1 AC9.2 0.27502 "AC9.1 vs AC9.2"
1.345/134.04761 AC9.1 E30 -0.18519 "AC9.1 vs E30"
1.345/134.04761 AC9.2 E30 -0.25317 "AC9.2 vs E30"
1.345/134.04761 AC9.3 E30 -0.45491 "AC9.3 vs E30"
1.345/134.04761 AC9.1 AC9.3 0.26972 "AC9.1 vs AC9.3"
1.345/134.04761 AC9.2 AC9.3 0.20174 "AC9.2 vs AC9.3"
1.345/134.04761 AC9.1 AC9.2 0.067981 "AC9.1 vs AC9.2"
2.164/134.04775 AC9.1 E30 0.44547 "AC9.1 vs E30"
2.164/134.04775 AC9.2 E30 0.39945 "AC9.2 vs E30"
2.164/134.04775 AC9.3 E30 0.64712 "AC9.3 vs E30"
2.164/134.04775 AC9.1 AC9.3 -0.20165 "AC9.1 vs AC9.3"
2.164/134.04775 AC9.2 AC9.3 -0.24767 "AC9.2 vs AC9.3"
2.164/134.04775 AC9.1 AC9.2 0.046016 "AC9.1 vs AC9.2"
0.552/135.02952 AC9.1 E30 0.28841 "AC9.1 vs E30"
0.552/135.02952 AC9.2 E30 -0.20215 "AC9.2 vs E30"
0.552/135.02952 AC9.3 E30 0.54872 "AC9.3 vs E30"
0.552/135.02952 AC9.1 AC9.3 -0.26031 "AC9.1 vs AC9.3"
0.552/135.02952 AC9.2 AC9.3 -0.75087 "AC9.2 vs AC9.3"
0.552/135.02952 AC9.1 AC9.2 0.49056 "AC9.1 vs AC9.2"
0.460/135.02997 AC9.1 E30 -0.06926 "AC9.1 vs E30"
0.460/135.02997 AC9.2 E30 0.11056 "AC9.2 vs E30"
0.460/135.02997 AC9.3 E30 -0.29096 "AC9.3 vs E30"
0.460/135.02997 AC9.1 AC9.3 0.2217 "AC9.1 vs AC9.3"
0.460/135.02997 AC9.2 AC9.3 0.40153 "AC9.2 vs AC9.3"
0.460/135.02997 AC9.1 AC9.2 -0.17983 "AC9.1 vs AC9.2"
1.262/135.03127 AC9.1 E30 0.095312 "AC9.1 vs E30"
1.262/135.03127 AC9.2 E30 0.015729 "AC9.2 vs E30"
1.262/135.03127 AC9.3 E30 0.14638 "AC9.3 vs E30"
1.262/135.03127 AC9.1 AC9.3 -0.051069 "AC9.1 vs AC9.3"
1.262/135.03127 AC9.2 AC9.3 -0.13065 "AC9.2 vs AC9.3"
1.262/135.03127 AC9.1 AC9.2 0.079584 "AC9.1 vs AC9.2"
0.702/135.04895 AC9.1 E30 0.30078 "AC9.1 vs E30"
0.702/135.04895 AC9.2 E30 0.0053061 "AC9.2 vs E30"
0.702/135.04895 AC9.3 E30 -0.1146 "AC9.3 vs E30"
0.702/135.04895 AC9.1 AC9.3 0.41538 "AC9.1 vs AC9.3"
0.702/135.04895 AC9.2 AC9.3 0.11991 "AC9.2 vs AC9.3"
0.702/135.04895 AC9.1 AC9.2 0.29547 "AC9.1 vs AC9.2"
0.813/135.99752 AC9.1 E30 0.60077 "AC9.1 vs E30"
0.813/135.99752 AC9.2 E30 -0.45178 "AC9.2 vs E30"
0.813/135.99752 AC9.3 E30 0.59222 "AC9.3 vs E30"
0.813/135.99752 AC9.1 AC9.3 0.0085537 "AC9.1 vs AC9.3"
0.813/135.99752 AC9.2 AC9.3 -1.044 "AC9.2 vs AC9.3"
0.813/135.99752 AC9.1 AC9.2 1.0526 "AC9.1 vs AC9.2"
0.552/136.99161 AC9.1 E30 -0.17107 "AC9.1 vs E30"
0.552/136.99161 AC9.2 E30 -0.013723 "AC9.2 vs E30"
0.552/136.99161 AC9.3 E30 -0.32459 "AC9.3 vs E30"
0.552/136.99161 AC9.1 AC9.3 0.15352 "AC9.1 vs AC9.3"
0.552/136.99161 AC9.2 AC9.3 0.31087 "AC9.2 vs AC9.3"
0.552/136.99161 AC9.1 AC9.2 -0.15735 "AC9.1 vs AC9.2"
1.594/137.02441 AC9.1 E30 0.10046 "AC9.1 vs E30"
1.594/137.02441 AC9.2 E30 -0.27427 "AC9.2 vs E30"
1.594/137.02441 AC9.3 E30 1.4757 "AC9.3 vs E30"
1.594/137.02441 AC9.1 AC9.3 -1.3753 "AC9.1 vs AC9.3"
1.594/137.02441 AC9.2 AC9.3 -1.75 "AC9.2 vs AC9.3"
1.594/137.02441 AC9.1 AC9.2 0.37473 "AC9.1 vs AC9.2"
2.686/138.01940 AC9.1 E30 -0.086621 "AC9.1 vs E30"
2.686/138.01940 AC9.2 E30 -0.40328 "AC9.2 vs E30"
2.686/138.01940 AC9.3 E30 0.21262 "AC9.3 vs E30"
2.686/138.01940 AC9.1 AC9.3 -0.29924 "AC9.1 vs AC9.3"
2.686/138.01940 AC9.2 AC9.3 -0.61591 "AC9.2 vs AC9.3"
2.686/138.01940 AC9.1 AC9.2 0.31666 "AC9.1 vs AC9.2"
1.071/138.05638 AC9.1 E30 0.064192 "AC9.1 vs E30"
1.071/138.05638 AC9.2 E30 0.13828 "AC9.2 vs E30"
1.071/138.05638 AC9.3 E30 -0.51477 "AC9.3 vs E30"
1.071/138.05638 AC9.1 AC9.3 0.57897 "AC9.1 vs AC9.3"
1.071/138.05638 AC9.2 AC9.3 0.65306 "AC9.2 vs AC9.3"
1.071/138.05638 AC9.1 AC9.2 -0.074091 "AC9.1 vs AC9.2"
1.344/138.06827 AC9.1 E30 1.0454 "AC9.1 vs E30"
1.344/138.06827 AC9.2 E30 -0.63724 "AC9.2 vs E30"
1.344/138.06827 AC9.3 E30 0.85714 "AC9.3 vs E30"
1.344/138.06827 AC9.1 AC9.3 0.18826 "AC9.1 vs AC9.3"
1.344/138.06827 AC9.2 AC9.3 -1.4944 "AC9.2 vs AC9.3"
1.344/138.06827 AC9.1 AC9.2 1.6826 "AC9.1 vs AC9.2"
0.729/139.04982 AC9.1 E30 0.069143 "AC9.1 vs E30"
0.729/139.04982 AC9.2 E30 0.19342 "AC9.2 vs E30"
0.729/139.04982 AC9.3 E30 -0.033626 "AC9.3 vs E30"
0.729/139.04982 AC9.1 AC9.3 0.10277 "AC9.1 vs AC9.3"
0.729/139.04982 AC9.2 AC9.3 0.22704 "AC9.2 vs AC9.3"
0.729/139.04982 AC9.1 AC9.2 -0.12428 "AC9.1 vs AC9.2"
0.695/141.01715 AC9.1 E30 -0.21674 "AC9.1 vs E30"
0.695/141.01715 AC9.2 E30 -0.43834 "AC9.2 vs E30"
0.695/141.01715 AC9.3 E30 0.44446 "AC9.3 vs E30"
0.695/141.01715 AC9.1 AC9.3 -0.6612 "AC9.1 vs AC9.3"
0.695/141.01715 AC9.2 AC9.3 -0.8828 "AC9.2 vs AC9.3"
0.695/141.01715 AC9.1 AC9.2 0.2216 "AC9.1 vs AC9.2"
0.579/141.01717 AC9.1 E30 -0.43989 "AC9.1 vs E30"
0.579/141.01717 AC9.2 E30 -0.27485 "AC9.2 vs E30"
0.579/141.01717 AC9.3 E30 0.39951 "AC9.3 vs E30"
0.579/141.01717 AC9.1 AC9.3 -0.8394 "AC9.1 vs AC9.3"
0.579/141.01717 AC9.2 AC9.3 -0.67436 "AC9.2 vs AC9.3"
0.579/141.01717 AC9.1 AC9.2 -0.16504 "AC9.1 vs AC9.2"
0.867/141.01736 AC9.1 E30 -0.087222 "AC9.1 vs E30"
0.867/141.01736 AC9.2 E30 -0.13522 "AC9.2 vs E30"
0.867/141.01736 AC9.3 E30 0.20561 "AC9.3 vs E30"
0.867/141.01736 AC9.1 AC9.3 -0.29283 "AC9.1 vs AC9.3"
0.867/141.01736 AC9.2 AC9.3 -0.34083 "AC9.2 vs AC9.3"
0.867/141.01736 AC9.1 AC9.2 0.047997 "AC9.1 vs AC9.2"
2.134/142.06649 AC9.1 E30 0.057588 "AC9.1 vs E30"
2.134/142.06649 AC9.2 E30 -0.077543 "AC9.2 vs E30"
2.134/142.06649 AC9.3 E30 -0.30147 "AC9.3 vs E30"
2.134/142.06649 AC9.1 AC9.3 0.35906 "AC9.1 vs AC9.3"
2.134/142.06649 AC9.2 AC9.3 0.22393 "AC9.2 vs AC9.3"
2.134/142.06649 AC9.1 AC9.2 0.13513 "AC9.1 vs AC9.2"
0.565/142.99856 AC9.1 E30 -0.42368 "AC9.1 vs E30"
0.565/142.99856 AC9.2 E30 -0.091843 "AC9.2 vs E30"
0.565/142.99856 AC9.3 E30 -1.621 "AC9.3 vs E30"
0.565/142.99856 AC9.1 AC9.3 1.1973 "AC9.1 vs AC9.3"
0.565/142.99856 AC9.2 AC9.3 1.5292 "AC9.2 vs AC9.3"
0.565/142.99856 AC9.1 AC9.2 -0.33184 "AC9.1 vs AC9.2"
0.569/143.03504 AC9.1 E30 -0.5864 "AC9.1 vs E30"
0.569/143.03504 AC9.2 E30 -0.39542 "AC9.2 vs E30"
0.569/143.03504 AC9.3 E30 0.29447 "AC9.3 vs E30"
0.569/143.03504 AC9.1 AC9.3 -0.88087 "AC9.1 vs AC9.3"
0.569/143.03504 AC9.2 AC9.3 -0.68989 "AC9.2 vs AC9.3"
0.569/143.03504 AC9.1 AC9.2 -0.19099 "AC9.1 vs AC9.2"
2.123/143.03516 AC9.1 E30 -1.9883 "AC9.1 vs E30"
2.123/143.03516 AC9.2 E30 -1.4504 "AC9.2 vs E30"
2.123/143.03516 AC9.3 E30 0.62022 "AC9.3 vs E30"
2.123/143.03516 AC9.1 AC9.3 -2.6085 "AC9.1 vs AC9.3"
2.123/143.03516 AC9.2 AC9.3 -2.0706 "AC9.2 vs AC9.3"
2.123/143.03516 AC9.1 AC9.2 -0.5379 "AC9.1 vs AC9.2"
1.060/144.01259 AC9.1 E30 0.64461 "AC9.1 vs E30"
1.060/144.01259 AC9.2 E30 1.2602 "AC9.2 vs E30"
1.060/144.01259 AC9.3 E30 -0.12483 "AC9.3 vs E30"
1.060/144.01259 AC9.1 AC9.3 0.76944 "AC9.1 vs AC9.3"
1.060/144.01259 AC9.2 AC9.3 1.3851 "AC9.2 vs AC9.3"
1.060/144.01259 AC9.1 AC9.2 -0.61562 "AC9.1 vs AC9.2"
2.695/144.04558 AC9.1 E30 0.30968 "AC9.1 vs E30"
2.695/144.04558 AC9.2 E30 0.1199 "AC9.2 vs E30"
2.695/144.04558 AC9.3 E30 -0.66167 "AC9.3 vs E30"
2.695/144.04558 AC9.1 AC9.3 0.97135 "AC9.1 vs AC9.3"
2.695/144.04558 AC9.2 AC9.3 0.78157 "AC9.2 vs AC9.3"
2.695/144.04558 AC9.1 AC9.2 0.18978 "AC9.1 vs AC9.2"
0.593/144.06695 AC9.1 E30 0.28795 "AC9.1 vs E30"
0.593/144.06695 AC9.2 E30 0.13232 "AC9.2 vs E30"
0.593/144.06695 AC9.3 E30 0.11263 "AC9.3 vs E30"
0.593/144.06695 AC9.1 AC9.3 0.17532 "AC9.1 vs AC9.3"
0.593/144.06695 AC9.2 AC9.3 0.019687 "AC9.2 vs AC9.3"
0.593/144.06695 AC9.1 AC9.2 0.15563 "AC9.1 vs AC9.2"
2.125/145.06144 AC9.1 E30 0.59448 "AC9.1 vs E30"
2.125/145.06144 AC9.2 E30 0.16937 "AC9.2 vs E30"
2.125/145.06144 AC9.3 E30 -1.27 "AC9.3 vs E30"
2.125/145.06144 AC9.1 AC9.3 1.8645 "AC9.1 vs AC9.3"
2.125/145.06144 AC9.2 AC9.3 1.4394 "AC9.2 vs AC9.3"
2.125/145.06144 AC9.1 AC9.2 0.42511 "AC9.1 vs AC9.2"
