Metabolite Clone1 Clone2 log2FC plotContrast
1.019/92.04933 AC9.2 E30 -0.28818 "AC9.2 vs E30"
1.019/92.04933 AC9.3 E30 -0.12707 "AC9.3 vs E30"
1.019/92.04933 AC9.1 AC9.3 -0.14811 "AC9.1 vs AC9.3"
1.019/92.04933 AC9.2 AC9.3 -0.1611 "AC9.2 vs AC9.3"
1.019/92.04933 AC9.1 AC9.2 0.01299 "AC9.1 vs AC9.2"
2.523/93.06954 AC9.1 E30 0.04895 "AC9.1 vs E30"
2.523/93.06954 AC9.2 E30 0.026114 "AC9.2 vs E30"
2.523/93.06954 AC9.3 E30 0.085585 "AC9.3 vs E30"
2.523/93.06954 AC9.1 AC9.3 -0.036635 "AC9.1 vs AC9.3"
2.523/93.06954 AC9.2 AC9.3 -0.059471 "AC9.2 vs AC9.3"
2.523/93.06954 AC9.1 AC9.2 0.022837 "AC9.1 vs AC9.2"
1.019/94.06451 AC9.1 E30 -0.19403 "AC9.1 vs E30"
1.019/94.06451 AC9.2 E30 -0.11539 "AC9.2 vs E30"
1.019/94.06451 AC9.3 E30 -0.057255 "AC9.3 vs E30"
1.019/94.06451 AC9.1 AC9.3 -0.13678 "AC9.1 vs AC9.3"
1.019/94.06451 AC9.2 AC9.3 -0.058135 "AC9.2 vs AC9.3"
1.019/94.06451 AC9.1 AC9.2 -0.078641 "AC9.1 vs AC9.2"
1.372/95.04857 AC9.1 E30 0.1183 "AC9.1 vs E30"
1.372/95.04857 AC9.2 E30 -0.10938 "AC9.2 vs E30"
1.372/95.04857 AC9.3 E30 -0.062984 "AC9.3 vs E30"
1.372/95.04857 AC9.1 AC9.3 0.18128 "AC9.1 vs AC9.3"
1.372/95.04857 AC9.2 AC9.3 -0.0464 "AC9.2 vs AC9.3"
1.372/95.04857 AC9.1 AC9.2 0.22768 "AC9.1 vs AC9.2"
2.947/95.04941 AC9.1 E30 -0.38024 "AC9.1 vs E30"
2.947/95.04941 AC9.2 E30 -0.69034 "AC9.2 vs E30"
2.947/95.04941 AC9.3 E30 -0.44562 "AC9.3 vs E30"
2.947/95.04941 AC9.1 AC9.3 0.065382 "AC9.1 vs AC9.3"
2.947/95.04941 AC9.2 AC9.3 -0.24472 "AC9.2 vs AC9.3"
2.947/95.04941 AC9.1 AC9.2 0.3101 "AC9.1 vs AC9.2"
0.625/96.98792 AC9.1 E30 -0.19071 "AC9.1 vs E30"
0.625/96.98792 AC9.2 E30 -0.21316 "AC9.2 vs E30"
0.625/96.98792 AC9.3 E30 -0.0025149 "AC9.3 vs E30"
0.625/96.98792 AC9.1 AC9.3 -0.18819 "AC9.1 vs AC9.3"
0.625/96.98792 AC9.2 AC9.3 -0.21064 "AC9.2 vs AC9.3"
0.625/96.98792 AC9.1 AC9.2 0.022447 "AC9.1 vs AC9.2"
2.671/97.02791 AC9.1 E30 -0.88098 "AC9.1 vs E30"
2.671/97.02791 AC9.2 E30 -0.37898 "AC9.2 vs E30"
2.671/97.02791 AC9.3 E30 0.48069 "AC9.3 vs E30"
2.671/97.02791 AC9.1 AC9.3 -1.3617 "AC9.1 vs AC9.3"
2.671/97.02791 AC9.2 AC9.3 -0.85966 "AC9.2 vs AC9.3"
2.671/97.02791 AC9.1 AC9.2 -0.502 "AC9.1 vs AC9.2"
3.710/97.15453 AC9.1 E30 1.3903 "AC9.1 vs E30"
3.710/97.15453 AC9.2 E30 2.0407 "AC9.2 vs E30"
3.710/97.15453 AC9.3 E30 2.0223 "AC9.3 vs E30"
3.710/97.15453 AC9.1 AC9.3 -0.63203 "AC9.1 vs AC9.3"
3.710/97.15453 AC9.2 AC9.3 0.018331 "AC9.2 vs AC9.3"
3.710/97.15453 AC9.1 AC9.2 -0.65037 "AC9.1 vs AC9.2"
3.706/97.29120 AC9.1 E30 1.8187 "AC9.1 vs E30"
3.706/97.29120 AC9.2 E30 2.3607 "AC9.2 vs E30"
3.706/97.29120 AC9.3 E30 2.3621 "AC9.3 vs E30"
3.706/97.29120 AC9.1 AC9.3 -0.54336 "AC9.1 vs AC9.3"
3.706/97.29120 AC9.2 AC9.3 -0.0013882 "AC9.2 vs AC9.3"
3.706/97.29120 AC9.1 AC9.2 -0.54198 "AC9.1 vs AC9.2"
3.702/97.36356 AC9.1 E30 1.8169 "AC9.1 vs E30"
3.702/97.36356 AC9.2 E30 2.4207 "AC9.2 vs E30"
3.702/97.36356 AC9.3 E30 2.4302 "AC9.3 vs E30"
3.702/97.36356 AC9.1 AC9.3 -0.61329 "AC9.1 vs AC9.3"
3.702/97.36356 AC9.2 AC9.3 -0.0094526 "AC9.2 vs AC9.3"
3.702/97.36356 AC9.1 AC9.2 -0.60384 "AC9.1 vs AC9.2"
0.829/100.07481 AC9.1 E30 0.028652 "AC9.1 vs E30"
0.829/100.07481 AC9.2 E30 -0.10305 "AC9.2 vs E30"
0.829/100.07481 AC9.3 E30 -0.022828 "AC9.3 vs E30"
0.829/100.07481 AC9.1 AC9.3 0.051481 "AC9.1 vs AC9.3"
0.829/100.07481 AC9.2 AC9.3 -0.080223 "AC9.2 vs AC9.3"
0.829/100.07481 AC9.1 AC9.2 0.1317 "AC9.1 vs AC9.2"
2.809/100.07565 AC9.1 E30 -0.33999 "AC9.1 vs E30"
2.809/100.07565 AC9.2 E30 -0.48825 "AC9.2 vs E30"
2.809/100.07565 AC9.3 E30 -0.74169 "AC9.3 vs E30"
2.809/100.07565 AC9.1 AC9.3 0.4017 "AC9.1 vs AC9.3"
2.809/100.07565 AC9.2 AC9.3 0.25343 "AC9.2 vs AC9.3"
2.809/100.07565 AC9.1 AC9.2 0.14827 "AC9.1 vs AC9.2"
1.158/100.57748 AC9.1 E30 1.4943 "AC9.1 vs E30"
1.158/100.57748 AC9.2 E30 1.3156 "AC9.2 vs E30"
1.158/100.57748 AC9.3 E30 1.1055 "AC9.3 vs E30"
1.158/100.57748 AC9.1 AC9.3 0.38881 "AC9.1 vs AC9.3"
1.158/100.57748 AC9.2 AC9.3 0.21005 "AC9.2 vs AC9.3"
1.158/100.57748 AC9.1 AC9.2 0.17876 "AC9.1 vs AC9.2"
1.196/101.02283 AC9.1 E30 -0.90284 "AC9.1 vs E30"
1.196/101.02283 AC9.2 E30 -0.37528 "AC9.2 vs E30"
1.196/101.02283 AC9.3 E30 0.45839 "AC9.3 vs E30"
1.196/101.02283 AC9.1 AC9.3 -1.3612 "AC9.1 vs AC9.3"
1.196/101.02283 AC9.2 AC9.3 -0.83367 "AC9.2 vs AC9.3"
1.196/101.02283 AC9.1 AC9.2 -0.52756 "AC9.1 vs AC9.2"
1.060/101.02290 AC9.1 E30 2.0697 "AC9.1 vs E30"
1.060/101.02290 AC9.2 E30 1.7276 "AC9.2 vs E30"
1.060/101.02290 AC9.3 E30 0.55283 "AC9.3 vs E30"
1.060/101.02290 AC9.1 AC9.3 1.5169 "AC9.1 vs AC9.3"
1.060/101.02290 AC9.2 AC9.3 1.1748 "AC9.2 vs AC9.3"
1.060/101.02290 AC9.1 AC9.2 0.34205 "AC9.1 vs AC9.2"
0.648/101.47856 AC9.1 E30 -0.28693 "AC9.1 vs E30"
0.648/101.47856 AC9.2 E30 -0.30376 "AC9.2 vs E30"
0.648/101.47856 AC9.3 E30 -0.071413 "AC9.3 vs E30"
0.648/101.47856 AC9.1 AC9.3 -0.21552 "AC9.1 vs AC9.3"
0.648/101.47856 AC9.2 AC9.3 -0.23234 "AC9.2 vs AC9.3"
0.648/101.47856 AC9.1 AC9.2 0.016825 "AC9.1 vs AC9.2"
1.235/101.77973 AC9.1 E30 -0.098153 "AC9.1 vs E30"
1.235/101.77973 AC9.2 E30 -0.042396 "AC9.2 vs E30"
1.235/101.77973 AC9.3 E30 -0.47081 "AC9.3 vs E30"
1.235/101.77973 AC9.1 AC9.3 0.37265 "AC9.1 vs AC9.3"
1.235/101.77973 AC9.2 AC9.3 0.42841 "AC9.2 vs AC9.3"
1.235/101.77973 AC9.1 AC9.2 -0.055757 "AC9.1 vs AC9.2"
0.809/102.05525 AC9.1 E30 -0.55608 "AC9.1 vs E30"
0.809/102.05525 AC9.2 E30 -0.38143 "AC9.2 vs E30"
0.809/102.05525 AC9.3 E30 -0.21766 "AC9.3 vs E30"
0.809/102.05525 AC9.1 AC9.3 -0.33843 "AC9.1 vs AC9.3"
0.809/102.05525 AC9.2 AC9.3 -0.16377 "AC9.2 vs AC9.3"
0.809/102.05525 AC9.1 AC9.2 -0.17466 "AC9.1 vs AC9.2"
0.819/102.09074 AC9.1 E30 0.26058 "AC9.1 vs E30"
0.819/102.09074 AC9.2 E30 0.19577 "AC9.2 vs E30"
0.819/102.09074 AC9.3 E30 0.31542 "AC9.3 vs E30"
0.819/102.09074 AC9.1 AC9.3 -0.054844 "AC9.1 vs AC9.3"
0.819/102.09074 AC9.2 AC9.3 -0.11965 "AC9.2 vs AC9.3"
0.819/102.09074 AC9.1 AC9.2 0.064801 "AC9.1 vs AC9.2"
1.237/102.09082 AC9.1 E30 0.01786 "AC9.1 vs E30"
1.237/102.09082 AC9.2 E30 0.084954 "AC9.2 vs E30"
1.237/102.09082 AC9.3 E30 -0.28263 "AC9.3 vs E30"
1.237/102.09082 AC9.1 AC9.3 0.30049 "AC9.1 vs AC9.3"
1.237/102.09082 AC9.2 AC9.3 0.36758 "AC9.2 vs AC9.3"
1.237/102.09082 AC9.1 AC9.2 -0.067094 "AC9.1 vs AC9.2"
2.530/103.05426 AC9.1 E30 0.099684 "AC9.1 vs E30"
2.530/103.05426 AC9.2 E30 0.096711 "AC9.2 vs E30"
2.530/103.05426 AC9.3 E30 -0.016194 "AC9.3 vs E30"
2.530/103.05426 AC9.1 AC9.3 0.11588 "AC9.1 vs AC9.3"
2.530/103.05426 AC9.2 AC9.3 0.1129 "AC9.2 vs AC9.3"
2.530/103.05426 AC9.1 AC9.2 0.0029732 "AC9.1 vs AC9.2"
1.045/104.05202 AC9.1 E30 -0.21652 "AC9.1 vs E30"
1.045/104.05202 AC9.2 E30 -0.35376 "AC9.2 vs E30"
1.045/104.05202 AC9.3 E30 -0.25433 "AC9.3 vs E30"
1.045/104.05202 AC9.1 AC9.3 0.037818 "AC9.1 vs AC9.3"
1.045/104.05202 AC9.2 AC9.3 -0.099428 "AC9.2 vs AC9.3"
1.045/104.05202 AC9.1 AC9.2 0.13725 "AC9.1 vs AC9.2"
0.827/104.07086 AC9.1 E30 -1.0089 "AC9.1 vs E30"
0.827/104.07086 AC9.2 E30 -1.1127 "AC9.2 vs E30"
0.827/104.07086 AC9.3 E30 -0.90276 "AC9.3 vs E30"
0.827/104.07086 AC9.1 AC9.3 -0.10609 "AC9.1 vs AC9.3"
0.827/104.07086 AC9.2 AC9.3 -0.20992 "AC9.2 vs AC9.3"
0.827/104.07086 AC9.1 AC9.2 0.10383 "AC9.1 vs AC9.2"
0.877/104.10666 AC9.1 E30 0.70767 "AC9.1 vs E30"
0.877/104.10666 AC9.2 E30 1.1171 "AC9.2 vs E30"
0.877/104.10666 AC9.3 E30 1.0683 "AC9.3 vs E30"
0.877/104.10666 AC9.1 AC9.3 -0.36068 "AC9.1 vs AC9.3"
0.877/104.10666 AC9.2 AC9.3 0.048709 "AC9.2 vs AC9.3"
0.877/104.10666 AC9.1 AC9.2 -0.40939 "AC9.1 vs AC9.2"
3.677/105.06935 AC9.1 E30 -0.1108 "AC9.1 vs E30"
3.677/105.06935 AC9.2 E30 -0.27706 "AC9.2 vs E30"
3.677/105.06935 AC9.3 E30 -0.15315 "AC9.3 vs E30"
3.677/105.06935 AC9.1 AC9.3 0.042344 "AC9.1 vs AC9.3"
3.677/105.06935 AC9.2 AC9.3 -0.12391 "AC9.2 vs AC9.3"
3.677/105.06935 AC9.1 AC9.2 0.16625 "AC9.1 vs AC9.2"
0.651/106.47673 AC9.1 E30 -0.12416 "AC9.1 vs E30"
0.651/106.47673 AC9.2 E30 0.057663 "AC9.2 vs E30"
0.651/106.47673 AC9.3 E30 0.049986 "AC9.3 vs E30"
0.651/106.47673 AC9.1 AC9.3 -0.17415 "AC9.1 vs AC9.3"
0.651/106.47673 AC9.2 AC9.3 0.0076775 "AC9.2 vs AC9.3"
0.651/106.47673 AC9.1 AC9.2 -0.18183 "AC9.1 vs AC9.2"
1.155/106.57901 AC9.1 E30 0.41013 "AC9.1 vs E30"
1.155/106.57901 AC9.2 E30 0.88776 "AC9.2 vs E30"
1.155/106.57901 AC9.3 E30 0.17165 "AC9.3 vs E30"
1.155/106.57901 AC9.1 AC9.3 0.23848 "AC9.1 vs AC9.3"
1.155/106.57901 AC9.2 AC9.3 0.71611 "AC9.2 vs AC9.3"
1.155/106.57901 AC9.1 AC9.2 -0.47763 "AC9.1 vs AC9.2"
2.533/107.04868 AC9.1 E30 0.036769 "AC9.1 vs E30"
2.533/107.04868 AC9.2 E30 0.03282 "AC9.2 vs E30"
2.533/107.04868 AC9.3 E30 -0.071856 "AC9.3 vs E30"
2.533/107.04868 AC9.1 AC9.3 0.10863 "AC9.1 vs AC9.3"
2.533/107.04868 AC9.2 AC9.3 0.10468 "AC9.2 vs AC9.3"
2.533/107.04868 AC9.1 AC9.2 0.0039493 "AC9.1 vs AC9.2"
0.650/107.47593 AC9.1 E30 -0.25999 "AC9.1 vs E30"
0.650/107.47593 AC9.2 E30 -0.044297 "AC9.2 vs E30"
0.650/107.47593 AC9.3 E30 0.071583 "AC9.3 vs E30"
0.650/107.47593 AC9.1 AC9.3 -0.33157 "AC9.1 vs AC9.3"
0.650/107.47593 AC9.2 AC9.3 -0.11588 "AC9.2 vs AC9.3"
0.650/107.47593 AC9.1 AC9.2 -0.21569 "AC9.1 vs AC9.2"
0.619/108.96128 AC9.1 E30 -0.10544 "AC9.1 vs E30"
0.619/108.96128 AC9.2 E30 -0.13045 "AC9.2 vs E30"
0.619/108.96128 AC9.3 E30 -6.2618e-4 "AC9.3 vs E30"
0.619/108.96128 AC9.1 AC9.3 -0.10481 "AC9.1 vs AC9.3"
0.619/108.96128 AC9.2 AC9.3 -0.12982 "AC9.2 vs AC9.3"
0.619/108.96128 AC9.1 AC9.2 0.025012 "AC9.1 vs AC9.2"
1.330/109.07554 AC9.1 E30 -1.3802 "AC9.1 vs E30"
1.330/109.07554 AC9.2 E30 -2.1963 "AC9.2 vs E30"
1.330/109.07554 AC9.3 E30 0.56371 "AC9.3 vs E30"
1.330/109.07554 AC9.1 AC9.3 -1.944 "AC9.1 vs AC9.3"
1.330/109.07554 AC9.2 AC9.3 -2.7601 "AC9.2 vs AC9.3"
1.330/109.07554 AC9.1 AC9.2 0.8161 "AC9.1 vs AC9.2"
0.831/109.07595 AC9.1 E30 -0.63587 "AC9.1 vs E30"
0.831/109.07595 AC9.2 E30 -0.32371 "AC9.2 vs E30"
0.831/109.07595 AC9.3 E30 -0.78381 "AC9.3 vs E30"
0.831/109.07595 AC9.1 AC9.3 0.14795 "AC9.1 vs AC9.3"
0.831/109.07595 AC9.2 AC9.3 0.46011 "AC9.2 vs AC9.3"
0.831/109.07595 AC9.1 AC9.2 -0.31216 "AC9.1 vs AC9.2"
5.051/109.10071 AC9.1 E30 1.6395 "AC9.1 vs E30"
5.051/109.10071 AC9.2 E30 2.9913 "AC9.2 vs E30"
5.051/109.10071 AC9.3 E30 1.6696 "AC9.3 vs E30"
5.051/109.10071 AC9.1 AC9.3 -0.030124 "AC9.1 vs AC9.3"
5.051/109.10071 AC9.2 AC9.3 1.3217 "AC9.2 vs AC9.3"
5.051/109.10071 AC9.1 AC9.2 -1.3518 "AC9.1 vs AC9.2"
3.613/109.10118 AC9.1 E30 -0.60209 "AC9.1 vs E30"
3.613/109.10118 AC9.2 E30 -0.80818 "AC9.2 vs E30"
3.613/109.10118 AC9.3 E30 -0.35381 "AC9.3 vs E30"
3.613/109.10118 AC9.1 AC9.3 -0.24828 "AC9.1 vs AC9.3"
3.613/109.10118 AC9.2 AC9.3 -0.45437 "AC9.2 vs AC9.3"
3.613/109.10118 AC9.1 AC9.2 0.2061 "AC9.1 vs AC9.2"
0.624/109.67252 AC9.1 E30 -0.047273 "AC9.1 vs E30"
0.624/109.67252 AC9.2 E30 -0.21841 "AC9.2 vs E30"
0.624/109.67252 AC9.3 E30 0.05276 "AC9.3 vs E30"
0.624/109.67252 AC9.1 AC9.3 -0.10003 "AC9.1 vs AC9.3"
0.624/109.67252 AC9.2 AC9.3 -0.27117 "AC9.2 vs AC9.3"
0.624/109.67252 AC9.1 AC9.2 0.17113 "AC9.1 vs AC9.2"
0.623/110.00881 AC9.1 E30 -0.18875 "AC9.1 vs E30"
0.623/110.00881 AC9.2 E30 -0.13752 "AC9.2 vs E30"
0.623/110.00881 AC9.3 E30 0.014172 "AC9.3 vs E30"
0.623/110.00881 AC9.1 AC9.3 -0.20293 "AC9.1 vs AC9.3"
0.623/110.00881 AC9.2 AC9.3 -0.15169 "AC9.2 vs AC9.3"
0.623/110.00881 AC9.1 AC9.2 -0.051232 "AC9.1 vs AC9.2"
2.331/110.03381 AC9.1 E30 0.21495 "AC9.1 vs E30"
2.331/110.03381 AC9.2 E30 0.090093 "AC9.2 vs E30"
2.331/110.03381 AC9.3 E30 0.14392 "AC9.3 vs E30"
2.331/110.03381 AC9.1 AC9.3 0.071027 "AC9.1 vs AC9.3"
2.331/110.03381 AC9.2 AC9.3 -0.053825 "AC9.2 vs AC9.3"
2.331/110.03381 AC9.1 AC9.2 0.12485 "AC9.1 vs AC9.2"
1.021/110.05983 AC9.1 E30 -0.56202 "AC9.1 vs E30"
1.021/110.05983 AC9.2 E30 0.0279 "AC9.2 vs E30"
1.021/110.05983 AC9.3 E30 0.32378 "AC9.3 vs E30"
1.021/110.05983 AC9.1 AC9.3 -0.8858 "AC9.1 vs AC9.3"
1.021/110.05983 AC9.2 AC9.3 -0.29588 "AC9.2 vs AC9.3"
1.021/110.05983 AC9.1 AC9.2 -0.58992 "AC9.1 vs AC9.2"
1.074/111.00667 AC9.1 E30 0.15694 "AC9.1 vs E30"
1.074/111.00667 AC9.2 E30 0.14393 "AC9.2 vs E30"
1.074/111.00667 AC9.3 E30 0.40228 "AC9.3 vs E30"
1.074/111.00667 AC9.1 AC9.3 -0.24535 "AC9.1 vs AC9.3"
1.074/111.00667 AC9.2 AC9.3 -0.25835 "AC9.2 vs AC9.3"
1.074/111.00667 AC9.1 AC9.2 0.013004 "AC9.1 vs AC9.2"
0.830/111.00790 AC9.1 E30 0.64188 "AC9.1 vs E30"
0.830/111.00790 AC9.2 E30 0.68224 "AC9.2 vs E30"
0.830/111.00790 AC9.3 E30 -0.056988 "AC9.3 vs E30"
0.830/111.00790 AC9.1 AC9.3 0.69886 "AC9.1 vs AC9.3"
0.830/111.00790 AC9.2 AC9.3 0.73923 "AC9.2 vs AC9.3"
0.830/111.00790 AC9.1 AC9.2 -0.040367 "AC9.1 vs AC9.2"
3.818/111.04363 AC9.1 E30 -0.42586 "AC9.1 vs E30"
3.818/111.04363 AC9.2 E30 -0.80443 "AC9.2 vs E30"
3.818/111.04363 AC9.3 E30 -0.46541 "AC9.3 vs E30"
3.818/111.04363 AC9.1 AC9.3 0.039545 "AC9.1 vs AC9.3"
3.818/111.04363 AC9.2 AC9.3 -0.33902 "AC9.2 vs AC9.3"
3.818/111.04363 AC9.1 AC9.2 0.37857 "AC9.1 vs AC9.2"
3.398/111.04384 AC9.1 E30 -0.49272 "AC9.1 vs E30"
3.398/111.04384 AC9.2 E30 -0.31803 "AC9.2 vs E30"
3.398/111.04384 AC9.3 E30 0.16512 "AC9.3 vs E30"
3.398/111.04384 AC9.1 AC9.3 -0.65785 "AC9.1 vs AC9.3"
3.398/111.04384 AC9.2 AC9.3 -0.48315 "AC9.2 vs AC9.3"
3.398/111.04384 AC9.1 AC9.2 -0.1747 "AC9.1 vs AC9.2"
1.198/111.09145 AC9.1 E30 -2.9553 "AC9.1 vs E30"
1.198/111.09145 AC9.2 E30 -1.9588 "AC9.2 vs E30"
1.198/111.09145 AC9.3 E30 0.78196 "AC9.3 vs E30"
1.198/111.09145 AC9.1 AC9.3 -3.7372 "AC9.1 vs AC9.3"
1.198/111.09145 AC9.2 AC9.3 -2.7407 "AC9.2 vs AC9.3"
1.198/111.09145 AC9.1 AC9.2 -0.99651 "AC9.1 vs AC9.2"
0.621/112.00624 AC9.1 E30 -0.12777 "AC9.1 vs E30"
0.621/112.00624 AC9.2 E30 -0.08722 "AC9.2 vs E30"
0.621/112.00624 AC9.3 E30 0.063895 "AC9.3 vs E30"
0.621/112.00624 AC9.1 AC9.3 -0.19166 "AC9.1 vs AC9.3"
0.621/112.00624 AC9.2 AC9.3 -0.15111 "AC9.2 vs AC9.3"
0.621/112.00624 AC9.1 AC9.2 -0.040549 "AC9.1 vs AC9.2"
1.836/112.05033 AC9.1 E30 0.47047 "AC9.1 vs E30"
1.836/112.05033 AC9.2 E30 0.22535 "AC9.2 vs E30"
1.836/112.05033 AC9.3 E30 0.066777 "AC9.3 vs E30"
1.836/112.05033 AC9.1 AC9.3 0.4037 "AC9.1 vs AC9.3"
1.836/112.05033 AC9.2 AC9.3 0.15857 "AC9.2 vs AC9.3"
1.836/112.05033 AC9.1 AC9.2 0.24512 "AC9.1 vs AC9.2"
1.036/112.05045 AC9.1 E30 -0.22219 "AC9.1 vs E30"
1.036/112.05045 AC9.2 E30 -0.19345 "AC9.2 vs E30"
1.036/112.05045 AC9.3 E30 0.3538 "AC9.3 vs E30"
1.036/112.05045 AC9.1 AC9.3 -0.57599 "AC9.1 vs AC9.3"
1.036/112.05045 AC9.2 AC9.3 -0.54724 "AC9.2 vs AC9.3"
1.036/112.05045 AC9.1 AC9.2 -0.028743 "AC9.1 vs AC9.2"
1.153/112.08645 AC9.1 E30 0.3516 "AC9.1 vs E30"
1.153/112.08645 AC9.2 E30 0.59961 "AC9.2 vs E30"
1.153/112.08645 AC9.3 E30 0.0026988 "AC9.3 vs E30"
1.153/112.08645 AC9.1 AC9.3 0.3489 "AC9.1 vs AC9.3"
1.153/112.08645 AC9.2 AC9.3 0.59691 "AC9.2 vs AC9.3"
1.153/112.08645 AC9.1 AC9.2 -0.24801 "AC9.1 vs AC9.2"
1.595/112.08661 AC9.1 E30 1.0516 "AC9.1 vs E30"
1.595/112.08661 AC9.2 E30 0.6067 "AC9.2 vs E30"
1.595/112.08661 AC9.3 E30 0.92295 "AC9.3 vs E30"
1.595/112.08661 AC9.1 AC9.3 0.12869 "AC9.1 vs AC9.3"
1.595/112.08661 AC9.2 AC9.3 -0.31625 "AC9.2 vs AC9.3"
1.595/112.08661 AC9.1 AC9.2 0.44494 "AC9.1 vs AC9.2"
0.650/112.98731 AC9.1 E30 -0.16119 "AC9.1 vs E30"
0.650/112.98731 AC9.2 E30 -0.078865 "AC9.2 vs E30"
0.650/112.98731 AC9.3 E30 0.018229 "AC9.3 vs E30"
0.650/112.98731 AC9.1 AC9.3 -0.17942 "AC9.1 vs AC9.3"
0.650/112.98731 AC9.2 AC9.3 -0.097094 "AC9.2 vs AC9.3"
0.650/112.98731 AC9.1 AC9.2 -0.082325 "AC9.1 vs AC9.2"
0.835/113.02320 AC9.1 E30 0.81426 "AC9.1 vs E30"
0.835/113.02320 AC9.2 E30 0.03546 "AC9.2 vs E30"
0.835/113.02320 AC9.3 E30 -0.61406 "AC9.3 vs E30"
0.835/113.02320 AC9.1 AC9.3 1.4283 "AC9.1 vs AC9.3"
0.835/113.02320 AC9.2 AC9.3 0.64952 "AC9.2 vs AC9.3"
0.835/113.02320 AC9.1 AC9.2 0.7788 "AC9.1 vs AC9.2"
1.436/113.03413 AC9.1 E30 -0.33815 "AC9.1 vs E30"
1.436/113.03413 AC9.2 E30 -0.070538 "AC9.2 vs E30"
1.436/113.03413 AC9.3 E30 0.30872 "AC9.3 vs E30"
1.436/113.03413 AC9.1 AC9.3 -0.64687 "AC9.1 vs AC9.3"
1.436/113.03413 AC9.2 AC9.3 -0.37925 "AC9.2 vs AC9.3"
1.436/113.03413 AC9.1 AC9.2 -0.26761 "AC9.1 vs AC9.2"
0.648/113.98573 AC9.1 E30 -0.18413 "AC9.1 vs E30"
0.648/113.98573 AC9.2 E30 -0.050894 "AC9.2 vs E30"
0.648/113.98573 AC9.3 E30 0.037558 "AC9.3 vs E30"
0.648/113.98573 AC9.1 AC9.3 -0.22169 "AC9.1 vs AC9.3"
0.648/113.98573 AC9.2 AC9.3 -0.088452 "AC9.2 vs AC9.3"
0.648/113.98573 AC9.1 AC9.2 -0.13324 "AC9.1 vs AC9.2"
2.942/114.09072 AC9.1 E30 2.7529 "AC9.1 vs E30"
2.942/114.09072 AC9.2 E30 0.47873 "AC9.2 vs E30"
2.942/114.09072 AC9.3 E30 3.3977 "AC9.3 vs E30"
2.942/114.09072 AC9.1 AC9.3 -0.6447 "AC9.1 vs AC9.3"
2.942/114.09072 AC9.2 AC9.3 -2.9189 "AC9.2 vs AC9.3"
2.942/114.09072 AC9.1 AC9.2 2.2742 "AC9.1 vs AC9.2"
0.977/114.59362 AC9.1 E30 2.0663 "AC9.1 vs E30"
0.977/114.59362 AC9.2 E30 2.6787 "AC9.2 vs E30"
0.977/114.59362 AC9.3 E30 3.1835 "AC9.3 vs E30"
0.977/114.59362 AC9.1 AC9.3 -1.1172 "AC9.1 vs AC9.3"
0.977/114.59362 AC9.2 AC9.3 -0.50484 "AC9.2 vs AC9.3"
0.977/114.59362 AC9.1 AC9.2 -0.61232 "AC9.1 vs AC9.2"
0.619/114.98713 AC9.1 E30 -0.091195 "AC9.1 vs E30"
0.619/114.98713 AC9.2 E30 -0.21562 "AC9.2 vs E30"
0.619/114.98713 AC9.3 E30 0.11108 "AC9.3 vs E30"
0.619/114.98713 AC9.1 AC9.3 -0.20227 "AC9.1 vs AC9.3"
0.619/114.98713 AC9.2 AC9.3 -0.3267 "AC9.2 vs AC9.3"
0.619/114.98713 AC9.1 AC9.2 0.12443 "AC9.1 vs AC9.2"
1.710/115.03141 AC9.1 E30 0.061695 "AC9.1 vs E30"
1.710/115.03141 AC9.2 E30 -0.16926 "AC9.2 vs E30"
1.710/115.03141 AC9.3 E30 -0.5751 "AC9.3 vs E30"
1.710/115.03141 AC9.1 AC9.3 0.63679 "AC9.1 vs AC9.3"
1.710/115.03141 AC9.2 AC9.3 0.40584 "AC9.2 vs AC9.3"
1.710/115.03141 AC9.1 AC9.2 0.23095 "AC9.1 vs AC9.2"
2.780/115.05343 AC9.1 E30 -0.089093 "AC9.1 vs E30"
2.780/115.05343 AC9.2 E30 -0.066442 "AC9.2 vs E30"
2.780/115.05343 AC9.3 E30 -0.29081 "AC9.3 vs E30"
2.780/115.05343 AC9.1 AC9.3 0.20171 "AC9.1 vs AC9.3"
2.780/115.05343 AC9.2 AC9.3 0.22436 "AC9.2 vs AC9.3"
2.780/115.05343 AC9.1 AC9.2 -0.022651 "AC9.1 vs AC9.2"
3.676/115.05377 AC9.1 E30 -0.34451 "AC9.1 vs E30"
3.676/115.05377 AC9.2 E30 -0.34371 "AC9.2 vs E30"
3.676/115.05377 AC9.3 E30 -0.017681 "AC9.3 vs E30"
3.676/115.05377 AC9.1 AC9.3 -0.32683 "AC9.1 vs AC9.3"
3.676/115.05377 AC9.2 AC9.3 -0.32603 "AC9.2 vs AC9.3"
3.676/115.05377 AC9.1 AC9.2 -7.9567e-4 "AC9.1 vs AC9.2"
2.719/115.08615 AC9.1 E30 0.57509 "AC9.1 vs E30"
2.719/115.08615 AC9.2 E30 -0.17565 "AC9.2 vs E30"
2.719/115.08615 AC9.3 E30 0.62131 "AC9.3 vs E30"
2.719/115.08615 AC9.1 AC9.3 -0.046215 "AC9.1 vs AC9.3"
2.719/115.08615 AC9.2 AC9.3 -0.79695 "AC9.2 vs AC9.3"
