AnalysisMode	Contrast	plotContrast	Metabolite	Ratio_Change	FoldChange	pValue	padj
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/191.97268	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.581/192.00016	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.719/192.06982	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.567/193.07170	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.981/193.07182	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.085/194.06747	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.161/194.08248	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.701/194.09365	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/194.92786	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.285/195.81002	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.556/196.01828	0.4665848549321694	-1.099788615831139	0.05725806451612903	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/196.92365	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.627/197.01234	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.274/197.07555	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.074/197.12927	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.110/198.04010	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.579/198.07563	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.560/198.97435	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/199.01070	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.727/200.00243	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.761/200.04954	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.868/200.05673	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.377/201.02569	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.200/201.02600	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.985/201.02601	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.626/201.02605	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.844/201.02612	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.052/201.12451	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.592/201.13559	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.107/201.14931	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.134/202.45233	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.852/203.02361	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.135/203.08360	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.550/204.00368	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.813/204.00502	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.733/204.04019	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.347/204.06499	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.579/204.08932	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.581/204.97078	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/205.03401	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.774/205.03727	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.143/205.12348	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.549/206.00215	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.639/206.00317	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.643/206.03455	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.602/206.03737	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.100/206.14012	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/207.01475	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.922/207.08703	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.641/207.99963	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.594/208.02825	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.326/208.06122	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.127/208.86364	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.617/208.98621	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.807/209.05668	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.568/209.06659	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.610/209.09541	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.293/209.15492	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.625/210.07469	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.061/210.07735	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.419/210.08917	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.667/211.00239	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.919/211.07196	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.551/211.97605	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/211.98735	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.327/212.00331	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.106/212.14895	2.4799147598660696	1.3102905328573313	0.010080645161290322	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.010/212.14931	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.549/212.95984	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.568/213.04873	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.498/213.11283	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.047/213.11407	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.373/213.12453	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.602/214.06615	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.744/214.06639	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.321/214.06778	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.775/214.14618	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.549/214.95608	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.556/215.03699	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.269/215.08210	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.635/215.10801	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.598/215.13998	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.594/215.17701	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.601/216.06316	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.819/216.12332	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.874/217.00260	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.477/217.04210	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.553/217.04767	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/217.08244	2.387224781103151	1.2553344169914198	0.03346774193548387	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.772/217.11876	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.687/217.11966	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.932/217.11987	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.752/218.02232	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.842/218.10414	2.820060923795767	1.495726330534918	0.007661290322580645	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.925/218.10423	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.586/218.10440	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.550/219.04695	2.0333687401025244	1.02387186362269	0.044758064516129036	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.945/219.07699	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.721/219.08139	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.735/220.01531	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/220.11814	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.582/220.94387	0.47333720719779326	-1.0790597637049124	0.10725806451612903	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.600/221.03033	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.520/221.09350	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.140/221.09359	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.642/221.97592	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.344/222.03148	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.701/222.08072	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.573/223.02018	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.519/223.13389	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.639/223.97422	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.344/224.02620	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.656/224.06059	0.4542969417758335	-1.13829250135643	0.028225806451612902	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/224.10509	2.11063137038162	1.0776746286320897	0.04596774193548387	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.244/224.11257	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.560/225.01980	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/225.05132	2.2773001907371455	1.1873244781861223	0.03024193548387097	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.562/225.08586	2.1215763025092476	1.0851365661007861	0.07338709677419354	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.822/225.11432	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.550/225.98604	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.464/226.00425	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.626/226.04876	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.994/226.05499	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.126/226.08341	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.703/226.08351	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.584/226.97844	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.464/226.98511	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.743/226.99583	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.369/227.04918	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.561/227.06414	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.019/227.12852	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.211/227.13853	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.553/227.94892	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.810/228.04537	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.752/228.08187	2.2647593684797065	1.179357771532798	0.056451612903225805	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.019/228.08208	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.602/228.08487	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.731/228.08561	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.156/228.11872	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.894/228.14383	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.686/228.14422	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.549/228.93282	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/228.99429	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.553/229.04895	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.164/229.08267	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.160/229.15598	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.812/229.19229	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.252/229.19265	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.642/230.04745	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.596/230.11499	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.548/230.93200	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.554/231.04552	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.994/231.13446	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.145/231.13509	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.343/232.05741	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.946/232.10800	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/232.88325	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.551/233.04620	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.602/233.08691	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.352/233.15423	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.604/234.04009	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.578/234.09794	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.453/234.88054	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.459/234.96780	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.592/235.08108	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.076/235.10921	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.151/235.10955	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.564/236.02050	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.794/236.05682	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.648/236.06003	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.560/237.00514	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.346/238.00378	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.747/238.02542	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.589/238.03875	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/238.89146	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.553/238.99444	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.159/239.10507	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.739/239.12912	2.239526715281343	1.1631938761842446	0.08024193548387097	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.548/239.97906	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.345/240.00114	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.584/240.09984	2.4380198775838298	1.2857098885400406	0.014919354838709677	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.730/240.10708	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.860/240.11027	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.621/241.01644	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.704/241.07332	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.956/241.10820	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.551/241.96050	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.310/242.06062	2.6932252889344985	1.4293349166699056	0.0125	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.567/242.07817	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.751/242.07868	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/242.11530	2.0118101723182984	1.0084941836846786	0.06129032258064516	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.099/242.11538	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.630/242.15157	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/243.06198	2.1071311270980697	1.0752800960858078	0.06411290322580646	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.869/243.06265	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.639/243.06315	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.062/243.16294	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.978/243.16339	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.270/243.17146	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.788/243.31540	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.544/243.95705	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.644/243.96112	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.792/244.07648	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.790/244.07725	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.752/244.13081	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.587/244.14102	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.667/244.16711	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.556/245.04315	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.067/245.06061	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.109/245.06114	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.585/246.05524	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.347/246.07562	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.010/246.14491	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.209/247.04512	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.134/247.11363	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.018/247.16948	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.952/247.17018	2.456232718744243	1.2964472570731533	0.055645161290322584	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.622/248.03788	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.625/248.12439	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.581/248.96141	0.49277900267744984	-1.0209873108076586	0.11653225806451613	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.555/249.04359	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.139/249.13535	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.171/249.18534	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	5.293/249.18700	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.619/250.00060	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.557/250.02997	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.819/250.07208	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.835/251.09002	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.605/251.09696	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.314/251.11404	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.569/251.12375	0.43568374190104014	-1.1986468166500583	0.12298387096774194	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.735/251.13980	2.0148462825889104	1.0106697763184829	0.1125	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.565/251.99525	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/252.04557	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.819/252.10114	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.562/252.97690	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.583/252.99267	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.361/253.02891	2.300480269381967	1.201935082875907	0.04153225806451613	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.564/253.09235	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.576/253.11798	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.752/253.12781	2.4606132368053752	1.2990179104605206	0.0875	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.294/253.14352	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	5.293/253.21845	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.609/253.50234	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.751/253.99921	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.561/254.03549	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.552/254.96746	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.585/254.99836	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.344/255.09778	0.4240692403548128	-1.2376282533040073	0.09596774193548387	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.684/255.12330	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/255.13196	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.809/255.14559	2.9775133360247703	1.5741079698102003	0.004435483870967742	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.544/255.95448	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.561/256.06079	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.135/256.09381	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.342/256.10166	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.729/257.07622	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.473/257.07655	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.855/257.07695	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.526/257.07773	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.926/257.07856	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.885/257.10369	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.576/257.11131	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.304/258.05490	2.1786474089684202	1.1234327304176346	0.034274193548387094	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.017/258.06187	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.599/258.08262	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.151/258.09181	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.848/258.14558	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.028/258.18149	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.631/258.98299	NA	NA	NA	NA
