Metabolite Clone1 Clone2 log2FC plotContrast
3.663/90.05256 AC9.3 E30 -0.58086 "AC9.3 vs E30"
3.663/90.05256 AC9.1 AC9.3 -0.3783 "AC9.1 vs AC9.3"
3.663/90.05256 AC9.2 AC9.3 -0.41236 "AC9.2 vs AC9.3"
3.663/90.05256 AC9.1 AC9.2 0.034063 "AC9.1 vs AC9.2"
4.738/90.09204 AC9.1 E30 -0.20344 "AC9.1 vs E30"
4.738/90.09204 AC9.2 E30 -0.37871 "AC9.2 vs E30"
4.738/90.09204 AC9.3 E30 -0.15544 "AC9.3 vs E30"
4.738/90.09204 AC9.1 AC9.3 -0.048 "AC9.1 vs AC9.3"
4.738/90.09204 AC9.2 AC9.3 -0.22327 "AC9.2 vs AC9.3"
4.738/90.09204 AC9.1 AC9.2 0.17527 "AC9.1 vs AC9.2"
2.927/92.04692 AC9.1 E30 -0.35596 "AC9.1 vs E30"
2.927/92.04692 AC9.2 E30 -0.089145 "AC9.2 vs E30"
2.927/92.04692 AC9.3 E30 -0.2525 "AC9.3 vs E30"
2.927/92.04692 AC9.1 AC9.3 -0.10346 "AC9.1 vs AC9.3"
2.927/92.04692 AC9.2 AC9.3 0.16335 "AC9.2 vs AC9.3"
2.927/92.04692 AC9.1 AC9.2 -0.26681 "AC9.1 vs AC9.2"
4.645/93.04247 AC9.1 E30 0.0018004 "AC9.1 vs E30"
4.645/93.04247 AC9.2 E30 -0.2101 "AC9.2 vs E30"
4.645/93.04247 AC9.3 E30 -0.17386 "AC9.3 vs E30"
4.645/93.04247 AC9.1 AC9.3 0.17566 "AC9.1 vs AC9.3"
4.645/93.04247 AC9.2 AC9.3 -0.036238 "AC9.2 vs AC9.3"
4.645/93.04247 AC9.1 AC9.2 0.2119 "AC9.1 vs AC9.2"
2.923/94.06266 AC9.1 E30 -0.2725 "AC9.1 vs E30"
2.923/94.06266 AC9.2 E30 -0.16347 "AC9.2 vs E30"
2.923/94.06266 AC9.3 E30 -0.12155 "AC9.3 vs E30"
2.923/94.06266 AC9.1 AC9.3 -0.15095 "AC9.1 vs AC9.3"
2.923/94.06266 AC9.2 AC9.3 -0.041919 "AC9.2 vs AC9.3"
2.923/94.06266 AC9.1 AC9.2 -0.10903 "AC9.1 vs AC9.2"
4.645/95.05787 AC9.1 E30 -0.069353 "AC9.1 vs E30"
4.645/95.05787 AC9.2 E30 -0.37511 "AC9.2 vs E30"
4.645/95.05787 AC9.3 E30 -0.25508 "AC9.3 vs E30"
4.645/95.05787 AC9.1 AC9.3 0.18573 "AC9.1 vs AC9.3"
4.645/95.05787 AC9.2 AC9.3 -0.12003 "AC9.2 vs AC9.3"
4.645/95.05787 AC9.1 AC9.2 0.30576 "AC9.1 vs AC9.2"
4.910/95.05849 AC9.1 E30 1.0871 "AC9.1 vs E30"
4.910/95.05849 AC9.2 E30 0.54593 "AC9.2 vs E30"
4.910/95.05849 AC9.3 E30 0.25999 "AC9.3 vs E30"
4.910/95.05849 AC9.1 AC9.3 0.82715 "AC9.1 vs AC9.3"
4.910/95.05849 AC9.2 AC9.3 0.28594 "AC9.2 vs AC9.3"
4.910/95.05849 AC9.1 AC9.2 0.54121 "AC9.1 vs AC9.2"
4.425/96.06563 AC9.1 E30 -0.49483 "AC9.1 vs E30"
4.425/96.06563 AC9.2 E30 -0.17101 "AC9.2 vs E30"
4.425/96.06563 AC9.3 E30 -0.6572 "AC9.3 vs E30"
4.425/96.06563 AC9.1 AC9.3 0.16237 "AC9.1 vs AC9.3"
4.425/96.06563 AC9.2 AC9.3 0.48619 "AC9.2 vs AC9.3"
4.425/96.06563 AC9.1 AC9.2 -0.32382 "AC9.1 vs AC9.2"
4.829/97.07319 AC9.1 E30 -0.058045 "AC9.1 vs E30"
4.829/97.07319 AC9.2 E30 -0.29216 "AC9.2 vs E30"
4.829/97.07319 AC9.3 E30 0.012688 "AC9.3 vs E30"
4.829/97.07319 AC9.1 AC9.3 -0.070733 "AC9.1 vs AC9.3"
4.829/97.07319 AC9.2 AC9.3 -0.30484 "AC9.2 vs AC9.3"
4.829/97.07319 AC9.1 AC9.2 0.23411 "AC9.1 vs AC9.2"
4.431/97.07386 AC9.1 E30 -0.41231 "AC9.1 vs E30"
4.431/97.07386 AC9.2 E30 -0.26786 "AC9.2 vs E30"
4.431/97.07386 AC9.3 E30 -0.53609 "AC9.3 vs E30"
4.431/97.07386 AC9.1 AC9.3 0.12378 "AC9.1 vs AC9.3"
4.431/97.07386 AC9.2 AC9.3 0.26822 "AC9.2 vs AC9.3"
4.431/97.07386 AC9.1 AC9.2 -0.14445 "AC9.1 vs AC9.2"
4.828/98.05765 AC9.1 E30 0.056108 "AC9.1 vs E30"
4.828/98.05765 AC9.2 E30 -0.16849 "AC9.2 vs E30"
4.828/98.05765 AC9.3 E30 -0.013675 "AC9.3 vs E30"
4.828/98.05765 AC9.1 AC9.3 0.069783 "AC9.1 vs AC9.3"
4.828/98.05765 AC9.2 AC9.3 -0.15481 "AC9.2 vs AC9.3"
4.828/98.05765 AC9.1 AC9.2 0.2246 "AC9.1 vs AC9.2"
4.441/99.08926 AC9.1 E30 -3.6672 "AC9.1 vs E30"
4.441/99.08926 AC9.2 E30 -2.3235 "AC9.2 vs E30"
4.441/99.08926 AC9.3 E30 0.1354 "AC9.3 vs E30"
4.441/99.08926 AC9.1 AC9.3 -3.8026 "AC9.1 vs AC9.3"
4.441/99.08926 AC9.2 AC9.3 -2.4589 "AC9.2 vs AC9.3"
4.441/99.08926 AC9.1 AC9.2 -1.3438 "AC9.1 vs AC9.2"
0.693/100.07365 AC9.1 E30 -0.12331 "AC9.1 vs E30"
0.693/100.07365 AC9.2 E30 -0.34148 "AC9.2 vs E30"
0.693/100.07365 AC9.3 E30 -0.71193 "AC9.3 vs E30"
0.693/100.07365 AC9.1 AC9.3 0.58863 "AC9.1 vs AC9.3"
0.693/100.07365 AC9.2 AC9.3 0.37045 "AC9.2 vs AC9.3"
0.693/100.07365 AC9.1 AC9.2 0.21817 "AC9.1 vs AC9.2"
0.749/101.10522 AC9.1 E30 0.6737 "AC9.1 vs E30"
0.749/101.10522 AC9.2 E30 0.50476 "AC9.2 vs E30"
0.749/101.10522 AC9.3 E30 0.92245 "AC9.3 vs E30"
0.749/101.10522 AC9.1 AC9.3 -0.24875 "AC9.1 vs AC9.3"
0.749/101.10522 AC9.2 AC9.3 -0.41769 "AC9.2 vs AC9.3"
0.749/101.10522 AC9.1 AC9.2 0.16894 "AC9.1 vs AC9.2"
4.613/102.05230 AC9.1 E30 0.13315 "AC9.1 vs E30"
4.613/102.05230 AC9.2 E30 -0.53758 "AC9.2 vs E30"
4.613/102.05230 AC9.3 E30 0.85363 "AC9.3 vs E30"
4.613/102.05230 AC9.1 AC9.3 -0.72048 "AC9.1 vs AC9.3"
4.613/102.05230 AC9.2 AC9.3 -1.3912 "AC9.2 vs AC9.3"
4.613/102.05230 AC9.1 AC9.2 0.67073 "AC9.1 vs AC9.2"
1.895/102.08913 AC9.1 E30 0.12759 "AC9.1 vs E30"
1.895/102.08913 AC9.2 E30 0.056866 "AC9.2 vs E30"
1.895/102.08913 AC9.3 E30 0.047456 "AC9.3 vs E30"
1.895/102.08913 AC9.1 AC9.3 0.080132 "AC9.1 vs AC9.3"
1.895/102.08913 AC9.2 AC9.3 0.0094096 "AC9.2 vs AC9.3"
1.895/102.08913 AC9.1 AC9.2 0.070723 "AC9.1 vs AC9.2"
2.955/102.08948 AC9.1 E30 0.3365 "AC9.1 vs E30"
2.955/102.08948 AC9.2 E30 0.35158 "AC9.2 vs E30"
2.955/102.08948 AC9.3 E30 -0.73449 "AC9.3 vs E30"
2.955/102.08948 AC9.1 AC9.3 1.071 "AC9.1 vs AC9.3"
2.955/102.08948 AC9.2 AC9.3 1.0861 "AC9.2 vs AC9.3"
2.955/102.08948 AC9.1 AC9.2 -0.01508 "AC9.1 vs AC9.2"
2.387/102.09030 AC9.1 E30 -0.68481 "AC9.1 vs E30"
2.387/102.09030 AC9.2 E30 -0.19046 "AC9.2 vs E30"
2.387/102.09030 AC9.3 E30 -0.46656 "AC9.3 vs E30"
2.387/102.09030 AC9.1 AC9.3 -0.21825 "AC9.1 vs AC9.3"
2.387/102.09030 AC9.2 AC9.3 0.2761 "AC9.2 vs AC9.3"
2.387/102.09030 AC9.1 AC9.2 -0.49435 "AC9.1 vs AC9.2"
2.370/103.03762 AC9.1 E30 -0.66976 "AC9.1 vs E30"
2.370/103.03762 AC9.2 E30 -0.28072 "AC9.2 vs E30"
2.370/103.03762 AC9.3 E30 -0.64702 "AC9.3 vs E30"
2.370/103.03762 AC9.1 AC9.3 -0.022732 "AC9.1 vs AC9.3"
2.370/103.03762 AC9.2 AC9.3 0.3663 "AC9.2 vs AC9.3"
2.370/103.03762 AC9.1 AC9.2 -0.38904 "AC9.1 vs AC9.2"
4.793/103.12043 AC9.1 E30 -1.3778 "AC9.1 vs E30"
4.793/103.12043 AC9.2 E30 -0.66769 "AC9.2 vs E30"
4.793/103.12043 AC9.3 E30 -0.98639 "AC9.3 vs E30"
4.793/103.12043 AC9.1 AC9.3 -0.39143 "AC9.1 vs AC9.3"
4.793/103.12043 AC9.2 AC9.3 0.3187 "AC9.2 vs AC9.3"
4.793/103.12043 AC9.1 AC9.2 -0.71013 "AC9.1 vs AC9.2"
1.389/103.78715 AC9.1 E30 0.29341 "AC9.1 vs E30"
1.389/103.78715 AC9.2 E30 0.56577 "AC9.2 vs E30"
1.389/103.78715 AC9.3 E30 0.41059 "AC9.3 vs E30"
1.389/103.78715 AC9.1 AC9.3 -0.11718 "AC9.1 vs AC9.3"
1.389/103.78715 AC9.2 AC9.3 0.15519 "AC9.2 vs AC9.3"
1.389/103.78715 AC9.1 AC9.2 -0.27237 "AC9.1 vs AC9.2"
0.840/103.78735 AC9.1 E30 1.5341 "AC9.1 vs E30"
0.840/103.78735 AC9.2 E30 1.7916 "AC9.2 vs E30"
0.840/103.78735 AC9.3 E30 1.5589 "AC9.3 vs E30"
0.840/103.78735 AC9.1 AC9.3 -0.024816 "AC9.1 vs AC9.3"
0.840/103.78735 AC9.2 AC9.3 0.23268 "AC9.2 vs AC9.3"
0.840/103.78735 AC9.1 AC9.2 -0.2575 "AC9.1 vs AC9.2"
1.390/104.10570 AC9.1 E30 0.40727 "AC9.1 vs E30"
1.390/104.10570 AC9.2 E30 0.50404 "AC9.2 vs E30"
1.390/104.10570 AC9.3 E30 0.49925 "AC9.3 vs E30"
1.390/104.10570 AC9.1 AC9.3 -0.091982 "AC9.1 vs AC9.3"
1.390/104.10570 AC9.2 AC9.3 0.0047945 "AC9.2 vs AC9.3"
1.390/104.10570 AC9.1 AC9.2 -0.096777 "AC9.1 vs AC9.2"
4.260/106.04813 AC9.1 E30 0.31449 "AC9.1 vs E30"
4.260/106.04813 AC9.2 E30 -0.32463 "AC9.2 vs E30"
4.260/106.04813 AC9.3 E30 0.17866 "AC9.3 vs E30"
4.260/106.04813 AC9.1 AC9.3 0.13583 "AC9.1 vs AC9.3"
4.260/106.04813 AC9.2 AC9.3 -0.50329 "AC9.2 vs AC9.3"
4.260/106.04813 AC9.1 AC9.2 0.63912 "AC9.1 vs AC9.2"
4.429/109.07383 AC9.1 E30 -0.1384 "AC9.1 vs E30"
4.429/109.07383 AC9.2 E30 0.082021 "AC9.2 vs E30"
4.429/109.07383 AC9.3 E30 -0.41991 "AC9.3 vs E30"
4.429/109.07383 AC9.1 AC9.3 0.28151 "AC9.1 vs AC9.3"
4.429/109.07383 AC9.2 AC9.3 0.50193 "AC9.2 vs AC9.3"
4.429/109.07383 AC9.1 AC9.2 -0.22042 "AC9.1 vs AC9.2"
4.592/109.07397 AC9.1 E30 -0.17546 "AC9.1 vs E30"
4.592/109.07397 AC9.2 E30 -0.048265 "AC9.2 vs E30"
4.592/109.07397 AC9.3 E30 -0.15911 "AC9.3 vs E30"
4.592/109.07397 AC9.1 AC9.3 -0.016347 "AC9.1 vs AC9.3"
4.592/109.07397 AC9.2 AC9.3 0.11085 "AC9.2 vs AC9.3"
4.592/109.07397 AC9.1 AC9.2 -0.12719 "AC9.1 vs AC9.2"
0.585/109.09926 AC9.1 E30 -0.075094 "AC9.1 vs E30"
0.585/109.09926 AC9.2 E30 -0.33146 "AC9.2 vs E30"
0.585/109.09926 AC9.3 E30 -0.16811 "AC9.3 vs E30"
0.585/109.09926 AC9.1 AC9.3 0.093019 "AC9.1 vs AC9.3"
0.585/109.09926 AC9.2 AC9.3 -0.16335 "AC9.2 vs AC9.3"
0.585/109.09926 AC9.1 AC9.2 0.25637 "AC9.1 vs AC9.2"
4.652/109.73317 AC9.1 E30 -0.028441 "AC9.1 vs E30"
4.652/109.73317 AC9.2 E30 -0.3354 "AC9.2 vs E30"
4.652/109.73317 AC9.3 E30 -0.18269 "AC9.3 vs E30"
4.652/109.73317 AC9.1 AC9.3 0.15425 "AC9.1 vs AC9.3"
4.652/109.73317 AC9.2 AC9.3 -0.15271 "AC9.2 vs AC9.3"
4.652/109.73317 AC9.1 AC9.2 0.30696 "AC9.1 vs AC9.2"
5.424/110.00713 AC9.1 E30 0.01035 "AC9.1 vs E30"
5.424/110.00713 AC9.2 E30 -0.035027 "AC9.2 vs E30"
5.424/110.00713 AC9.3 E30 0.085059 "AC9.3 vs E30"
5.424/110.00713 AC9.1 AC9.3 -0.074709 "AC9.1 vs AC9.3"
5.424/110.00713 AC9.2 AC9.3 -0.12009 "AC9.2 vs AC9.3"
5.424/110.00713 AC9.1 AC9.2 0.045377 "AC9.1 vs AC9.2"
5.513/110.00722 AC9.1 E30 -0.13491 "AC9.1 vs E30"
5.513/110.00722 AC9.2 E30 -0.052791 "AC9.2 vs E30"
5.513/110.00722 AC9.3 E30 -0.02653 "AC9.3 vs E30"
5.513/110.00722 AC9.1 AC9.3 -0.10838 "AC9.1 vs AC9.3"
5.513/110.00722 AC9.2 AC9.3 -0.026261 "AC9.2 vs AC9.3"
5.513/110.00722 AC9.1 AC9.2 -0.082116 "AC9.1 vs AC9.2"
4.327/110.06849 AC9.1 E30 -0.59114 "AC9.1 vs E30"
4.327/110.06849 AC9.2 E30 -0.58982 "AC9.2 vs E30"
4.327/110.06849 AC9.3 E30 -0.856 "AC9.3 vs E30"
4.327/110.06849 AC9.1 AC9.3 0.26486 "AC9.1 vs AC9.3"
4.327/110.06849 AC9.2 AC9.3 0.26617 "AC9.2 vs AC9.3"
4.327/110.06849 AC9.1 AC9.2 -0.0013161 "AC9.1 vs AC9.2"
4.636/110.06969 AC9.1 E30 0.063378 "AC9.1 vs E30"
4.636/110.06969 AC9.2 E30 -0.25105 "AC9.2 vs E30"
4.636/110.06969 AC9.3 E30 -0.23554 "AC9.3 vs E30"
4.636/110.06969 AC9.1 AC9.3 0.29892 "AC9.1 vs AC9.3"
4.636/110.06969 AC9.2 AC9.3 -0.015509 "AC9.2 vs AC9.3"
4.636/110.06969 AC9.1 AC9.2 0.31443 "AC9.1 vs AC9.2"
0.610/111.04240 AC9.1 E30 -0.074793 "AC9.1 vs E30"
0.610/111.04240 AC9.2 E30 -0.2133 "AC9.2 vs E30"
0.610/111.04240 AC9.3 E30 -0.11652 "AC9.3 vs E30"
0.610/111.04240 AC9.1 AC9.3 0.041731 "AC9.1 vs AC9.3"
0.610/111.04240 AC9.2 AC9.3 -0.096771 "AC9.2 vs AC9.3"
0.610/111.04240 AC9.1 AC9.2 0.1385 "AC9.1 vs AC9.2"
5.535/112.00434 AC9.1 E30 -0.069659 "AC9.1 vs E30"
5.535/112.00434 AC9.2 E30 -0.048292 "AC9.2 vs E30"
5.535/112.00434 AC9.3 E30 0.02304 "AC9.3 vs E30"
5.535/112.00434 AC9.1 AC9.3 -0.092699 "AC9.1 vs AC9.3"
5.535/112.00434 AC9.2 AC9.3 -0.071332 "AC9.2 vs AC9.3"
5.535/112.00434 AC9.1 AC9.2 -0.021367 "AC9.1 vs AC9.2"
3.658/112.04841 AC9.1 E30 -2.4107 "AC9.1 vs E30"
3.658/112.04841 AC9.2 E30 -1.7913 "AC9.2 vs E30"
3.658/112.04841 AC9.3 E30 0.080587 "AC9.3 vs E30"
3.658/112.04841 AC9.1 AC9.3 -2.4913 "AC9.1 vs AC9.3"
3.658/112.04841 AC9.2 AC9.3 -1.8719 "AC9.2 vs AC9.3"
3.658/112.04841 AC9.1 AC9.2 -0.61939 "AC9.1 vs AC9.2"
4.644/112.04843 AC9.1 E30 -0.10376 "AC9.1 vs E30"
4.644/112.04843 AC9.2 E30 0.40851 "AC9.2 vs E30"
4.644/112.04843 AC9.3 E30 -0.04542 "AC9.3 vs E30"
4.644/112.04843 AC9.1 AC9.3 -0.058341 "AC9.1 vs AC9.3"
4.644/112.04843 AC9.2 AC9.3 0.45393 "AC9.2 vs AC9.3"
4.644/112.04843 AC9.1 AC9.2 -0.51227 "AC9.1 vs AC9.2"
0.635/112.07314 AC9.1 E30 -0.010427 "AC9.1 vs E30"
0.635/112.07314 AC9.2 E30 6.1649 "AC9.2 vs E30"
0.635/112.07314 AC9.3 E30 1.4677 "AC9.3 vs E30"
0.635/112.07314 AC9.1 AC9.3 -1.4781 "AC9.1 vs AC9.3"
0.635/112.07314 AC9.2 AC9.3 4.6973 "AC9.2 vs AC9.3"
0.635/112.07314 AC9.1 AC9.2 -6.1754 "AC9.1 vs AC9.2"
4.735/112.07319 AC9.1 E30 0.0619 "AC9.1 vs E30"
4.735/112.07319 AC9.2 E30 0.22247 "AC9.2 vs E30"
4.735/112.07319 AC9.3 E30 0.002187 "AC9.3 vs E30"
4.735/112.07319 AC9.1 AC9.3 0.059713 "AC9.1 vs AC9.3"
4.735/112.07319 AC9.2 AC9.3 0.22028 "AC9.2 vs AC9.3"
4.735/112.07319 AC9.1 AC9.2 -0.16057 "AC9.1 vs AC9.2"
4.730/112.08449 AC9.1 E30 -0.31486 "AC9.1 vs E30"
4.730/112.08449 AC9.2 E30 -0.16733 "AC9.2 vs E30"
4.730/112.08449 AC9.3 E30 0.029154 "AC9.3 vs E30"
4.730/112.08449 AC9.1 AC9.3 -0.34401 "AC9.1 vs AC9.3"
4.730/112.08449 AC9.2 AC9.3 -0.19648 "AC9.2 vs AC9.3"
4.730/112.08449 AC9.1 AC9.2 -0.14753 "AC9.1 vs AC9.2"
1.519/113.06924 AC9.1 E30 0.25328 "AC9.1 vs E30"
1.519/113.06924 AC9.2 E30 0.11847 "AC9.2 vs E30"
1.519/113.06924 AC9.3 E30 1.0412 "AC9.3 vs E30"
1.519/113.06924 AC9.1 AC9.3 -0.78791 "AC9.1 vs AC9.3"
1.519/113.06924 AC9.2 AC9.3 -0.92272 "AC9.2 vs AC9.3"
1.519/113.06924 AC9.1 AC9.2 0.13481 "AC9.1 vs AC9.2"
2.930/113.10535 AC9.1 E30 -2.4299 "AC9.1 vs E30"
2.930/113.10535 AC9.2 E30 -1.9512 "AC9.2 vs E30"
2.930/113.10535 AC9.3 E30 -0.12444 "AC9.3 vs E30"
2.930/113.10535 AC9.1 AC9.3 -2.3054 "AC9.1 vs AC9.3"
2.930/113.10535 AC9.2 AC9.3 -1.8267 "AC9.2 vs AC9.3"
2.930/113.10535 AC9.1 AC9.2 -0.4787 "AC9.1 vs AC9.2"
0.719/113.74036 AC9.1 E30 2.355 "AC9.1 vs E30"
0.719/113.74036 AC9.2 E30 0.37685 "AC9.2 vs E30"
0.719/113.74036 AC9.3 E30 3.1066 "AC9.3 vs E30"
0.719/113.74036 AC9.1 AC9.3 -0.75162 "AC9.1 vs AC9.3"
0.719/113.74036 AC9.2 AC9.3 -2.7297 "AC9.2 vs AC9.3"
0.719/113.74036 AC9.1 AC9.2 1.9781 "AC9.1 vs AC9.2"
1.512/114.08929 AC9.1 E30 -0.50989 "AC9.1 vs E30"
1.512/114.08929 AC9.2 E30 -1.0533 "AC9.2 vs E30"
1.512/114.08929 AC9.3 E30 -0.16261 "AC9.3 vs E30"
1.512/114.08929 AC9.1 AC9.3 -0.34728 "AC9.1 vs AC9.3"
1.512/114.08929 AC9.2 AC9.3 -0.89066 "AC9.2 vs AC9.3"
1.512/114.08929 AC9.1 AC9.2 0.54338 "AC9.1 vs AC9.2"
0.719/114.09004 AC9.1 E30 2.9222 "AC9.1 vs E30"
0.719/114.09004 AC9.2 E30 0.83245 "AC9.2 vs E30"
0.719/114.09004 AC9.3 E30 3.6285 "AC9.3 vs E30"
0.719/114.09004 AC9.1 AC9.3 -0.70629 "AC9.1 vs AC9.3"
0.719/114.09004 AC9.2 AC9.3 -2.7961 "AC9.2 vs AC9.3"
0.719/114.09004 AC9.1 AC9.2 2.0898 "AC9.1 vs AC9.2"
4.720/114.10170 AC9.1 E30 0.018958 "AC9.1 vs E30"
4.720/114.10170 AC9.2 E30 -0.02846 "AC9.2 vs E30"
4.720/114.10170 AC9.3 E30 0.0018698 "AC9.3 vs E30"
4.720/114.10170 AC9.1 AC9.3 0.017088 "AC9.1 vs AC9.3"
4.720/114.10170 AC9.2 AC9.3 -0.03033 "AC9.2 vs AC9.3"
4.720/114.10170 AC9.1 AC9.2 0.047418 "AC9.1 vs AC9.2"
1.101/115.04833 AC9.1 E30 0.76225 "AC9.1 vs E30"
1.101/115.04833 AC9.2 E30 -0.20968 "AC9.2 vs E30"
1.101/115.04833 AC9.3 E30 0.46069 "AC9.3 vs E30"
1.101/115.04833 AC9.1 AC9.3 0.30156 "AC9.1 vs AC9.3"
1.101/115.04833 AC9.2 AC9.3 -0.67037 "AC9.2 vs AC9.3"
1.101/115.04833 AC9.1 AC9.2 0.97193 "AC9.1 vs AC9.2"
0.569/115.05200 AC9.1 E30 -0.098551 "AC9.1 vs E30"
0.569/115.05200 AC9.2 E30 -0.33045 "AC9.2 vs E30"
0.569/115.05200 AC9.3 E30 -0.18871 "AC9.3 vs E30"
0.569/115.05200 AC9.1 AC9.3 0.090157 "AC9.1 vs AC9.3"
0.569/115.05200 AC9.2 AC9.3 -0.14175 "AC9.2 vs AC9.3"
0.569/115.05200 AC9.1 AC9.2 0.2319 "AC9.1 vs AC9.2"
4.832/115.08535 AC9.1 E30 0.0064544 "AC9.1 vs E30"
4.832/115.08535 AC9.2 E30 -0.13664 "AC9.2 vs E30"
4.832/115.08535 AC9.3 E30 0.12811 "AC9.3 vs E30"
4.832/115.08535 AC9.1 AC9.3 -0.12165 "AC9.1 vs AC9.3"
4.832/115.08535 AC9.2 AC9.3 -0.26475 "AC9.2 vs AC9.3"
4.832/115.08535 AC9.1 AC9.2 0.1431 "AC9.1 vs AC9.2"
4.831/115.71325 AC9.1 E30 -0.11449 "AC9.1 vs E30"
4.831/115.71325 AC9.2 E30 -0.25245 "AC9.2 vs E30"
4.831/115.71325 AC9.3 E30 0.050408 "AC9.3 vs E30"
4.831/115.71325 AC9.1 AC9.3 -0.1649 "AC9.1 vs AC9.3"
4.831/115.71325 AC9.2 AC9.3 -0.30286 "AC9.2 vs AC9.3"
4.831/115.71325 AC9.1 AC9.2 0.13796 "AC9.1 vs AC9.2"
0.752/115.75082 AC9.1 E30 -0.20755 "AC9.1 vs E30"
0.752/115.75082 AC9.2 E30 -0.68151 "AC9.2 vs E30"
0.752/115.75082 AC9.3 E30 -1.228 "AC9.3 vs E30"
0.752/115.75082 AC9.1 AC9.3 1.0205 "AC9.1 vs AC9.3"
0.752/115.75082 AC9.2 AC9.3 0.54652 "AC9.2 vs AC9.3"
0.752/115.75082 AC9.1 AC9.2 0.47396 "AC9.1 vs AC9.2"
4.257/116.03269 AC9.1 E30 0.22466 "AC9.1 vs E30"
4.257/116.03269 AC9.2 E30 -0.082906 "AC9.2 vs E30"
4.257/116.03269 AC9.3 E30 -0.71972 "AC9.3 vs E30"
4.257/116.03269 AC9.1 AC9.3 0.94438 "AC9.1 vs AC9.3"
4.257/116.03269 AC9.2 AC9.3 0.63682 "AC9.2 vs AC9.3"
4.257/116.03269 AC9.1 AC9.2 0.30756 "AC9.1 vs AC9.2"
1.285/116.06706 AC9.1 E30 0.35034 "AC9.1 vs E30"
1.285/116.06706 AC9.2 E30 0.2212 "AC9.2 vs E30"
1.285/116.06706 AC9.3 E30 0.12792 "AC9.3 vs E30"
1.285/116.06706 AC9.1 AC9.3 0.22242 "AC9.1 vs AC9.3"
1.285/116.06706 AC9.2 AC9.3 0.093274 "AC9.2 vs AC9.3"
1.285/116.06706 AC9.1 AC9.2 0.12915 "AC9.1 vs AC9.2"
4.333/116.06793 AC9.1 E30 -1.191 "AC9.1 vs E30"
4.333/116.06793 AC9.2 E30 0.08704 "AC9.2 vs E30"
4.333/116.06793 AC9.3 E30 0.055696 "AC9.3 vs E30"
4.333/116.06793 AC9.1 AC9.3 -1.2467 "AC9.1 vs AC9.3"
4.333/116.06793 AC9.2 AC9.3 0.031344 "AC9.2 vs AC9.3"
4.333/116.06793 AC9.1 AC9.2 -1.278 "AC9.1 vs AC9.2"
4.718/116.06858 AC9.1 E30 -0.14671 "AC9.1 vs E30"
4.718/116.06858 AC9.2 E30 -0.012765 "AC9.2 vs E30"
4.718/116.06858 AC9.3 E30 0.045001 "AC9.3 vs E30"
4.718/116.06858 AC9.1 AC9.3 -0.19171 "AC9.1 vs AC9.3"
4.718/116.06858 AC9.2 AC9.3 -0.057766 "AC9.2 vs AC9.3"
4.718/116.06858 AC9.1 AC9.2 -0.13394 "AC9.1 vs AC9.2"
4.832/116.07010 AC9.1 E30 0.092719 "AC9.1 vs E30"
4.832/116.07010 AC9.2 E30 -0.11177 "AC9.2 vs E30"
4.832/116.07010 AC9.3 E30 0.2266 "AC9.3 vs E30"
4.832/116.07010 AC9.1 AC9.3 -0.13388 "AC9.1 vs AC9.3"
4.832/116.07010 AC9.2 AC9.3 -0.33836 "AC9.2 vs AC9.3"
4.832/116.07010 AC9.1 AC9.2 0.20449 "AC9.1 vs AC9.2"
0.916/116.10457 AC9.1 E30 -0.18346 "AC9.1 vs E30"
0.916/116.10457 AC9.2 E30 -0.59566 "AC9.2 vs E30"
0.916/116.10457 AC9.3 E30 -1.2513 "AC9.3 vs E30"
0.916/116.10457 AC9.1 AC9.3 1.0678 "AC9.1 vs AC9.3"
0.916/116.10457 AC9.2 AC9.3 0.65561 "AC9.2 vs AC9.3"
0.916/116.10457 AC9.1 AC9.2 0.4122 "AC9.1 vs AC9.2"
3.668/116.10471 AC9.1 E30 -4.6486 "AC9.1 vs E30"
3.668/116.10471 AC9.2 E30 -3.5635 "AC9.2 vs E30"
3.668/116.10471 AC9.3 E30 -3.6978 "AC9.3 vs E30"
3.668/116.10471 AC9.1 AC9.3 -0.95087 "AC9.1 vs AC9.3"
3.668/116.10471 AC9.2 AC9.3 0.13429 "AC9.2 vs AC9.3"
3.668/116.10471 AC9.1 AC9.2 -1.0852 "AC9.1 vs AC9.2"
0.751/116.10573 AC9.1 E30 -0.3016 "AC9.1 vs E30"
0.751/116.10573 AC9.2 E30 -0.48209 "AC9.2 vs E30"
0.751/116.10573 AC9.3 E30 -1.0932 "AC9.3 vs E30"
0.751/116.10573 AC9.1 AC9.3 0.7916 "AC9.1 vs AC9.3"
0.751/116.10573 AC9.2 AC9.3 0.61112 "AC9.2 vs AC9.3"
0.751/116.10573 AC9.1 AC9.2 0.18048 "AC9.1 vs AC9.2"
2.784/117.72218 AC9.1 E30 0.0032195 "AC9.1 vs E30"
2.784/117.72218 AC9.2 E30 -0.12109 "AC9.2 vs E30"
2.784/117.72218 AC9.3 E30 0.051846 "AC9.3 vs E30"
2.784/117.72218 AC9.1 AC9.3 -0.048627 "AC9.1 vs AC9.3"
2.784/117.72218 AC9.2 AC9.3 -0.17294 "AC9.2 vs AC9.3"
2.784/117.72218 AC9.1 AC9.2 0.12431 "AC9.1 vs AC9.2"
2.644/117.72262 AC9.1 E30 -0.015418 "AC9.1 vs E30"
