"","Fold Change","log2(FC)"
"0.535/445.30213",2.6189,1.389
"4.420/392.13724",2.6002,1.3786
"1.151/160.13255",2.5747,1.3644
"5.160/368.01140",0.39399,-1.3438
"0.801/164.08083",2.5332,1.341
"2.689/507.29522",2.5271,1.3375
"1.960/305.97660",0.3963,-1.3353
"5.234/317.26036",0.39933,-1.3243
"4.329/370.16159",0.40131,-1.3172
"3.662/208.11899",0.40341,-1.3097
"0.863/352.13569",2.4577,1.2973
"4.527/675.12259",2.4475,1.2913
"0.694/340.13427",0.41131,-1.2817
"5.210/429.14679",0.41199,-1.2793
"0.687/146.11679",2.411,1.2696
"2.138/671.23415",2.3938,1.2593
"6.010/136.58832",2.3896,1.2567
"1.344/307.12739",2.3838,1.2533
"1.304/268.02050",0.42178,-1.2455
"4.407/430.09613",2.361,1.2394
"0.788/266.65930",2.3511,1.2333
"5.116/577.33244",2.3499,1.2326
"0.742/208.96269",2.3151,1.2111
"4.321/200.05558",2.3082,1.2067
"4.402/288.07865",0.43846,-1.1895
"3.677/177.13402",2.2757,1.1863
"1.339/124.07452",0.43985,-1.1849
"4.660/174.05697",0.44491,-1.1684
"1.345/192.16101",0.44584,-1.1654
"0.607/290.21485",0.4462,-1.1642
"2.142/537.18551",2.2335,1.1593
"4.493/150.97823",0.44923,-1.1545
"3.660/139.91305",0.44998,-1.1521
"1.340/230.11686",0.45438,-1.138
"4.320/246.06331",2.2003,1.1377
"5.218/680.94914",0.45734,-1.1287
"0.628/629.32909",0.46263,-1.1121
"0.744/248.22445",2.1509,1.105
"2.141/403.13808",2.1495,1.104
"0.667/538.39292",2.145,1.101
"5.573/503.16028",2.1397,1.0974
"5.162/261.15825",0.46772,-1.0963
"4.444/184.10329",2.1376,1.096
"2.348/268.02004",0.47,-1.0893
"5.577/581.16358",2.1272,1.0889
"0.635/467.27543",2.1104,1.0775
"1.331/208.15465",0.47433,-1.076
"1.345/174.14926",0.47533,-1.073
"5.110/655.24536",2.0682,1.0484
"1.361/146.11769",0.48547,-1.0425
"3.676/182.08134",0.49036,-1.0281
"1.160/208.15560",0.49222,-1.0226
"0.809/230.11643",0.49239,-1.0221
"4.289/276.12308",0.49256,-1.0216
"4.827/500.10682",0.49408,-1.0172
"4.403/326.03689",0.49625,-1.0109
"2.140/539.17995",2.0097,1.007
"4.418/390.13966",0.49767,-1.0067
"0.637/585.30489",0.49945,-1.0016
