"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"2.900/670.56588",-0.0039081,0.015787,0.010815,-0.00049326,0.02371,-0.0087434,0.030959,0.011448,0.035819,-0.041876,0.014652,0.00043457
"2.899/670.62938",-0.0087827,0.021279,0.0048899,0.011323,0.02814,-0.0006209,0.021232,-0.026266,0.026276,-0.015015,0.0097973,0.003473
"2.894/670.75480",0.0016004,0.016339,0.0093234,0.01275,0.029115,0.0052664,0.040593,-0.018752,0.015993,-0.019577,0.055716,-0.00053168
"3.013/671.57799",-0.0096461,-0.023934,-0.0017344,0.014256,0.0096217,-0.01399,-0.012084,-0.011969,0.015533,-0.0026605,-0.0085065,-0.0017092
"2.891/672.62258",-0.015709,0.012133,0.02929,-0.010099,0.013525,-0.0011684,0.0043753,-0.027049,-0.0094426,0.031144,-0.036101,0.0012551
"2.896/672.69374",-0.0096862,0.025349,0.033713,-0.0029231,0.0087521,-0.035383,-0.016349,0.0159,0.015172,1.3143e-05,-0.020431,0.00053997
"1.377/673.09551",-0.008613,0.0018232,-0.0090351,0.0042028,-0.013908,0.021629,-0.020192,-0.035763,0.019378,0.014539,0.00067751,0.0012488
"0.869/673.17555",-0.022413,-0.02993,0.021175,0.042591,0.017727,-0.011939,-0.014685,0.056973,0.044907,0.023358,-0.0043321,-0.0026036
"3.113/673.37669",0.050255,-0.011442,-0.035058,0.014862,0.026127,-0.023295,0.011963,0.028173,0.019412,0.0017488,-0.034005,0.0056861
"2.695/673.38903",0.020684,-0.0072208,0.023231,0.00075329,0.031718,-0.0031128,0.008683,0.013183,0.015246,0.0092704,0.018072,-0.001295
"3.037/673.41446",0.016709,-0.051325,-0.022853,0.047461,0.021893,0.013157,0.0010432,-0.016323,-0.012633,0.01325,0.0039143,0.0011673
"3.020/674.57678",-0.0052817,-0.014946,0.0096085,-0.010938,-0.008861,0.024571,0.00077047,-0.029759,0.012772,0.0225,-0.024907,-0.00020432
"1.539/675.10618",0.005563,-0.0052089,0.0072338,-0.025359,0.0088519,0.029881,-0.012584,0.001788,0.011468,0.026084,0.028255,-0.0021691
"2.902/676.13071",-0.012838,0.027334,0.014289,-0.001339,0.0049888,-0.0022536,0.015011,-0.0082991,0.012859,-0.033575,-0.026521,0.00020729
"2.902/676.19353",-0.01429,0.022032,0.014337,0.0054775,0.005353,0.0039662,-0.0081571,-0.0058618,0.01913,-0.0058221,-0.020395,-0.001855
"2.904/676.25491",-0.013012,0.027146,0.016678,0.0027303,0.0071204,-0.0055603,-0.0074744,0.0028318,0.0063218,-0.0065684,-0.024788,-0.00053342
"2.694/676.36299",-0.019657,-0.021146,0.021896,0.022487,-0.028533,0.065008,0.0078873,-0.028014,0.0068662,-0.020969,0.020798,0.0043289
"2.902/676.37961",-0.0075036,0.030514,0.011289,-0.001216,0.007794,-0.0032963,0.0077941,-0.0059979,0.015505,0.021561,-0.024894,0.002113
"2.903/676.44281",-0.011325,0.026878,0.01237,0.0070422,0.0069824,0.02189,0.0024383,-0.017946,0.021229,-0.0013992,-0.018667,0.00015032
"2.709/677.10475",-0.018001,-0.00097131,0.03161,0.017362,0.0051508,0.022714,-0.0083697,0.069123,0.033531,0.045304,0.023383,-0.0035454
"2.884/677.31908",-0.0043891,0.006071,0.039989,-0.00037167,0.01917,-0.029475,0.022404,0.026566,-0.020962,0.024389,0.047793,-0.00023225
"2.942/677.65607",0.0043536,-0.015955,0.014678,0.011997,-0.042742,0.0066338,-0.025179,-0.0015438,-0.012735,0.011723,-0.0024472,0.00024995
"2.942/677.99046",0.0037971,-0.014512,0.025901,0.010766,-0.047306,0.012065,-0.020277,0.0014785,-0.0024126,0.020702,-0.0068286,0.00085956
"5.051/678.93618",0.029442,-0.048191,0.0040277,-0.034868,-0.0282,-0.020493,-0.010471,-0.071736,0.047051,0.019303,0.035935,0.0035454
"0.981/679.05015",0.021547,0.039158,0.0059801,-0.0020438,0.024599,-0.0081059,0.0096337,-0.029602,0.038823,0.056115,-0.042376,0.0049675
"2.673/679.14676",-0.017812,-0.021289,-0.0098089,-0.035375,0.032914,0.025285,0.0028323,0.046673,0.0073987,0.044583,0.0036134,-0.0013039
"5.052/681.41461",0.029368,-0.051756,-0.015189,-0.034233,-0.037057,-0.013195,-0.0027602,-0.037844,0.031765,-0.0025941,0.035072,-0.004193
"5.155/681.41478",0.027391,-0.045188,-0.01542,-0.020872,-0.04763,-0.02558,0.0046399,-0.040062,0.011018,0.0043621,0.045664,-0.0006301
"1.085/681.97323",0.0511,0.06469,-0.093306,-0.027228,-0.012206,-0.028888,0.0019775,0.042167,0.04643,-0.19071,0.03661,0.00021858
"2.319/682.19445",-0.010536,-0.019195,0.035133,-0.011694,0.00025111,0.020165,0.0085895,0.011748,0.0058288,-0.00043279,-0.023424,0.0028977
"2.894/682.35231",0.025693,-0.041368,-0.027057,0.033027,0.034171,-0.01746,-0.045312,-0.018503,0.021616,0.016793,-0.0066738,0.00054742
"5.052/682.41844",0.029308,-0.051649,-0.014532,-0.035029,-0.037108,-0.013697,-0.0041248,-0.034629,0.035215,-0.0026551,0.034919,0.0059331
"3.000/682.66321",-0.025468,0.0013347,-0.018596,0.012961,-0.008637,-0.0073028,-0.00018828,-0.017638,0.026423,0.010408,-0.002002,-0.00054861
"3.119/682.86559",0.023268,-0.042318,-0.023586,0.041376,0.012134,-0.011682,-0.020554,-0.016597,-0.0023188,0.03417,0.0035865,-0.0051485
"1.538/683.09393",0.002392,-0.0026341,-0.0081113,0.027822,0.0058276,0.014016,-0.030018,-0.02643,-0.00061411,-0.028584,-0.0043029,0.0028305
"0.868/684.24850",-0.03089,-0.023872,0.0050806,0.0074177,-6.341e-05,-0.0003771,0.010449,0.017112,0.021798,0.002019,0.015384,5.0586e-05
"2.389/684.25695",0.024869,0.027987,-0.01459,-0.033713,0.017706,-0.021438,-0.010796,0.010422,-0.033711,0.026072,-0.015555,-0.0024972
"1.870/685.12768",-0.017641,-0.018289,-0.0082522,-0.036361,0.011618,0.014364,0.0064811,0.025503,0.0096878,0.033647,-0.0063724,-0.0034346
"0.888/685.15005",-0.0037754,0.016306,-0.029917,0.020988,0.023471,-0.00014884,-0.032733,0.0091606,-0.0074688,-0.051864,0.0029861,-0.00022283
"3.250/685.35699",0.02709,-0.05308,-0.041866,0.04448,0.032769,-0.0021121,-0.0096908,-0.015901,-0.0075003,0.021199,-0.0037531,0.0020676
"1.037/686.09885",-0.017652,-0.012318,-0.0080172,-0.0087988,-0.029297,-0.013805,-0.036646,-0.04471,-0.047151,0.011964,0.017343,-0.0019017
"1.543/686.10046",0.010896,0.0044349,-0.0015413,-0.024434,0.01841,0.022958,-0.033979,-0.001865,-0.017697,-0.0068898,0.014231,-9.6006e-05
"1.009/686.24861",-0.03856,-0.0099592,-0.017012,0.07933,-0.020884,-0.0075509,-0.019165,0.036429,0.016448,0.0039913,0.016167,0.0031966
"2.835/686.42330",-0.0091997,-0.032988,0.029417,0.017531,0.0046372,0.0022227,-0.0020214,-0.034811,-0.0020355,0.0051642,0.0058836,-0.00085995
"5.052/686.92278",0.021438,-0.045123,-0.0074674,-0.038281,-0.036805,-0.017383,0.0023106,-0.071247,0.021007,0.02931,-0.010332,-0.0043775
"5.096/687.30321",0.026948,-0.049732,-0.021012,-0.022389,-0.021635,-0.034116,0.010714,0.031835,0.01203,-0.020846,0.044781,0.0021421
"2.802/687.36810",0.030068,0.041204,0.011011,0.0010777,-0.038569,0.0038181,-0.011628,0.011777,0.016686,0.006805,-0.0073504,0.0028969
"5.052/687.42331",0.024761,-0.045783,-0.0044762,-0.037716,-0.036879,-0.018106,-0.00084823,-0.049317,0.012635,0.012254,0.020784,-0.0010191
"1.542/688.10683",0.0037352,2.7534e-05,-0.0016618,-0.010801,0.015341,0.041773,-0.0037833,0.029087,0.030679,-0.034773,0.035184,0.0040546
"2.810/688.14290",-0.009251,-0.029741,-0.013809,0.015724,0.014727,0.0056583,-0.022084,0.0056328,-0.041424,-0.06124,0.00021518,0.0025394
"2.877/688.32500",0.0054468,-0.045604,-0.029514,0.042096,0.012777,-0.0013278,-0.0088185,0.0015441,-0.00026161,0.026204,-0.022254,-0.0040609
"2.308/689.06062",0.0054557,-0.0015825,0.016342,0.01333,-0.0070321,0.023904,0.004655,-0.059473,-0.00075991,-0.032229,-0.025768,0.00014665
"1.252/689.07397",-0.0076346,0.01095,-0.024322,0.042497,-0.0047841,0.012426,0.035596,-0.0053314,-0.022096,0.0099518,-0.01607,-0.001754
"2.369/689.20959",0.017881,0.026396,-0.0080861,-0.046882,0.020781,-0.019577,-0.030099,0.014482,-0.039394,0.016212,-0.00056072,-0.0033682
"2.642/689.21336",0.020304,0.026539,-0.004769,-0.045383,0.020846,-0.014649,-0.019463,0.018709,-0.040025,0.019225,-0.010668,-0.0039378
"2.794/689.37958",0.043455,-0.024893,-0.016363,0.0076271,-0.01777,-0.020288,-0.030415,0.044021,0.031192,0.045184,-0.027961,0.0041066
"1.631/690.28285",0.026558,-0.037628,0.056953,-0.010154,0.046961,-0.02829,0.0012315,-0.020271,-0.021832,-0.0073078,-0.007338,-0.0058864
"1.544/690.57292",0.0092223,0.01624,-0.0087997,0.011834,0.011603,0.013843,0.022131,-0.025709,0.024539,0.040297,0.0095397,-8.4932e-05
"1.252/691.06801",-0.0084685,0.020235,-0.026485,0.02185,-0.021126,-0.0045353,0.02685,-0.010717,-0.017844,-0.0046666,-0.037484,-0.00097419
"2.914/693.32114",0.030525,0.045468,0.013601,0.010675,-0.031205,0.001637,-0.010219,-0.00049001,0.028673,0.026138,-0.014528,0.0020618
"1.446/694.12620",-0.041426,-0.012004,-0.045218,-0.046041,0.010881,0.044321,0.011779,0.007783,-0.022269,0.0060151,-0.036063,0.00087237
"3.160/694.28841",0.0017209,-0.047309,-0.034911,0.022725,0.012646,0.0044501,-0.020413,-0.0055186,-0.0062796,0.00945,-0.015641,0.0027361
"2.704/694.85754",-0.021494,-0.042255,0.022761,0.0042687,0.011639,-0.0015672,-0.023874,0.0015779,-0.0067225,-0.0018483,0.0053809,0.0002096
"1.139/695.13317",-0.0037914,0.017375,-0.0090054,0.019582,0.0069986,0.022315,-0.03212,-0.0066257,0.023897,-0.023539,0.015734,0.0062061
"3.395/695.25796",0.01107,-0.00082968,-0.021207,-0.02824,0.019365,0.030905,-0.00086973,0.048849,0.009571,0.040506,0.031252,-0.0019281
"1.710/696.14457",-0.036857,0.00092841,-0.031566,-0.012096,-0.0085014,0.0019232,0.016562,-0.0078926,0.011152,-0.0039006,-0.02588,-0.0011002
"3.110/696.31347",0.020828,0.047299,0.016385,-0.048598,-0.018375,0.018988,0.0036657,-0.012684,0.017448,0.028432,-0.025158,-0.0016915
"0.611/696.87444",0.015855,0.00085108,0.0074504,0.0035762,0.010192,-0.0053667,0.017586,-0.014413,-0.0006703,-0.029102,-0.02467,-0.0004604
"5.158/697.38859",0.023343,-0.045667,-0.018045,-0.021456,-0.052538,-0.03318,0.010839,-0.036534,0.01119,0.012033,0.04141,0.0056865
"5.052/697.38866",0.024914,-0.05072,-0.018701,-0.031264,-0.039302,-0.014562,0.0068383,-0.030491,0.029698,0.0013175,0.028979,-0.0043412
"5.052/698.39182",0.022404,-0.052192,-0.01711,-0.036049,-0.03383,-0.016754,0.0047418,-0.030917,0.027663,-0.00048638,0.026155,0.00014771
"0.612/698.87309",0.013349,0.0069321,-0.002979,0.0097852,0.0057892,-0.013716,0.014433,-0.030372,-0.0044413,0.014787,-0.012289,-0.00029118
"3.136/698.90798",-0.026269,-0.0076268,0.0021646,0.0038521,-0.00090757,0.0020967,-0.00038775,-7.0365e-05,0.0071811,-0.009958,-0.0038102,0.0010354
"2.773/699.55152",0.058974,-0.0016678,-0.0074721,-0.033805,-0.033191,0.023596,-0.0079694,0.0048861,-0.005031,-0.067209,-9.0235e-05,-0.0039804
"2.772/699.74798",0.073642,-0.031032,0.018674,-0.026193,-0.01941,-0.0011689,-0.01914,0.026339,0.0008107,-0.030377,-0.059732,-0.0050734
"2.691/700.20701",0.0046628,0.0039977,-0.00227,-0.029095,-0.010475,-0.027298,-0.00033006,0.0061682,0.018709,0.010972,-0.024411,0.00040861
"1.541/702.07374",0.0015717,0.0013855,-0.015853,-0.02443,0.010437,0.015591,-0.0051469,-0.018334,-0.0088661,0.0025426,0.010416,0.0025104
"3.151/702.47819",-0.033643,-0.020622,-0.0086011,-0.029833,0.020323,-0.0095648,0.01089,-0.011758,-0.0090145,-0.0029733,-0.017722,-0.0010731
"3.316/702.85079",0.012574,0.058323,0.091618,0.012285,-0.044207,0.055244,0.054199,-0.011857,-0.026977,-0.004037,0.010362,-1.7905e-05
"0.919/703.48029",-0.018448,-0.023639,0.018888,-0.013982,-0.018073,0.021768,0.0013788,-0.03264,0.046979,-0.00051794,-0.020263,0.0028091
"2.842/703.66611",-0.03005,-0.0091281,0.026408,0.0025589,-0.040681,-0.0069572,-0.017232,0.029078,0.016154,-0.0073375,0.0062495,0.0036579
"0.967/704.21341",0.0025367,0.021581,0.0035797,0.02326,0.01215,-0.0079503,-0.0077565,0.049693,-0.004253,-0.022058,0.062222,0.00014498
"2.789/705.02139",-0.021651,-0.050683,0.015263,3.7554e-05,0.026471,0.017727,-0.032293,-0.050286,-0.04327,0.0031066,0.0051797,-0.0025366
"2.369/705.18192",0.015121,0.02701,-0.014395,-0.040221,0.021534,-0.026588,-0.015386,0.018967,-0.039337,0.027008,-0.0035737,-0.0027281
"2.643/705.18749",0.013446,0.029286,-0.013778,-0.0401,0.021718,-0.017868,-0.0086891,0.016928,-0.044678,0.0218,-0.0067987,-0.0045539
"2.792/705.35525",-0.0030458,-0.04226,0.029142,0.0082413,0.024099,0.027098,-0.02801,-0.048256,0.032193,-0.039026,0.024707,-0.00010284
"2.976/705.38256",0.019709,-0.039191,0.016763,0.001824,0.0058236,0.020647,-0.012093,-0.0050008,0.0059115,-0.018861,-0.019779,-0.0020282
"3.252/707.33616",0.016624,-0.049976,-0.041972,0.043578,0.015385,-0.023188,0.030587,0.011492,-0.027308,0.024947,-0.022485,-0.0048951
"3.064/707.39739",0.049627,-0.013867,0.0032489,-0.016732,0.028409,-0.0152,-0.011503,-0.021003,-0.014149,0.021075,0.0044835,-0.00040254
"1.251/711.05029",-0.0098839,0.004592,-0.033788,0.030597,-0.01805,0.020735,0.0070251,-0.0016081,-0.020565,-0.0079786,-0.0015453,0.0044758
"1.458/711.12672",0.017205,0.018022,-0.0046519,0.013805,-0.0078018,0.019636,-0.014458,-0.014725,-0.013418,0.013313,-0.00076191,0.00069893
"1.310/711.12721",0.010898,0.022755,0.015424,0.025755,-0.0038448,0.013689,-0.023371,-0.02089,-0.055322,-0.0046989,-0.03031,-0.0022196
"1.142/711.12862",0.0070284,0.022401,-0.0015509,0.015972,0.027849,0.021984,-0.012892,0.003175,0.021482,-0.04561,-0.01243,0.0017887
"0.868/711.31634",-0.029833,-0.021539,0.0036517,0.035825,-0.011572,-0.010131,0.013599,-0.0083566,0.033263,-0.0080778,0.0045249,0.0017127
"3.044/711.36831",0.014982,-0.033791,-0.033544,0.0024404,0.020127,-0.00049822,-0.011952,-0.018007,0.0387,0.045252,0.00045075,0.0033988
"2.959/712.10816",0.0093647,0.0079362,0.00091245,0.018743,-0.0075151,-0.0046298,-0.0063757,-0.028745,0.018278,-0.038577,-0.058948,0.0036293
"1.328/712.26281",0.024703,-0.03706,0.05032,-0.025762,0.04204,-0.018663,-0.0017201,-0.026129,-0.011877,0.0023873,0.022065,0.0074239
"1.643/712.26575",0.031089,-0.034318,0.05299,-0.020691,0.049806,-0.018506,-0.006838,-0.031741,-0.014256,0.00086924,0.0096044,0.0012748
"2.961/714.10624",0.010649,0.010469,0.0023404,0.0068001,-0.0031171,0.023488,-0.0093549,-0.011215,-0.023378,-0.0058369,-0.028207,-0.00066074
"2.695/714.29514",0.0067744,-0.0085673,-0.0095507,-0.0034705,0.070163,0.021745,0.0096683,0.025516,0.034757,0.0040349,0.0015115,0.001242
"2.961/714.35596",0.017395,0.0045401,0.0070293,-0.0091152,-0.0037068,0.020505,-0.030433,0.002346,-0.0046938,0.013025,-0.012255,-0.00012578
"2.897/714.93870",-0.0059861,0.018035,0.010202,-0.0071781,0.037808,-0.028606,0.023839,-0.0018023,0.034906,-0.011661,-0.001085,-0.0019554
"2.899/715.07243",-0.0073888,0.023202,0.0016949,0.012072,0.024113,-0.0095337,0.0081676,-0.0063558,0.023353,0.0034416,0.0074523,-6.5644e-05
"2.961/716.10820",-0.0025412,0.01073,-0.0043298,0.026176,-0.033247,0.021274,-0.017523,0.010314,0.00038174,-0.018212,-0.025838,-0.0024175
"2.708/716.33948",0.0075065,0.011897,-0.006818,-0.039589,-0.037735,-0.012557,0.032302,0.026123,0.036306,-0.014779,-0.032023,-0.0052307
"2.951/716.48229",0.010391,-0.0042652,0.0133,0.01259,-0.013783,-0.011486,0.020992,0.027812,-0.010742,0.020021,0.0067102,0.00049931
"2.707/716.67367",0.0057381,0.0096127,-0.018426,-0.053378,-0.02127,0.0055558,0.0018609,0.03547,0.026842,-0.026638,0.01588,-0.0018119
"1.144/717.11408",0.0035255,0.018965,0.026462,0.019729,0.015123,0.035903,-0.032896,-0.020198,0.0054226,-0.0038253,-0.0083445,-0.0021165
"1.209/717.20096",-0.022272,-0.051354,0.045715,-0.05723,-0.030338,-0.15019,-0.0051542,0.0517,0.02738,0.044852,-0.058785,-0.011442
"2.893/717.40141",-0.0069988,0.012279,0.02474,0.0059486,0.016173,-0.008631,-0.00027006,0.013275,0.023076,0.033241,0.025957,0.001726
"2.920/717.47765",-0.0081858,0.019066,0.02595,-0.012278,0.0025868,-0.015662,0.0062937,-0.010155,0.033004,-0.016258,0.024814,0.00038335
"1.039/718.20625",0.011643,0.017956,0.024366,-0.016676,-0.037886,-0.025433,0.015534,0.022455,-0.023355,-0.028312,-0.09557,-0.0006589
"2.902/718.34285",0.0034824,0.012677,0.04353,-0.0052193,0.0054359,-0.0066,0.0064096,0.032863,-0.0077485,0.010792,0.018112,0.0026909
"2.960/719.22692",-0.00050652,0.0013382,-0.00063051,0.013741,-0.0029189,0.026249,0.017286,-0.015094,-0.0085826,0.026774,-0.057595,-0.0013624
"2.926/719.37751",0.020352,0.048122,0.025095,0.00036984,-0.044236,0.019997,-0.0014806,-0.013513,-0.0008444,0.054259,-0.029253,0.00052217
"2.776/719.41063",0.023963,-0.026907,0.002961,0.015388,-0.014524,0.016527,-0.01596,0.017429,0.0092781,-0.010431,-0.020952,-0.00086041
"2.959/719.47792",-0.0031044,0.0073756,-0.0039148,0.00052637,0.0016875,0.037931,0.0044688,0.015113,0.057852,0.00096931,-0.0070407,-0.0013182
"2.902/721.00624",-0.0052821,0.027917,0.01374,0.00048059,0.0059897,0.027981,-0.014049,-0.030383,0.018825,-0.0043702,-0.0070704,-0.00065072
"2.902/721.07186",-0.014259,0.024024,0.017718,-0.0036002,0.002139,-0.014819,0.01353,-0.024547,0.022863,-0.028692,-0.031518,0.0025417
"2.903/721.13743",-0.014968,0.025208,0.01053,-0.001756,0.016466,0.0038639,0.0037315,-0.00017849,0.011079,0.03117,-0.0094631,-0.0031766
"2.360/721.15007",0.022647,0.02444,-0.0090792,-0.024018,0.022976,-0.013658,0.0062479,0.025132,-0.016153,0.0271,0.0064182,0.0027929
"2.903/721.20285",-0.013308,0.0236,0.0059794,0.0089801,-0.00053712,-0.0033706,-0.00031967,-0.0085474,0.0040007,-0.01504,-0.029587,0.0025681
"2.786/721.23245",-0.059715,0.0083882,0.0015547,-0.0065201,0.0051254,-0.071828,0.0070248,-0.02718,-0.0014128,-0.039722,-0.037496,-0.00060781
"2.904/721.26960",-0.011485,0.027982,0.014004,0.0089138,0.0060032,0.0025959,0.012039,-0.017963,0.032163,-4.5819e-05,-0.03293,-0.0053867
"2.904/721.33591",-0.0086101,0.028707,0.0048816,0.00062253,0.0071416,0.0010819,0.0096784,-4.8197e-05,0.010086,-0.021188,-0.023988,-0.0016455
"2.787/721.34015",-0.047778,0.0185,0.012489,-0.01501,0.0037427,-0.043076,0.0052536,-0.025598,-0.011046,-0.011553,-0.050045,-0.00041324
"2.904/721.73786",-0.014015,0.022267,0.013166,0.011315,0.0091166,0.010572,-0.0033035,-0.035954,0.025322,-0.022841,-0.0097414,0.00074327
"2.889/722.20378",-0.021945,0.0028924,0.010644,-0.020526,0.0297,-0.048579,0.022577,-0.005857,-0.017668,0.038096,-0.010423,-0.0069625
"2.882/722.26833",-0.011447,0.01264,0.030098,0.010816,0.041343,-0.025438,0.013523,0.0031003,-0.0040451,0.047236,0.032447,0.0013028
"2.883/722.47199",-0.0075618,0.019191,0.030654,-0.020546,0.034054,-0.03726,0.0035649,0.0049618,0.0068595,0.023726,-0.013196,-0.0025175
"2.883/722.53728",-0.013965,0.025111,0.030381,-0.010872,0.022577,-0.02523,0.0042556,0.018634,-0.018465,0.011944,-0.02426,0.0022858
"2.886/722.60090",-0.017034,0.010568,0.023837,-0.018335,0.02072,-0.027958,-0.022466,0.0021409,0.006517,0.031849,0.070159,0.0031765
"2.890/722.67010",-0.0064663,0.025177,0.0094191,-0.0053016,0.040166,-0.017948,-0.0090953,0.016493,0.0073732,-0.039607,-0.0089417,-0.0018308
"2.773/722.78499",-0.048214,0.012994,-0.012687,-0.019414,0.01962,-0.055535,-0.056701,0.0020709,-0.00050133,0.00039105,-0.020452,-0.0065793
"2.776/722.89562",-0.046623,0.014844,-2.2144e-05,-0.016889,0.031507,-0.024487,-0.035346,-0.023624,0.012164,0.0094482,-0.0070624,-0.0027394
"2.775/723.00551",-0.047622,0.010461,-0.00047714,-0.0048076,0.011793,-0.038413,-0.011201,-0.0076493,-0.0096194,0.011373,0.014503,-0.0032743
"2.890/723.26779",-0.010635,0.020905,0.030004,-0.014422,0.011304,0.012131,0.0066069,0.0095496,-0.0092848,-0.037242,0.0063769,-0.00091486
"2.776/723.33937",-0.040336,0.014812,0.0021518,0.00093159,0.0064351,-0.078349,-0.0067234,-0.010879,-0.0075735,-0.0076925,-0.0088731,-0.00077486
"2.888/723.39953",-0.0018515,0.016629,0.023827,-0.0074139,0.022523,-0.045923,-0.02213,0.0049752,0.022644,0.0023497,-0.023034,0.0015812
"2.894/723.53468",-0.0024268,0.018438,0.02376,-0.016743,0.022724,-0.036769,-0.0019315,0.041132,0.02054,0.040291,-0.020389,-0.0020646
"2.895/723.60494",-0.00157,0.022301,0.029182,-0.0053876,0.02444,-0.015736,0.0064667,0.017537,-0.0045927,0.00069388,-0.010141,-0.0010702
"2.898/723.67108",-0.0066437,0.0097335,0.029804,-0.025789,0.0017367,-0.029382,-0.024893,0.024876,0.038003,0.026379,-0.023667,-0.0010987
"1.558/724.09033",0.022828,0.009202,0.00083079,-0.020744,0.028042,0.015177,-0.011646,-0.014206,0.015416,-0.0094421,0.04189,0.0007262
"2.758/724.89632",-0.046726,0.015729,0.0063374,-0.031739,0.004639,-0.019285,-0.038463,0.026745,-0.0025722,-0.045133,0.0053957,-0.00034142
"0.921/725.45524",0.0046394,-0.028202,0.027316,0.014227,0.037111,0.064415,-0.017917,0.015091,-0.039277,-0.022318,-0.04733,-0.0013633
"2.858/725.83356",0.0074238,-0.0071346,-0.0047162,0.0027008,0.026856,0.030426,0.03343,0.025745,0.0040398,0.0067249,-0.013052,0.0029338
"0.785/726.18354",-0.036226,-0.029797,0.014157,-0.017753,0.0084521,0.0072516,0.032758,-0.022876,-5.8623e-05,0.00033513,0.012231,0.00041427
"2.703/726.23536",0.0078584,0.0038676,0.049898,0.012938,-0.0011444,-0.0019504,-0.0086184,0.0073933,-0.0019064,-0.0099187,-0.0077622,-0.00017687
"0.914/726.43124",-0.016456,-0.023285,-0.014176,0.010084,-0.0061497,0.002079,-0.00017822,-0.021698,0.02851,0.013728,-0.0074986,0.0015683
"1.145/727.12453",0.0098154,0.016712,-0.0023716,0.015124,0.051782,0.032977,-0.0063943,0.0097347,0.018487,-0.061332,0.0075003,0.0047465
"1.327/728.23859",0.022525,-0.04028,0.045281,-0.027201,0.040902,-0.020737,0.0034703,-0.026113,-0.024269,-0.0056051,-0.00014222,-0.0052275
"1.641/728.23983",0.027732,-0.035428,0.05071,-0.019591,0.05157,-0.0197,0.0029983,-0.034336,-0.017203,0.0052181,-0.00050896,0.0028469
"0.954/728.41579",-0.064695,-0.021021,-0.028863,0.13498,-0.036874,-0.022884,0.0045065,0.026921,0.033717,0.015481,-0.004478,-0.00083373
"0.861/729.19361",0.036124,0.0021797,-0.0026303,-0.0054999,-0.024231,-0.069841,-0.04693,0.014299,-0.039087,0.015057,-0.0032187,4.0731e-05
"2.844/729.24932",-0.0079007,-0.040732,-0.011423,-0.061365,0.044555,-0.0095768,0.040577,0.048545,-0.020205,-0.0042083,-0.042839,-0.00072278
"2.774/729.37331",0.01269,-0.033514,-0.017934,0.01171,-0.00056934,-0.023956,-0.016461,0.010844,0.00067969,0.043217,-0.026774,-0.0025547
"3.035/730.43315",0.027397,-0.034377,-0.033235,0.05037,0.025754,-0.012536,-0.01407,-0.0050456,0.0039623,0.039503,0.0056631,-0.0044825
"2.887/731.39781",0.028648,-0.049736,-0.038347,0.046428,0.026726,-0.0076453,-0.012099,0.00065886,0.00044823,0.0086138,-0.019219,2.7071e-05
