Sample	QC_I	AC9.3_I	AC9.3_II	AC9.1_I	AC9.1_II	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_III	pPTGE30_III	AC9.2_III	AC9.2_II	QC_II
Label	QC	AC9.3	AC9.3	AC9.1	AC9.1	E30	AC9.2	E30	AC9.3	AC9.1	E30	AC9.2	AC9.2	QC
0.569/451.20666	0	11404	11473	10405	13684	8649	10162	8844	7871	12088	10674	11342	10283	0
0.694/451.20684	0	95645	56404	33432	47725	76873	77835	87225	131951	75591	23273	29215	39018	0
0.894/451.20699	0	1406	937	1084	2760	479	1692	573	831	1604	410	1487	1342	0
5.168/451.22359	0	889	680	569	1062	543	359	259	596	715	546	334	461	0
0.652/451.28201	0	550	386	148	185	309	118	394	2404	149	243	221	192	0
4.869/451.29337	0	1782	1329	1732	1168	1478	1386	1603	1435	1549	1660	1441	1332	0
0.502/451.80490	0	0	0	245	176	235	206	92	0	252	292	365	463	0
0.527/452.40542	0	515	330	335	731	344	543	367	3176	532	350	498	1206	0
5.434/452.91264	0	5561	5003	4871	5252	5402	5065	4702	4212	5324	4496	4491	4981	0
5.058/453.03018	0	1256	1256	1041	1236	1384	1034	1155	1496	1030	1083	1143	696	0
4.499/453.13012	0	1541	1948	1856	1721	1450	2001	2173	1235	2095	1754	1890	1762	0
0.598/453.18038	0	88603	74769	61537	79864	54039	64309	50600	71957	61024	49074	55398	74489	0
0.662/453.22260	0	56803	61465	28035	48710	58176	36838	41886	334215	51960	34934	37357	24249	0
1.126/453.26051	0	5621	6039	8056	14661	5001	10454	3017	5603	6924	5211	11481	12284	0
13.801/453.79611	0	5784	4911	6863	5144	5140	6437	5874	5373	6188	6751	6976	6601	0
1.094/453.79657	0	3739	4064	4222	3694	3966	4014	3870	4738	4091	4487	4626	4777	0
13.293/453.79731	0	3489	3970	3012	3740	3918	5651	3532	4196	3927	4150	5392	4911	0
2.369/453.79752	0	3361	3176	3513	3602	3760	3196	3086	3281	2725	3999	3929	3398	0
5.318/454.26152	0	0	0	597	893	0	381	0	0	1033	0	717	686	0
1.279/455.13285	0	3790	3202	4007	5359	3044	4373	3100	2404	4720	3532	4639	3760	0
4.724/455.27236	0	740	259	1145	1242	468	410	253	467	1630	344	414	620	0
1.152/455.33844	0	915	857	907	863	868	955	789	877	806	717	887	762	0
0.610/455.76590	0	207	138	76	213	363	113	132	2763	173	120	168	46	0
1.094/456.06088	0	419	610	2211	438	794	201	1071	2186	724	189	630	1118	0
4.877/456.21377	0	1226	1086	1008	349	160	275	188	57	251	14	230	249	0
0.744/456.24852	0	18583	18407	11099	12023	7623	12005	7990	12726	9417	6994	13354	10822	0
1.285/457.12603	0	0	0	791	750	0	193	0	0	677	0	343	596	0
5.575/457.14986	0	2079	1765	914	1151	354	453	133	839	1199	146	466	583	0
1.094/457.18685	0	406	446	319	192	986	140	1201	35828	1239	169	188	261	0
4.868/457.21251	0	1307	740	727	584	604	463	383	424	909	549	612	581	0
4.996/457.21301	0	1497	1211	630	477	510	526	436	1217	611	618	413	767	0
5.649/457.91805	0	4537	5041	4087	4406	3841	3952	3318	2871	4583	3527	4178	4186	0
2.577/458.19904	0	659	502	235	296	457	629	784	329	600	387	263	798	0
0.694/458.30751	0	10367	6213	2998	4407	7242	8581	8141	13391	7168	2378	3315	3414	0
4.569/458.61305	0	629	341	379	1116	126	842	286	505	188	112	461	667	0
13.035/458.78255	0	17477	16527	17385	17314	16348	17774	16629	15859	15419	17111	17582	15750	0
2.119/459.00208	0	116	130	0	0	0	115	0	110	0	0	266	97	0
4.602/459.07737	0	884	881	1236	1385	1153	1064	1325	781	1294	984	1359	1268	0
5.573/459.15116	0	1200	1038	560	526	223	264	73	487	688	109	279	309	0
0.770/459.22143	0	1958	420	2504	2337	1036	1804	1714	475	1807	1648	1158	1289	0
4.843/459.24481	0	1001	784	1033	944	830	1034	702	743	1209	806	1159	1031	0
0.544/459.28524	0	1185	1162	895	1499	768	1730	1517	5580	2342	1063	1711	1807	0
6.010/459.28609	0	20053	12928	15491	15704	5559	15987	4445	12358	37078	4619	19910	24896	0
5.568/459.28787	0	912	680	714	1107	314	613	226	210	2824	214	826	1310	0
5.649/459.91620	0	3129	3419	2907	3245	2724	2857	2627	2214	3343	2643	3048	2844	0
2.163/460.10319	0	3107	3114	2856	2410	2763	3649	3039	3184	2795	3076	3676	2581	0
2.371/460.10552	0	2771	3088	3606	1042	3419	4552	2975	1210	1138	2229	4847	2854	0
2.435/460.24804	0	0	0	1306	482	0	0	0	0	1005	0	0	0	0
4.952/460.27214	0	0	0	131	120	0	252	0	0	771	0	161	399	0
5.863/460.27518	0	1836	1533	765	702	695	300	454	3344	852	415	351	258	0
0.602/460.28242	0	24314	16972	11983	52135	15047	24220	15357	13938	18262	10160	24588	19099	0
0.667/460.32370	0	2118	2106	1751	2043	2444	1769	1596	10293	1881	1461	1458	1393	0
4.422/461.11924	0	1471	1273	1721	1762	1293	1249	1281	1007	1991	1694	1266	1648	0
4.637/461.12047	0	1497	1428	1461	1612	1116	1554	1673	1167	2217	1754	1687	1741	0
1.109/461.14628	0	2063	1719	3323	3198	1245	1621	1384	1735	2624	1542	1757	2099	0
0.560/461.29906	0	3500	2579	1765	3125	1977	3271	3333	17362	3690	2138	3768	3053	0
4.785/463.01087	0	1823	1803	777	2712	578	2814	639	1615	658	596	2676	3123	0
4.914/463.01281	0	9425	6857	2188	7528	1489	8177	1698	5399	1670	1750	9581	9343	0
4.504/463.10962	0	4045	3868	3475	3806	4227	4569	4344	3342	4568	5696	4363	3986	0
4.627/463.15085	0	508	257	727	600	558	679	893	18	554	818	672	564	0
4.685/463.19676	0	201	433	330	346	190	416	219	1335	359	174	348	238	0
1.102/463.24343	0	730	107	0	0	0	341	0	431	0	0	221	1849	0
0.551/463.27773	0	924	4439	0	0	0	1004	0	17941	0	0	132	258	0
1.110/463.30223	0	670	674	481	526	177	424	174	254	616	413	229	264	0
5.661/463.87273	0	2973	3448	2682	3024	2328	2811	2090	1929	3021	2158	2835	2594	0
4.899/463.96896	0	1015	774	1036	970	1043	885	1434	944	1196	1052	991	980	0
4.524/464.09065	0	2193	1734	1459	1271	265	874	940	822	1089	511	1203	1323	0
2.564/464.13831	0	0	0	628	1347	360	1166	386	0	402	968	810	1175	0
4.639/464.13845	0	96443	62723	59740	54952	57214	80780	81269	51341	68683	79016	82549	95189	0
0.610/464.21524	0	7	62	260	5	972	0	215	239	36	20	0	0	0
1.094/464.28959	0	0	0	150	164	0	0	0	0	61	0	0	0	0
1.283/465.06133	0	1768	1165	1900	3857	1204	1255	1058	1458	2325	990	1440	2051	0
4.696/465.06144	0	4348	4392	5546	5298	6154	5148	5375	5137	5568	5614	5258	4947	0
4.507/465.10276	0	1984	1897	1565	1863	2254	1853	2436	1693	2740	2039	1945	2539	0
0.769/465.18353	0	3865	1406	1598	2867	2009	3880	2568	7467	2647	502	1504	1194	0
0.559/465.26924	0	3813	3283	2732	3884	3529	3643	3185	3383	3023	3693	2602	3663	0
1.085/465.27060	0	2206	2503	2064	2126	2227	2586	2072	2010	1906	1948	2067	2158	0
1.335/465.27677	0	1641	1627	1605	1645	2015	1690	2030	1891	1906	1830	1781	1714	0
5.659/465.87706	0	2675	2902	2068	2582	1960	2141	1717	1549	2375	1895	2173	2262	0
5.089/466.00365	0	17865	12582	13693	12262	14543	12514	14427	8445	13823	14962	12458	15320	0
0.977/466.17586	0	872	1207	526	528	693	644	832	504	474	966	437	540	0
1.118/466.17964	0	8783	11532	5691	5882	5144	5608	5048	11730	5408	5395	5718	5119	0
0.594/466.23068	0	348	345	593	323	605	267	285	2298	398	345	225	465	0
4.885/467.10368	0	2114	1958	2565	2200	2083	2120	1834	1640	2379	2530	1961	2024	0
4.496/467.10417	0	30786	44257	34382	37637	30369	37338	23153	39186	38135	32574	31777	33006	0
5.587/467.18217	0	15500	11870	6900	7735	2467	3349	897	5450	8210	1050	3812	4048	0
0.760/467.20170	0	5839	4131	2381	3974	2699	3762	6019	37710	4543	1319	2214	2238	0
1.101/467.27489	0	3523	2139	1170	1441	1602	1259	1347	2930	914	1452	1340	1157	0
0.635/467.27543	0	491	271	412	747	280	646	456	464	316	351	544	1197	0
0.602/467.31240	0	340	251	147	346	509	257	232	3543	260	246	280	238	0
2.224/468.16311	0	6723	7137	8639	8653	8052	7822	6645	5303	7786	7241	8304	8633	0
0.644/468.34138	0	0	0	213	328	161	350	92	0	215	69	424	811	0
0.519/468.34789	0	0	0	0	0	0	790	0	0	0	0	428	960	0
0.531/468.39971	0	933	657	639	1007	593	1013	702	9719	958	557	865	1634	0
5.448/468.92484	0	1555	1842	1755	1824	1645	1705	1515	1522	1323	1475	1617	1573	0
0.644/469.19709	0	0	0	69	115	0	0	0	0	65	0	0	0	0
0.635/469.29017	0	0	0	0	0	0	548	0	0	0	0	217	3319	0
2.658/469.33638	0	10101	3736	20875	22159	7735	12564	8335	4169	14555	6663	16258	12245	0
2.234/470.15876	0	1263	1870	1798	1906	1843	1492	1202	1258	1678	1607	1567	1530	0
4.796/470.28631	0	11791	6369	7904	7628	7246	8312	4101	7551	8961	6455	7046	7621	0
0.527/470.35070	0	434	328	88	561	264	449	373	1173	437	302	259	462	0
0.635/470.35817	0	1157	334	483	711	296	699	333	9	289	307	570	1545	0
5.685/470.87962	0	1584	1659	1643	1492	1596	1593	1518	1288	1434	1497	1592	1454	0
5.477/470.92302	0	1507	1537	1294	1427	1494	1439	1398	1410	1240	1480	1396	1463	0
0.535/471.30026	0	1569	89	265	2172	0	1504	0	8	96	0	795	5632	0
0.510/471.35056	0	453	419	263	335	309	384	306	1376	350	312	282	246	0
5.117/472.23893	0	3738	3222	4780	7147	4790	3994	3310	3440	5868	4269	3584	3439	0
0.702/472.28766	0	228	247	188	225	2332	142	566	412	175	185	135	100	0
0.627/472.37459	0	1427	365	242	905	147	1159	229	231	213	171	915	4354	0
5.580/472.98002	0	838	1521	1738	1698	3038	1043	1911	2590	1130	877	1161	1409	0
4.502/473.11399	0	722	296	1003	531	887	714	764	303	1095	1248	1211	876	0
1.094/473.23823	0	1325	980	557	413	1232	495	1747	390	569	1366	310	282	0
0.752/473.27219	0	472	298	0	0	339	0	527	3449	0	224	0	0	0
0.660/473.29794	0	291	45	0	0	0	0	0	1592	0	0	0	0	0
0.527/473.34026	0	998	684	731	1083	833	926	673	1229	773	690	846	1864	0
2.269/474.05387	0	789	339	1047	1402	813	769	670	1004	1296	513	939	1034	0
2.571/474.16942	0	2929	3147	3588	4041	3425	3995	3596	2610	4717	3794	4381	3544	0
4.896/474.25343	0	1211	1396	205	343	777	168	518	1489	241	557	182	159	0
0.568/474.30487	0	3075	2710	2167	3608	2361	2722	2196	2383	2995	2396	2738	2952	0
0.669/474.30602	0	47908	21751	13294	18522	31252	27730	38141	72892	31497	11492	14372	13925	0
5.643/474.38122	0	933	1087	583	846	546	696	542	447	805	469	799	794	0
5.581/474.97987	0	489	829	980	984	1693	594	917	1359	556	467	642	715	0
5.285/475.12571	0	3009	1188	370	401	123	161	20	623	205	119	176	204	0
5.662/475.37888	0	1604	1810	966	1531	911	1134	812	749	1362	930	1216	1493	0
0.652/476.31954	0	19518	18659	9703	18627	24123	13502	13386	202034	17873	12985	12829	10391	0
4.683/476.54647	0	693	359	222	167	272	1255	990	159	430	1062	1011	851	0
5.285/477.12253	0	2320	897	228	246	0	98	0	489	134	0	85	97	0
6.146/477.21777	0	2370	2495	1070	931	983	1037	888	2673	767	928	904	1046	0
0.569/477.25614	0	354	674	76	1487	519	474	324	1044	540	314	626	246	0
0.502/477.37008	0	13	117	0	0	0	14	0	1024	0	0	31	59	0
0.602/477.77843	0	174	241	75	191	324	137	146	1902	183	180	195	83	0
4.847/477.94339	0	885	1045	1013	962	865	1093	755	1280	672	1538	826	1151	0
2.399/478.26597	0	1924	1772	1837	2006	2783	2142	2665	1530	1993	3420	2098	2065	0
0.560/479.21786	0	0	0	1362	216	198	355	485	0	386	369	179	464	0
0.666/479.25449	0	3387	3569	2335	2511	1880	3076	2135	2550	1408	1663	2849	4674	0
0.569/479.27439	0	314	255	0	0	463	0	212	2768	0	62	0	0	0
1.127/479.81184	0	893	786	624	817	676	799	638	614	864	996	912	837	0
1.338/480.22470	0	361	327	149	974	166	456	330	736	1079	265	310	943	0
1.523/480.22725	0	1113	1020	1065	1717	773	667	880	490	578	726	965	479	0
0.735/480.98509	0	688	1096	667	476	831	449	712	871	673	902	628	534	0
0.619/481.19976	0	2423	1619	1912	1589	1235	2223	1608	1417	2103	1930	2168	794	0
0.585/481.24310	0	0	0	0	0	4	0	88	0	0	151	0	0	0
1.128/482.24223	0	933	1181	1325	1302	1650	773	1265	734	816	1006	770	674	0
0.535/482.38067	0	513	667	223	658	301	576	672	4191	993	288	471	702	0
0.713/483.21670	0	1519	1296	1026	1069	681	1280	1120	1145	1298	1262	1061	1335	0
0.752/483.23355	0	391	486	351	1235	597	438	489	1992	391	269	214	366	0
4.659/484.12870	0	28565	18403	27373	23573	23559	24208	24386	15008	29184	24742	25046	21951	0
0.635/484.31570	0	1353	204	157	879	249	888	299	356	88	86	815	1917	0
2.219/484.33384	0	0	0	641	924	573	323	363	0	554	466	489	538	0
2.369/484.33514	0	0	0	0	0	674	618	549	0	0	477	847	183	0
0.527/484.35911	0	546	622	357	1148	498	496	597	465	538	472	450	547	0
0.552/484.39667	0	779	554	309	700	476	788	632	5905	942	516	724	676	0
4.773/485.08022	0	539	464	1043	518	1050	1409	1113	332	1116	908	1262	1215	0
0.540/485.15020	0	953	1469	1185	835	2160	990	1467	997	1136	1984	1010	615	0
5.293/485.15474	0	1931	332	148	277	24	6	9	43	470	10	16	64	0
1.109/485.21401	0	1949	2129	662	1754	1436	747	923	2645	778	672	596	893	0
1.150/485.36573	0	939	320	3536	3369	2873	1032	3547	391	3240	2804	942	2563	0
0.502/485.36905	0	267	320	118	321	155	188	232	3374	240	177	225	204	0
1.597/485.37085	0	649	320	2047	2129	2180	980	1875	581	2148	1750	892	1435	0
1.319/485.37233	0	634	220	1856	987	1534	616	1653	215	1851	862	475	1023	0
5.703/485.81676	0	1887	2007	1804	1750	1764	1789	1648	1702	1807	1809	1782	1793	0
1.092/486.20417	0	2804	2942	3009	2661	3289	1991	2182	903	2856	2735	1558	1586	0
5.061/486.25476	0	2627	2558	4113	4108	3708	1724	1918	2166	5348	3713	2655	2437	0
1.216/486.34352	0	1782	2003	782	1658	2166	0	1911	3099	345	1631	0	0	0
5.456/486.89131	0	2568	2790	2480	2555	2511	2598	2424	2516	2530	2535	2414	2451	0
4.943/487.23930	0	2109	1879	1466	1382	1494	2124	1528	1448	1419	1097	2081	2164	0
1.119/487.24835	0	872	885	531	631	469	590	559	550	393	676	534	660	0
0.610/487.31228	0	98	83	286	62	1181	33	209	605	171	96	107	90	0
0.627/487.35226	0	267	61	73	568	3	423	69	215	90	23	181	1188	0
0.544/487.37854	0	135	145	0	0	10	41	154	1059	0	49	41	64	0
5.693/487.81507	0	1329	1210	1189	1184	1173	1207	1179	1216	1215	1151	1224	1182	0
5.091/487.98630	0	1198	1255	1338	947	1311	746	1270	452	1150	1076	1032	1032	0
0.585/488.24337	0	275	190	223	120	408	130	237	1926	206	384	206	45	0
0.762/488.28339	0	2976	1924	834	4082	1179	2050	3392	6860	2822	761	825	1650	0
0.652/488.31477	0	1242	592	512	635	713	1337	668	1526	414	1780	535	316	0
5.667/488.88872	0	7189	7617	5477	6836	5372	5881	4735	4563	6636	4592	6357	6345	0
5.459/488.89144	0	3146	3352	3331	3050	3089	3092	3119	3193	3136	3091	3183	3079	0
4.493/489.08420	0	688	864	1428	915	1087	694	907	784	1415	1229	1355	1551	0
4.650/489.12967	0	216709	203260	211254	235514	160634	220856	180820	171713	193406	188519	250678	240797	0
0.694/489.16357	0	814	416	556	610	865	700	782	1345	812	355	310	643	0
0.534/489.34343	0	1774	821	926	2340	1043	2308	883	9914	1336	684	930	5989	0
0.594/489.82946	0	189	67	43	163	173	100	131	1461	212	108	88	33	0
0.752/490.30020	0	6305	4112	2612	3426	3957	5502	6693	79268	4580	1835	3211	2397	0
5.668/490.88744	0	4209	4751	3544	4237	3104	3834	3047	2720	3931	3093	3803	3792	0
4.957/491.10688	0	13306	10215	13015	15665	12774	12452	9103	8469	18246	10271	12779	14821	0
5.208/491.19873	0	3077	2138	2424	2805	1080	1460	10237	1438	3369	828	1468	1669	0
1.122/491.21832	0	1112	1176	1382	2298	935	1913	813	1312	1324	1095	2284	1692	0
0.737/491.29216	0	4784	3105	2872	2484	1399	3056	2132	1123	2562	2212	3956	4227	0
2.608/491.31541	0	2070	1556	3234	3936	1668	2654	2202	436	2546	1874	3780	2578	0
4.797/491.31593	0	1572	1198	746	1095	824	1308	853	1446	1388	884	1458	1470	0
5.747/491.80984	0	921	970	984	1015	955	948	1006	1034	1079	1012	1068	940	0
0.536/492.25329	0	1032	1909	1747	788	2566	1004	1886	1159	1582	2819	970	530	0
0.702/493.21860	0	496	669	300	710	4525	266	1052	582	378	255	360	286	0
0.577/493.22875	0	0	0	1009	246	279	342	124	0	318	353	329	352	0
0.560/493.28839	0	593	846	0	0	219	743	409	7349	0	15	397	627	0
0.510/493.36439	0	239	230	42	125	133	44	78	1197	116	114	77	81	0
1.052/494.82179	0	2783	2947	2786	3394	3168	3562	3001	3486	2910	3326	3806	3590	0
2.423/494.82402	0	3053	2805	2562	2531	2955	3291	2408	2942	3057	3434	3717	3143	0
0.710/494.82459	0	3096	3375	3481	3553	3400	3596	3922	3507	3989	4148	4500	4042	0
0.202/494.82513	0	4638	3862	3873	3900	4030	4157	3867	4644	4700	4719	4817	4782	0
13.293/494.82528	0	2980	2931	3477	2727	2812	3891	2833	2956	2942	3024	3539	3937	0
5.681/494.88224	0	7830	8520	6986	8011	7010	8184	6990	6440	7368	7130	8624	7205	0
4.915/495.18331	0	481	694	1554	1195	1269	818	667	197	1300	750	1198	1348	0
4.552/495.18421	0	2771	2065	374	333	449	519	729	1450	355	440	738	584	0
2.236/495.22588	0	2178	1944	2718	2900	3914	2592	2723	1065	3056	2810	3088	2615	0
2.352/495.22935	0	1805	1101	2450	2828	2657	2433	2483	743	988	2762	2601	1577	0
0.669/495.23495	0	59818	27989	18069	24242	38363	36238	43405	66356	38122	14808	15940	15795	0
0.567/495.23561	0	7826	7718	5821	9822	6197	7207	5453	3112	7914	6952	7934	7443	0
4.919/495.51610	0	305	650	1046	1202	718	850	514	102	935	598	675	694	0
4.543/495.51946	0	1896	1173	192	169	314	539	533	856	201	294	444	150	0
0.502/495.83354	0	257	304	339	197	240	286	278	1705	371	331	390	394	0
4.563/495.84853	0	1618	1423	0	0	215	385	341	1019	0	56	264	526	0
4.846/496.16580	0	4696	3685	4656	4196	3751	5122	4452	2771	4414	4060	5920	4637	0
0.577/496.36148	0	123	116	53	178	66	185	136	1222	285	93	121	115	0
0.527/496.43315	0	472	338	317	590	334	483	333	1952	418	287	346	926	0
5.693/496.88027	0	3564	3662	3138	3545	3035	3467	3084	2978	3192	3058	3444	3294	0
5.446/496.92110	0	11458	11900	11170	11497	10703	10279	10292	9199	11384	10893	10976	10375	0
0.653/497.24772	0	38450	36722	18484	31949	47843	24216	27668	310579	33135	26979	25557	14158	0
5.077/498.01584	0	1039	949	819	578	1192	791	967	799	826	789	895	938	0
1.145/498.34238	0	865	1213	349	940	1097	171	546	1009	481	520	212	224	0
5.443/498.92043	0	10596	10820	9909	10318	10088	10001	9336	9260	10057	9732	9616	9629	0
5.276/499.24085	0	4875	405	1173	914	105	2390	574	31	2897	530	3810	5032	0
0.627/499.35255	0	0	0	0	0	0	299	0	0	0	0	278	1216	0
0.502/499.38396	0	175	287	88	414	73	134	217	1334	147	130	131	155	0
0.594/499.79121	0	158	166	90	97	219	122	188	1657	160	175	127	78	0
5.674/499.82665	0	3099	3584	2449	3008	2383	2788	2181	1999	2706	2089	2758	2737	0
4.827/500.10682	0	524	409	649	665	977	567	1093	465	657	704	706	150	0
1.056/500.16939	0	977	491	1646	539	2535	620	2202	1403	1039	906	493	1045	0
2.477/500.18508	0	0	0	781	1076	0	0	0	0	700	0	0	0	0
0.710/500.31741	0	295	167	215	143	1083	85	278	408	73	6	59	187	0
1.132/500.35832	0	1010	1041	816	1573	737	784	730	1389	582	611	547	601	0
0.537/500.39219	0	1205	2480	465	3795	1217	1023	1436	7136	1407	814	885	1256	0
5.444/500.91841	0	3192	3276	2736	3165	2969	2966	2760	2648	2946	2613	2760	2773	0
4.914/500.96632	0	1089	1000	450	1002	202	1037	227	726	266	309	1004	1098	0
2.260/501.12070	0	808	128	854	964	524	457	627	358	1128	893	709	177	0
1.119/501.25918	0	946	1074	707	969	752	571	622	821	758	738	549	932	0
0.577/501.33289	0	122	151	198	35	85	97	99	1110	172	67	78	114	0
5.676/501.82427	0	2120	2311	1554	2023	1524	1663	1474	1513	1832	1539	1689	1868	0
5.564/501.92584	0	940	1193	1098	1177	1425	844	990	1158	927	892	941	1048	0
4.636/502.09456	0	5088	6310	4868	5166	7244	5239	4749	5962	5174	4934	4978	6063	0
4.968/502.09703	0	942	624	866	995	659	846	499	324	1363	455	853	1203	0
4.817/502.12398	0	1398	629	2101	1662	1470	1551	1281	858	1499	1293	1357	1635	0
4.550/502.27754	0	27758	19086	148	8731	550	4372	190	20338	465	497	2146	6699	0
0.669/502.33701	0	3583	2470	862	1318	2644	2418	2875	4150	2535	1105	834	849	0
4.952/503.09204	0	835	526	616	683	616	945	491	407	876	863	1082	751	0
4.600/503.14960	0	1660	996	2215	2237	2097	2240	2038	825	2023	1839	2222	2197	0
5.573/503.16028	0	1357	1173	630	711	269	349	146	646	850	129	412	437	0
5.091/503.96277	0	4471	4580	3823	3682	4184	3559	5078	2335	3864	4099	3675	3821	0
4.636/504.09602	0	918	1278	953	932	1161	1043	1203	1260	912	975	963	1209	0
0.609/504.29823	0	1288	1291	1059	800	739	1273	983	833	1562	1445	1618	1174	0
0.685/504.33105	0	0	0	13	215	144	1195	513	0	432	737	908	365	0
0.652/504.35124	0	1560	1580	630	1182	1791	1038	1266	8746	1049	1292	942	501	0
5.661/504.90264	0	2888	2923	2128	2644	1983	2138	1766	1726	2540	1895	2356	2459	0
4.495/505.05913	0	807	1151	1162	1206	909	1607	740	1157	1541	1163	1064	874	0
5.218/505.21214	0	541	231	436	566	136	275	1510	70	947	134	280	318	0
1.102/505.23379	0	1541	1146	641	632	732	350	784	736	442	594	393	216	0
0.552/505.32733	0	1766	1217	875	1795	908	1789	1273	11952	1882	860	1572	1767	0
5.085/505.95868	0	1006	693	1058	759	745	365	985	523	440	917	562	541	0
0.744/506.33129	0	241	259	316	641	341	273	275	1177	254	258	51	60	0
5.661/506.90177	0	2220	2508	1802	2091	1712	1795	1559	1422	2080	1483	1944	2152	0
4.950/507.09528	0	1370	1096	1153	1574	1067	1090	1203	658	2122	1212	1417	1788	0
2.600/507.29178	0	23491	15140	33610	38796	18683	25583	18999	10476	27796	20587	33570	28394	0
2.689/507.29522	0	23500	11816	31377	15779	11532	19972	10029	10485	27805	4903	20882	28119	0
0.546/507.30777	0	1004	1346	406	910	532	779	1458	11382	1755	654	626	1183	0
0.494/507.38198	0	154	166	10	128	9	38	29	2862	187	61	104	106	0
5.376/508.01529	0	1700	715	1421	1247	1328	1671	1368	54	3047	1834	1703	1705	0
1.101/508.22107	0	1569	1404	1011	806	1016	1003	1361	743	986	1266	892	842	0
1.287/509.09662	0	0	0	777	2001	1461	0	259	0	1789	332	0	0	0
0.763/509.21344	0	2888	2249	920	4419	1780	2591	3361	6328	3431	978	826	1105	0
0.569/509.29954	0	1623	881	1108	1423	1224	1704	895	1154	937	1541	899	1503	0
4.956/510.08430	0	2287	1334	1907	2119	1969	1802	1442	1178	2559	1489	2409	2488	0
2.194/510.18317	0	2731	2760	3242	2760	3067	3098	2262	2271	2932	2385	3110	3788	0
0.577/510.25966	0	225	207	178	152	350	142	252	2079	244	269	153	108	0
2.577/510.29856	0	0	0	417	1034	19	1123	143	0	254	334	1108	195	0
0.703/510.35860	0	6218	7510	6039	6147	4404	5864	4205	7655	5095	4219	8577	5713	0
4.645/511.10905	0	1958	2823	2592	4211	2827	2014	1965	2011	3041	1446	2005	2722	0
0.752/511.23064	0	6122	4226	2399	3148	3594	5771	6890	74032	4847	2402	2790	2806	0
1.105/511.27127	0	1287	355	283	1544	243	823	157	898	117	52	547	3738	0
0.594/511.84282	0	174	157	84	108	137	114	141	1440	99	117	107	85	0
0.523/512.42969	0	944	617	624	824	615	1059	676	9388	942	518	653	1410	0
5.802/512.74042	0	2051	2039	2216	2240	2127	2161	2097	2230	1980	2236	2066	2066	0
1.265/513.19603	0	2375	1673	2408	2262	1847	2120	2287	1766	2421	2586	2605	2275	0
5.115/513.29122	0	1123	937	1193	1571	874	545	829	971	931	1150	815	517	0
1.103/514.36958	0	1463	1663	1715	2482	820	1108	661	1651	1475	1201	1312	1057	0
5.795/514.73773	0	1259	1441	1297	1261	1330	1442	1303	1426	1314	1327	1261	1353	0
5.487/514.88660	0	1700	1585	1568	1586	1873	1813	1639	1621	1612	1764	1714	1757	0
4.494/515.18631	0	0	0	847	708	138	737	292	0	891	619	513	541	0
5.741/515.81043	0	6423	6588	6230	6232	6480	6384	6317	6823	6310	6835	6304	6216	0
5.466/515.89298	0	1130	1317	1234	1223	1239	1255	1245	1139	1219	1275	1188	1241	0
4.577/516.10228	0	645	582	843	924	897	797	887	519	1017	611	897	791	0
2.202/516.13086	0	1430	756	1691	941	1161	1068	1061	251	1090	1054	975	2001	0
0.701/516.33258	0	17625	16400	15889	19303	22523	24347	23200	13375	17901	20147	24743	17986	0
0.627/516.34482	0	0	0	263	697	323	381	876	0	591	951	199	682	0
5.666/516.84657	0	2368	2760	2333	2348	1948	2392	1488	1605	2207	1158	2140	2420	0
5.479/516.88655	0	1951	1906	1863	2011	1975	2071	1986	1916	2057	2062	2100	2024	0
0.577/517.29133	0	218	242	8	236	221	308	278	1492	328	266	219	157	0
5.753/517.80797	0	3082	3496	3189	3159	3360	3390	3214	3481	3013	3320	3304	3206	0
5.485/517.88553	0	1036	1166	1035	1026	1163	1234	1146	1088	1108	1172	1160	1135	0
0.598/518.01704	0	292	727	313	109	651	169	1121	314	832	1063	402	30	0
4.842/518.11897	0	979	569	1072	1259	1393	1051	1415	542	1090	1004	1271	764	0
4.604/518.14302	0	1574	969	1345	1213	1056	1594	1473	623	1539	1594	1906	1847	0
0.560/518.33168	0	2124	1682	1280	2178	1468	1830	1354	1551	1864	1513	1939	2060	0
0.659/518.33288	0	17550	9768	5284	6673	11358	9763	11190	43827	9770	5621	5832	5010	0
5.673/518.84453	0	1866	1979	1581	1685	1362	1538	1404	1387	1623	1379	1593	1565	0
1.287/519.02265	0	0	0	303	1748	0	0	0	0	1098	0	0	0	0
1.247/519.13734	0	1719	1251	2573	2523	2753	2555	2516	680	3108	2681	2648	1672	0
1.585/519.27322	0	1174	1043	2540	1038	2405	1514	2709	839	1991	2338	1687	1045	0
0.565/519.30774	0	281	304	215	1019	223	364	286	2248	318	216	325	320	0
4.593/519.53949	0	923	870	1457	1361	1190	1111	1453	622	1511	1021	1306	1250	0
0.644/520.34733	0	11966	11193	5825	10561	17704	7452	8636	150602	10990	8803	8925	4219	0
0.619/520.37651	0	4827	524	666	6457	435	5322	308	120	546	229	4860	32110	0
1.258/521.14075	0	1094	1049	1478	1243	1371	772	1268	312	1894	1305	1192	510	0
4.595/521.16382	0	308628	224750	429075	393752	370321	407721	383996	167032	416257	279330	370899	376272	0
0.540/521.32277	0	1735	4013	315	6890	1859	1493	1901	11453	1799	803	1362	1438	0
0.494/521.39705	0	9	124	0	0	0	4	0	912	0	0	3	42	0
