Sample	True.blank.start	Single.blank	QC.1	AC9.3_I	AC9.3_II	AC9.1_II	AC9.1_III	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_I	pPTGE30_III	AC9.2_III	AC9.2_II	QC.2	True.blank.end
Label	BLANK	BLANK	QC	AC9.3	AC9.3	AC9.1	AC9.1	pPTGE30	AC9.2	pPTGE30	AC9.3	AC9.1	pPTGE30	AC9.2	AC9.2	QC	BLANK
2.280/346.14108	0	0	977	2736	2463	518	1207	1024	1809	475	3061	756	620	2392	1332	2276	0	0
1.835/346.14297	0	0	882	753	1161	861	1612	383	158	50	863	1308	162	1066	1075	994	0	0
0.781/346.14710	0	0	489	756	1302	669	759	759	558	611	1382	1086	472	502	475	919	0	0
2.406/346.16913	0	0	627	1437	2010	375	356	1108	160	363	1364	424	668	438	253	804	0	0
0.924/346.55899	0	0	2765	1563	1045	2782	2195	5155	3363	6569	446	3509	4277	3352	2617	2601	0	0
0.870/346.56065	0	0	2753	1546	602	2799	2219	4144	2629	4513	442	3430	3666	2765	1530	2711	0	0
0.801/346.56167	0	0	3884	2477	993	3878	2326	4118	4417	5369	252	4095	4747	4639	3453	4340	0	0
0.560/346.99999	0	29	10122	10953	9162	6438	6153	12600	11161	13748	12311	7659	16372	11656	11774	11620	0	9.66666666666667
1.264/347.01359	0	0	1044	881	1404	940	1158	1253	878	983	1021	1002	866	1054	808	1375	0	0
0.562/347.04027	0	0	10158	9431	8633	8504	11750	4820	12010	8168	8415	10940	9515	11428	9119	10084	0	0
2.135/347.05616	0	0	165	236	387	854	648	545	489	422	386	1180	545	694	398	416	0	0
1.341/347.06725	0	0	4488	3886	3786	6326	5177	6247	5191	5854	3476	6133	4498	5102	5239	5035	0	0
0.644/347.07730	0	5423	12233	20154	22417	16200	12879	6983	6669	11676	14938	10751	6908	9246	6389	11153	0	1807.60416666667
2.519/347.12418	0	0	342	280	565	703	1367	649	288	456	1229	1921	312	423	643	1417	0	0
1.014/347.14630	0	216	1296	1145	748	1043	1158	910	1064	796	113	993	680	607	872	1366	0	72.0833333333333
3.086/347.18392	0	0	1220	796	976	1080	951	1481	778	1619	1858	1072	1373	2414	3223	3078	0	0
2.139/347.19206	0	0	762	692	647	284	1207	904	502	221	437	745	406	1026	1506	623	0	0
2.402/347.20699	0	0	594	52	241	1541	570	846	338	525	1826	549	289	423	920	1030	0	0
3.027/347.24391	0	0	123	0	119	189	184	122	228	335	375	241	196	1238	2376	965	0	0
2.298/347.26794	0	792	4679	4441	3782	5232	5407	5657	4448	5031	6653	5399	5370	6408	6226	5955	0	264.125
0.553/347.98138	0	29	15026	17131	11019	10975	9870	16448	17327	23428	17549	13421	24868	21025	19246	15131	0	9.66666666666667
0.569/348.04532	0	0	1385	1416	1296	1710	1020	1304	1126	2429	1448	1246	1412	1964	1539	1407	0	0
2.168/348.05265	0	0	1322	2041	1947	2642	2891	3506	1582	3910	2512	3107	2816	1983	2573	2589	0	0
0.569/348.09681	0	67	987	1320	1410	972	1085	1039	1594	1059	1438	717	1878	1267	899	1038	0	22.2083333333333
0.820/348.10216	0	0	3903	4845	4329	5671	4838	3449	4926	2461	196	4744	3188	4348	3782	3961	0	0
2.162/348.10463	0	262	5158	6055	5521	9060	8033	4966	7921	6072	2109	8898	6044	7985	7035	8007	0	87.2291666666667
3.166/348.12141	0	0	272	0	97	1505	162	569	121	519	2983	944	164	1141	3915	1980	0	0
0.602/348.13431	0	188	794	1993	386	1079	932	664	1165	752	519	603	771	804	616	1084	0	62.75
0.777/348.13884	0	0	701	843	1476	561	589	940	767	615	697	852	660	433	723	776	0	0
2.130/348.15923	0	0	1833	1917	3615	984	2250	2428	796	2298	3659	1376	1804	981	465	1790	0	0
1.093/348.17018	0	0	3567	6488	7219	3900	2809	2770	2054	2509	0	3353	2277	2028	2310	3756	0	0
1.194/348.17062	0	0	3567	429	7219	261	2809	2770	34	34	4543	3353	197	16	2310	3756	0	0
2.419/348.19351	0	0	2332	2387	2131	2641	4990	1040	2794	856	3036	3034	1085	3766	2938	2751	0	0
2.227/348.79943	0	0	45	71	78	387	316	302	409	421	687	874	836	857	825	1037	0	0
0.551/348.96599	0	0	6198	7812	5283	6212	6397	8628	8469	9788	7206	7400	12950	11112	9495	6474	0	0
0.669/348.96702	0	0	1730	1345	674	1052	1032	1376	1243	1279	453	1122	1030	1537	1203	735	0	0
2.139/348.97793	0	1011	4719	3689	4174	3709	3903	3586	3889	3209	3760	2483	3975	3615	3958	3146	0	336.958333333333
1.261/349.07613	0	0	31842	30165	30543	33109	33578	25834	29379	25819	25451	33955	24864	28901	28225	26463	0	0
2.704/349.10512	0	0	914	264	531	1208	318	943	457	1275	2343	1054	493	1098	2293	1677	0	0
2.759/349.13242	0	0	4531	2018	2927	17190	2771	5754	2146	6830	14703	5908	3155	4426	9336	7587	0	0
0.740/349.13843	0	254	21148	18002	15852	17461	26427	18882	16950	20675	15271	17026	17938	18226	20144	19940	0	84.5833333333333
2.145/349.15273	0	0	906	822	686	178	710	1010	1991	586	901	539	478	2680	2498	1913	0	0
2.140/349.97991	0	12301	47910	41617	45725	42679	38630	51816	32674	34650	47806	27880	41594	28578	38869	33180	0	4100.4375
0.569/350.01809	0	72	453	524	685	619	652	1220	539	971	462	232	743	960	809	659	0	24.0833333333333
0.581/350.04087	0	0	1462	1807	1915	1807	1751	1461	1502	1436	1279	1636	1685	2108	2101	1564	0	0
0.703/350.05577	0	0	8285	4697	9122	7133	8360	6803	4887	7820	8688	9368	8130	7926	4610	6520	0	0
3.143/350.11955	0	0	158	0	0	483	62	232	0	207	1255	220	100	434	2325	1094	0	0
2.993/350.13448	0	0	0	0	58	272	0	0	0	57	721	184	52	1165	4049	748	0	0
0.570/350.15321	0	53	1354	801	1180	3114	1673	876	641	850	1420	2222	583	621	569	1158	0	17.5833333333333
2.267/350.17225	0	0	1900	1102	669	866	2183	722	2190	576	1631	957	878	3264	2842	1943	0	0
2.164/350.17964	0	0	2411	2380	1689	3144	2973	2033	2025	2034	1876	2252	2160	2150	2174	2653	0	0
0.774/350.18909	0	7568	10408	10262	15292	9516	8244	10582	11133	10096	18527	12209	10278	10528	13975	12429	0	2522.70833333333
2.221/350.79574	0	246	68	0	104	521	713	699	629	812	1205	684	964	1156	1286	1708	264	169.708333333333
0.548/350.96060	0	0	1220	1180	726	913	1288	1311	1262	1300	1280	960	1590	1191	1549	880	0	0
1.260/351.03345	0	0	816	677	776	1487	885	902	715	1273	1258	1040	861	931	641	1068	0	0
0.458/351.03636	0	809	1413	2892	2994	948	1917	1670	1613	1800	1393	718	1726	1408	1361	2109	0	269.791666666667
1.260/351.05492	0	0	1001	1211	881	1145	1263	1522	1171	976	1158	1226	1296	1097	1283	977	0	0
2.152/351.06041	0	85	578	584	674	1305	732	1067	579	721	737	633	862	610	773	981	0	28.4166666666667
0.566/351.08734	0	158	1010	1399	925	1494	1624	390	890	1270	1655	1148	1107	1036	1012	1154	0	52.7083333333333
2.760/351.10591	0	0	341	164	220	1021	205	489	67	357	977	504	199	334	1245	545	0	0
0.687/351.11739	0	123	10179	8592	5738	10599	13032	7821	6789	8275	7717	11551	10106	9316	8416	9057	0	41
1.344/351.13303	0	0	17178	16788	12840	16729	23161	12036	19301	13808	10870	17803	13370	18776	17264	16448	0	0
0.585/351.21334	0	0	1147	475	497	907	1284	1049	1458	1541	356	1170	554	1468	1495	1009	0	0
3.140/351.21732	0	0	1658	1844	3937	816	1224	1265	445	922	6242	1205	1335	2116	2643	2380	0	0
3.293/351.21856	0	0	636	871	1544	216	972	1117	307	997	7296	702	1578	738	882	3398	0	0
2.140/351.97729	0	19133	62159	52919	53407	44196	46077	52146	41788	43376	55351	38676	47894	31776	43400	37463	0	6377.75
0.635/352.01389	0	0	716	513	767	813	1127	415	935	875	306	693	815	908	982	630	0	0
0.577/352.05464	0	276	1338	1227	669	1441	1010	1002	427	835	648	1333	994	679	845	781	0	92
1.060/352.06380	0	0	4427	3328	3452	4717	5153	4562	3995	4040	3459	4527	3409	3894	3716	3736	0	0
0.624/352.08718	0	243	2260	2085	2672	2858	2810	3309	2894	2534	3201	2687	2350	2767	2826	2802	0	80.875
0.571/352.10865	0	36	1493	751	995	1138	1190	1100	1399	950	1059	938	1388	1055	801	1016	0	12.0833333333333
0.566/352.13514	0	403	1501	962	617	1856	2229	1392	2176	1724	1387	2122	3074	1741	1258	1981	0	134.479166666667
2.157/352.14987	0	0	3082	2976	1702	1625	3134	962	6179	832	3566	2532	2199	6950	5738	3940	0	0
2.744/352.15212	0	0	1176	363	296	2650	563	1345	458	997	3623	1112	793	690	2272	1618	0	0
0.563/352.17220	0	50	1192	1466	856	982	917	1412	765	1282	2489	1567	1376	863	909	1298	0	16.6666666666667
0.774/352.18671	0	0	1356	1577	2144	870	1179	1302	1585	1472	3201	1767	1706	1450	1764	1488	0	0
0.460/352.81805	0	0	3194	4460	3271	3080	2243	1887	1750	4419	2765	1306	1405	1553	2778	2338	0	0
0.456/353.03512	0	313	1037	935	415	1496	1092	2399	974	2263	752	1086	1271	1176	827	1524	0	104.416666666667
0.571/353.11766	0	156	1758	1561	1461	1883	1826	1309	1832	1984	1894	1628	2016	1756	2235	2051	0	52
0.741/353.12391	0	0	3840	2075	1958	2515	3890	2591	3092	3303	3431	1544	2325	3495	4285	3716	0	0
0.669/353.12896	0	5710	14777	17876	26867	14580	15274	17980	16356	14132	21360	16266	17630	16066	18375	19438	0	1903.5
3.227/353.23236	0	0	475	437	846	201	453	957	62	311	1979	313	327	560	451	758	0	0
2.140/353.97475	0	12044	43934	33427	43468	35608	29397	37777	27884	29031	36388	26803	33639	23426	30958	23252	0	4014.79166666667
0.456/354.02897	0	378	6126	4303	2591	6491	4980	9592	5215	9586	2020	5377	6440	6515	4675	6174	0	126.083333333333
0.794/354.10196	0	0	1679	2527	2136	1578	1713	2167	2005	1573	2863	1952	1610	1688	1550	2242	0	0
2.177/354.12378	0	0	492	885	365	437	396	453	551	553	359	875	431	1302	1370	786	0	0
0.822/354.17523	0	0	9746	9925	14389	10549	12089	6636	7759	4312	10059	10600	3124	5595	7124	8033	0	0
0.462/354.81678	0	0	1464	1108	817	661	467	1059	659	1204	529	280	458	442	699	527	0	0
1.377/354.95838	0	0	894	658	979	609	924	720	948	697	849	1078	673	1149	855	701	0	0
0.616/355.05105	0	0	4584	3839	4515	5024	5367	4064	5205	3993	4474	4636	4246	4110	4089	4126	0	0
1.527/355.05335	0	0	961	573	776	1074	603	655	548	1015	411	1551	833	1134	937	775	0	0
2.302/355.05461	0	0	260	262	322	1119	1643	410	764	700	445	1881	588	1621	1510	1021	0	0
2.419/355.10939	0	100	8727	13314	17470	13124	23959	18319	16470	14740	33171	22738	14641	26264	27329	30300	409	169.8125
1.109/355.11634	0	0	6681	8121	7470	6260	8890	6836	10376	4655	3003	6751	3363	11277	12558	6890	0	0
0.566/355.13381	0	57	1123	1368	980	2201	853	2028	2174	914	1775	1159	1726	1472	1501	1129	0	18.9166666666667
0.685/355.13933	0	2306	5172	9311	9268	5899	5387	5676	6022	6287	6773	5084	5556	7228	6366	7636	0	768.708333333333
3.018/355.17715	0	0	916	1148	1372	1511	1462	1871	909	1667	3163	2006	1635	1714	1938	2864	0	0
2.704/355.18717	0	0	1751	1540	1010	1876	3300	1833	2371	2228	2103	1716	3052	4106	4506	2493	0	0
2.163/355.19708	0	0	3757	3152	4975	2255	5198	5229	1293	2822	9987	2487	2897	1545	1314	3378	0	0
0.994/355.21519	0	0	1444	1238	1124	936	1152	1137	1112	1103	0	1164	1049	1132	946	1359	0	0
2.139/355.23614	0	0	691	607	1125	607	1067	915	512	648	1690	817	415	620	502	580	0	0
2.140/355.97263	0	3699	15008	13115	15006	12153	11878	13815	10670	10094	13878	8697	12109	9858	11296	9028	0	1233.0625
1.364/356.01609	0	0	6911	5404	5728	7009	7833	5074	6148	5567	5244	7294	5286	7374	6116	6480	0	0
2.146/356.08311	0	75	1641	1509	1518	1021	2023	826	2326	1686	338	2244	1259	3557	4300	2158	0	25.0833333333333
0.739/356.10285	0	296	9732	11856	11712	7114	7495	8273	10072	8990	9580	9437	7434	8847	7936	7848	0	98.7708333333333
2.345/356.10348	0	0	21013	20933	21017	25327	24690	24573	19429	24851	23854	28438	18408	21895	20518	24003	0	0
2.156/356.12690	0	956	2390	3014	2982	2597	2333	2460	1824	2440	1935	1607	1505	1495	2280	1577	0	318.770833333333
0.769/356.13279	0	0	4157	5616	5301	4278	4197	5720	5832	4970	6581	4700	4611	2976	3774	4333	0	0
2.144/356.14998	0	0	542	840	604	1249	2466	534	907	570	904	2193	562	1526	841	1026	0	0
0.573/356.15664	0	29	885	923	589	1972	1141	578	1037	739	1425	1678	389	1048	1020	920	0	9.66666666666667
1.319/356.38864	0	0	44	33	0	70	288	162	409	345	511	1891	124	869	1225	787	0	0
2.777/356.98068	0	0	52	0	0	0	79	1933	116	94	54	128	83	73	146	192	0	0
0.460/356.98873	0	0	3692	4606	3214	3401	2746	3846	4378	5080	3229	3813	4955	3550	4631	3779	0	0
0.594/357.00351	0	0	989	1010	656	492	553	444	666	922	273	966	1329	1097	772	620	0	0
1.338/357.05082	0	0	1002	884	778	731	613	963	886	899	525	769	1420	1719	911	1245	0	0
0.869/357.05463	0	0	4338	4704	4082	2960	3630	11085	3491	4232	4125	3184	3138	3986	3789	4306	0	0
2.126/357.08149	0	0	4094	4022	3210	2914	4199	4004	5116	3751	2460	4047	5228	4212	3931	3952	0	0
0.775/357.09244	0	92	2413	1781	2488	2415	2016	2491	1559	1675	1873	1633	1780	1699	1609	1905	0	30.7083333333333
2.419/357.10596	0	0	3138	4505	6641	4959	9485	5463	5905	4298	11609	7764	6459	9249	9767	10720	50	16.5
0.710/357.13587	0	0	1685	3392	2655	1176	918	1255	1565	1713	2137	827	730	1749	1382	2008	0	0
3.444/357.20555	0	0	2435	2746	2318	2166	3059	3587	2009	3294	3278	3661	3586	2798	3008	3164	0	0
0.777/357.20665	0	86	2645	3067	5681	2522	1726	4618	2722	2865	7579	3460	4025	2535	3446	4266	0	28.8333333333333
2.139/357.21433	0	0	5540	10370	6574	3702	8732	7066	2968	3567	7945	4720	3771	4208	3879	4734	52	17.4166666666667
2.735/357.23703	0	0	1585	1155	1505	1755	1331	2049	2558	2571	2145	2394	2364	1863	1864	2256	0	0
2.200/357.24995	0	0	1068	1280	885	1507	3603	864	794	815	1308	1866	822	2132	1726	1350	0	0
2.145/357.97663	0	461	2338	2276	2654	1461	1922	2589	1460	1613	3570	1728	1354	1425	1569	1300	0	153.75
1.365/358.01406	0	0	2126	1946	2006	2911	2339	1877	2709	2286	1955	2402	2257	2893	2467	2334	0	0
0.626/358.04692	0	55	4695	3482	2468	4892	3939	4153	4384	4773	2710	4043	5020	4529	3897	3799	0	18.4166666666667
2.138/358.12352	0	872	6750	7288	8062	6008	7482	6883	7742	7239	8096	8326	8076	7933	8557	8411	0	290.6875
1.055/358.13296	0	0	2914	3300	188	2820	1839	353	2345	1980	31	2731	1884	3949	3840	2256	0	0
0.819/358.13660	0	0	799	1216	926	552	618	1191	592	1116	844	698	824	732	911	1052	0	0
0.627/358.14602	0	0	590	702	275	348	568	1410	450	649	190	532	378	425	384	428	0	0
2.242/358.16798	0	0	9132	8741	10846	9214	10026	11757	8586	9702	10961	9873	8570	8484	9114	9200	0	0
3.198/358.18654	0	0	535	0	316	1095	173	689	188	342	3748	672	376	409	1252	1303	0	0
3.443/358.21060	0	0	309	635	643	526	600	1129	481	672	330	691	900	403	609	961	0	0
0.502/358.91811	0	3567	0	6734	39	3560	5776	6403	5422	5655	0	3198	4674	2805	3714	3235	0	1188.875
2.777/358.97656	0	0	160	110	58	0	108	2292	102	160	153	51	53	52	199	186	0	0
2.032/359.01520	68	173	2840	2002	2330	4046	4164	4258	4742	5006	6107	6854	5002	7895	8989	8217	247	162.625
2.160/359.01754	68	45	1071	1226	1426	1142	1106	1383	1473	2188	1716	1253	1364	1371	1675	3134	689	267.354166666667
0.460/359.03987	0	34	112584	92898	63690	145450	148840	41030	180145	30756	127321	159447	60997	176777	153735	121882	0	11.25
0.614/359.05778	0	100	3761	3349	3948	4319	4478	3435	4827	3057	3141	4011	4535	4563	3471	3636	0	33.2708333333333
1.127/359.08900	0	0	860	881	2177	180	699	1017	33	752	53	318	778	32	85	715	0	0
1.624/359.12363	0	0	2146	2338	892	2939	2650	1391	2137	3044	686	3625	1883	2942	3031	2482	0	0
2.729/359.16237	0	0	1265	868	561	1230	1815	1473	1297	2511	1249	2024	2111	2465	2133	1818	0	0
0.747/359.16648	0	85	13123	13693	16668	14067	10748	13394	13721	14402	17524	15150	14222	16518	17642	17553	0	28.3333333333333
2.169/359.18454	0	0	32672	44308	27743	39277	34133	23402	24400	22160	38084	49885	26794	25805	23163	29804	0	0
2.123/359.22968	0	0	396	827	1229	487	1529	911	418	588	2323	667	508	451	364	1148	0	0
2.084/360.07022	0	0	2130	3309	2152	586	3502	805	2100	720	1376	575	486	1925	2393	1737	0	0
0.595/360.08956	0	84	1377	1348	842	1432	1423	637	1855	1891	484	1734	1987	2294	2036	1435	0	28.0416666666667
2.160/360.10741	0	0	535	453	792	557	473	490	748	1227	474	1005	492	725	926	643	0	0
1.786/360.12086	0	0	5902	8083	7174	9011	10031	3892	5869	1699	8	8796	860	6271	6077	6706	0	0
1.943/360.12096	0	0	54	53	391	97	99	40	17	0	8799	367	0	51	74	220	0	0
1.046/360.14049	0	0	29073	23748	17380	33649	39131	16008	26282	18806	0	21950	18172	34641	33643	26156	0	0
1.144/360.14125	0	0	29073	23748	17380	33649	39131	16008	2382	1098	13981	21950	74	4584	5296	26156	0	0
1.344/360.15459	0	0	1709	1955	1652	1073	1402	1590	1862	1806	1414	2082	1810	2261	1688	1272	0	0
2.594/360.23727	0	134	748	935	1193	456	917	926	915	603	1126	474	628	1422	990	1243	0	44.6875
2.141/360.99321	0	0	9305	6101	5064	5872	5692	5575	6038	4408	5838	5001	4752	5239	4493	4597	0	0
1.263/360.99409	0	0	1582	1217	1774	1941	1528	1421	1202	1711	1657	1146	1647	1966	1376	1569	0	0
0.554/361.00468	0	60	2064	2136	1533	1656	828	2510	2243	3671	1619	2167	2175	1017	1712	2350	0	20.125
0.648/361.05317	0	0	1732	2254	2110	1716	1405	1115	2451	1579	1409	2158	1692	1341	2012	1424	0	0
2.135/361.07182	0	0	8790	8200	9072	11135	11434	9328	12790	13846	11167	14819	14961	16479	15441	15194	0	0
0.677/361.08729	0	0	2707	2689	3444	2697	2404	3741	1622	2212	3503	1981	3162	1310	2018	3809	0	0
2.400/361.13380	0	0	563	582	464	858	1412	1129	924	419	875	1529	793	749	959	1317	0	0
0.733/361.14064	0	0	1341	2030	2402	2246	1922	2817	1178	1506	1856	2336	1283	1303	1667	2275	0	0
1.343/361.15932	0	0	21656	22149	22489	21781	24413	20706	22976	19410	18278	21362	19611	22163	22508	22231	0	0
0.742/361.16617	0	0	1020	1518	2207	1182	1196	1247	1614	1259	1747	2104	1377	2062	2279	2243	0	0
2.169/361.20863	0	0	346	930	574	779	454	531	622	1184	793	615	686	623	489	792	0	0
0.452/361.92652	0	0	489	207	495	529	557	1561	364	960	1160	367	371	317	264	360	0	0
0.550/361.99158	0	0	1126	1326	708	829	702	1840	1175	1390	923	1143	1741	976	930	1976	0	0
0.568/362.04894	0	172	57882	60650	42190	59132	54036	35864	77896	68478	28958	70065	70201	75789	70964	57534	0	57.3125
0.930/362.10319	0	0	6079	6838	6840	7081	4733	2717	5177	4892	4423	5981	3634	4099	4541	3872	0	0
0.627/362.11629	0	174	1104	1698	942	869	697	1557	849	845	971	888	732	835	796	1142	0	58
1.943/362.11709	0	0	0	0	40	37	55	0	37	0	3217	35	0	67	0	12	0	0
1.800/362.11749	0	0	2650	3070	3273	2861	3698	1130	1882	436	2657	3605	272	2498	2383	2678	0	0
2.713/362.12697	0	0	930	194	302	2728	382	771	237	914	2382	550	239	404	834	1132	0	0
1.046/362.13707	0	37	9445	7652	5700	11632	13579	5350	8754	6142	48	7424	5461	11324	11240	8138	0	12.4166666666667
1.144/362.13839	0	0	9445	7652	5700	11632	13579	5350	856	270	4806	7424	303	1498	1451	8138	0	0
0.569/362.15629	0	36	1418	686	754	1249	1010	909	536	709	1127	790	634	856	775	876	0	12.1666666666667
2.310/362.16904	0	0	891	1658	1152	618	1281	532	635	420	1274	930	460	860	745	1217	0	0
2.369/362.28648	0	338	1592	2300	2574	1483	2948	3042	1975	1797	4253	2170	2576	3382	2965	3396	0	112.5
1.264/362.98760	0	0	4096	3950	4394	4452	3491	3282	4590	3979	4556	4546	4412	4173	3989	5075	0	0
2.141/362.99093	0	0	9047	6570	6294	6506	5673	5164	4840	5059	4881	5294	4959	5915	5264	4373	0	0
3.093/363.01232	0	0	311	0	0	0	0	8473	0	55	0	0	0	54	80	1900	0	0
0.460/363.03536	0	52	4313	3301	2923	5344	5186	6666	3401	4213	4038	3936	3196	4796	4448	5099	0	17.4166666666667
1.710/363.11906	0	0	1323	1812	615	1501	1274	773	825	783	0	1493	415	1450	1355	1176	0	0
0.719/363.16251	0	0	560	319	131	464	564	476	290	523	183	371	1291	315	526	500	0	0
2.180/363.16659	0	0	3292	6856	5902	2119	3229	2693	4385	2646	6257	3255	2215	6387	4669	4926	0	0
2.778/363.17737	0	0	1493	1860	1379	3358	3274	2377	2873	2671	1723	6154	2673	4304	4575	4537	0	0
3.235/363.18199	0	0	260	68	156	418	148	771	318	1275	605	1375	1241	485	628	1046	0	0
2.219/363.57294	0	0	1012	617	520	498	1628	658	1178	708	505	1433	608	1418	591	651	0	0
0.785/364.06242	0	0	529	342	324	520	1322	2036	1202	1101	235	1553	561	245	344	459	0	0
0.619/364.08402	0	34	1412	1016	640	894	1040	1633	987	1814	490	1211	1203	951	1220	1131	0	11.25
1.368/364.08631	0	0	3968	3116	3171	4734	4446	2864	4200	3272	2164	4616	3111	3903	3358	3413	0	0
0.777/364.11113	0	0	781	1428	1667	571	607	836	886	804	829	845	1048	755	730	854	0	0
0.668/364.11819	0	37	1639	1312	1814	1538	1725	2109	1845	1706	1411	1517	1711	936	2015	2164	0	12.3333333333333
0.973/364.12255	0	0	657	282	162	204	85	240	1438	206	183	613	277	2155	1018	650	0	0
0.569/364.12887	0	133	429	609	513	239	1018	692	908	769	639	691	836	1143	683	1175	0	44.375
2.079/364.15488	0	0	2930	2471	1605	5652	4366	2075	2083	3044	962	5310	2089	2001	1640	2458	0	0
2.311/364.65132	0	0	3349	4155	4684	1555	6680	1857	7565	2099	8137	4049	1479	9353	11098	5538	0	0
0.444/364.89829	0	0	1066	1724	844	1421	2242	1574	1384	1570	1267	1983	1331	1426	1785	1607	0	0
1.264/364.98606	0	0	1081	1074	1067	1411	945	968	1347	1240	1062	1292	1199	1139	1144	1218	0	0
2.139/364.98716	0	0	4577	4406	4315	3534	2409	3118	3260	2558	2364	3479	2818	2688	2959	2912	0	0
3.093/365.01042	0	0	143	0	0	0	0	6552	0	0	0	0	0	0	0	1545	0	0
0.621/365.03040	0	0	1646	1830	3456	1648	1608	1456	1975	1641	2343	1600	1955	1853	2198	2066	0	0
1.261/365.04985	0	0	35288	32170	30912	38165	37803	29431	34418	36410	30363	36930	32135	34713	33163	34454	0	0
2.736/365.09954	0	0	530	648	727	803	1221	1334	1906	1131	338	1569	1302	1479	1727	1479	0	0
0.742/365.11192	0	0	24084	17048	12480	20897	24356	18827	18689	22221	17909	18860	25045	20250	20772	20198	0	0
2.185/365.12911	0	2047	3649	2958	3459	6188	8534	8118	5644	8238	5739	10480	7409	7980	8501	7708	0	682.291666666667
1.594/365.13738	0	0	1417	1198	628	1668	1129	260	1444	382	249	1792	335	1930	1416	935	0	0
2.099/365.14928	0	0	2664	2047	2074	2256	3231	5264	2021	4428	3472	2658	7889	2595	1057	2391	0	0
1.010/365.17697	0	0	1004	548	47	1029	1861	243	1088	414	0	500	571	2384	1142	912	0	0
3.055/365.19695	0	0	2917	3749	3414	4756	3404	5288	3926	6346	4562	5742	6058	5848	7522	8888	0	0
2.737/365.19807	0	0	772	792	1487	1197	1043	777	700	1024	937	1360	1183	670	631	886	0	0
4.593/365.24595	0	0	474	615	105	192	1179	0	940	0	701	0	0	399	4855	236	0	0
2.589/365.94111	0	0	382	1119	1069	1914	2726	900	983	624	1700	1616	870	1311	1438	1516	0	0
2.140/366.03004	0	1401	2513	2635	2330	1812	1993	1729	1102	2267	808	2544	1092	1525	824	824	0	467.125
0.635/366.04900	0	0	1600	1096	241	1473	1252	717	1417	1388	634	1956	1811	1357	1103	858	0	0
2.718/366.13148	0	0	849	89	221	2731	219	650	395	1316	3641	1711	225	672	3150	1162	0	0
2.219/366.13842	0	0	2208	2039	1671	4315	4348	2644	3955	3129	2710	6542	3462	5541	7152	5952	0	0
0.564/366.15327	0	65	1148	878	645	1008	1425	2028	793	1212	938	1217	2034	932	1394	1054	0	21.5833333333333
2.190/366.16647	0	0	1748	987	1158	2156	2208	504	3667	599	1683	2028	772	7175	5622	2592	0	0
0.766/366.18326	0	0	4123	3507	4950	4772	5715	5074	4963	5748	8007	4118	5671	6695	7796	6796	0	0
2.135/366.98551	0	0	928	1146	888	697	850	641	663	948	581	795	976	454	671	430	0	0
0.455/366.98951	0	0	607	404	247	1019	396	1487	635	1215	310	735	1113	656	305	690	0	0
0.794/367.03643	0	0	605	523	536	961	1138	829	696	845	544	1382	952	921	724	874	0	0
0.577/367.08789	0	129	870	1125	980	1289	813	964	726	985	1144	565	1031	825	945	795	0	42.8541666666667
1.344/367.10541	0	0	23316	23498	15719	25013	31521	19079	24874	19175	19558	23993	22144	27109	24767	24284	0	0
0.742/367.12221	0	0	1508	676	1305	2211	2574	551	1431	189	650	1536	800	1400	1831	2132	0	0
2.216/367.14388	0	0	1922	1623	1586	2589	2835	3251	1930	3242	2207	3729	2444	3022	3204	3586	0	0
0.594/367.17039	0	427	775	553	902	1152	863	1691	800	1158	959	1314	792	1138	1125	1204	0	142.416666666667
2.405/367.19759	0	0	5122	7448	5504	2772	4039	4706	6915	6211	14231	7474	1841	4184	4176	5619	0	0
